"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
20 14 14 100 11 430 11 9 164 7 7 8 7 8 NA
4 17 13 101 24 434 14 5 171 22 4 14 5 9 0
11 13 14 97 27 441 17 5 160 20 7 7 9 9 0
18 15 15 102 11 431 13 9 183 18 3 11 4 8 0
17 15 14 105 26 431 9 2 189 20 7 7 7 8 0
12 16 14 104 24 454 15 9 183 18 5 14 10 8 0
10 15 15 90 21 456 15 2 183 19 7 17 12 9 NA
13 12 13 107 23 439 13 5 170 14 7 15 5 9 NA
15 15 14 99 12 461 18 5 167 19 3 15 7 9 0
23 17 15 114 29 446 14 2 170 17 6 6 7 8 NA
9 12 14 100 14 443 11 5 143 15 5 8 9 9 NA
9 16 13 103 24 417 17 6 154 20 4 14 8 9 0
7 15 15 106 14 444 15 9 169 21 2 14 11 8 0
15 16 14 107 28 463 12 11 172 21 3 15 8 9 0
16 9 14 102 13 438 15 7 199 17 3 15 11 9 0
7 19 14 90 24 440 11 3 178 13 7 13 6 9 NA
7 16 16 97 26 449 13 5 168 14 3 15 5 8 0
11 13 14 98 25 432 8 6 154 21 5 12 9 9 NA
8 13 15 107 12 436 9 2 155 16 3 15 11 9 NA
12 16 14 112 13 452 11 3 168 9 5 6 7 9 0
7 15 14 108 25 440 16 2 163 22 5 15 8 9 0
12 19 14 98 25 422 11 6 162 15 3 14 7 9 0
8 14 13 104 12 442 7 3 177 20 5 13 10 9 0
6 13 12 101 27 440 13 3 147 15 3 13 7 9 NA
19 13 12 113 25 448 8 4 163 22 2 15 5 9 0
18 17 11 112 26 438 9 7 151 26 3 7 11 9 NA
13 15 15 108 27 436 7 7 169 18 3 7 5 8 NA
14 12 13 108 23 454 16 7 171 20 3 12 5 9 0
10 14 14 107 24 434 14 10 156 13 5 7 9 9 NA
12 19 14 100 26 435 12 4 163 16 3 15 6 9 NA
10 16 15 107 24 448 20 4 166 31 7 15 3 8 0
8 6 15 87 11 442 6 5 161 21 5 16 5 9 0
9 14 13 99 10 438 9 4 191 14 5 13 9 9 NA
4 15 13 99 13 441 12 4 171 17 5 14 7 9 NA
9 15 12 106 25 464 8 5 182 14 2 7 9 9 NA
14 14 11 101 21 432 11 3 168 15 7 12 6 9 0
10 14 13 53 23 444 9 5 148 16 3 7 7 8 0
7 8 15 86 28 438 9 10 177 16 3 8 9 8 0
14 15 13 91 12 439 12 7 151 23 7 14 8 9 0
14 11 11 93 25 421 13 10 170 14 7 12 7 8 0
12 13 17 101 26 435 18 4 169 8 3 15 9 8 0
9 10 12 96 26 435 14 7 163 27 7 8 4 8 0
20 11 11 101 25 434 18 6 167 18 4 15 9 8 NA
17 8 15 99 14 421 14 8 189 12 2 16 6 8 0
12 14 14 96 23 421 12 8 165 19 7 15 6 9 NA
9 19 16 103 28 463 7 1 155 18 6 16 3 9 NA
16 14 13 104 23 439 17 4 162 13 6 15 7 9 NA
9 11 12 111 22 464 4 6 170 24 6 7 4 8 0
8 9 11 99 23 436 11 1 159 20 5 17 8 8 0
13 12 12 90 27 439 10 6 166 19 4 11 8 8 0
7 8 14 103 26 445 11 7 160 12 5 16 7 9 NA
9 15 11 91 12 456 12 7 176 21 6 15 8 8 NA
14 14 13 83 25 439 10 6 166 17 6 15 5 9 0
6 17 14 90 23 432 8 8 169 22 7 15 9 9 0
16 13 14 97 25 448 9 7 170 18 5 8 8 8 NA
13 13 12 112 12 443 7 2 170 15 6 15 7 8 NA
12 16 12 116 26 423 12 5 169 21 6 6 5 9 0
