"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 50 17 48 16 100 4.02
"2" "kukd" 368 0 0 1 NA 195 21 196 20 100 1.89
"3" "kuku" 1717 0 0 1 NA 952 54 948 55 100 1.8
"4" "pkd" 845 0 0 1 NA 416 29 415 27 100 2.03
"5" "pku" 1853 0 0 1 NA 1186 115 1194 65 100 1.56
"6" "pp" 15943 0 0 1 NA 4140 103 4140 94 100 3.85
"7" "tdkd" 78 0.05 NA 0.95 NA 52 15 51 13 100 1.5
"8" "tdku" 57 0.01 NA 0.99 NA 30 9 29 10 100 1.9
"9" "tdp" 1021 0 0 1 NA 526 32 525 30 100 1.94
"10" "tdtd" 200 0.09 NA 0.91 NA 139 43 136 47 100 1.44
"11" "tukd" 88 0.32 NA 0.7 NA 82 15 82 13 100 1.07
"12" "tuku" 1 0.5 NA 0.81 NA 1 1 0 1 100 1
"13" "tup" 430 0 0 1 NA 356 27 358 26 100 1.21
"14" "tutd" 91 0.5 NA 0.52 NA 91 14 90 14 100 1
"15" "tutu" 3201 0 0 1 NA 2179 77 2176 85 100 1.47
