"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 51 17 48 17 100 3.94
"2" "kukd" 368 0 0 1 NA 190 23 191 19 100 1.94
"3" "kuku" 1717 0 0 1 NA 953 48 956 46 100 1.8
"4" "pkd" 845 0 0 1 NA 412 28 410 24 100 2.05
"5" "pku" 1853 0 0 1 NA 1191 63 1190 61 100 1.56
"6" "pp" 15943 0 0 1 NA 4132 97 4138 108 100 3.86
"7" "tdkd" 78 0.09 NA 0.91 NA 53 16 50 15 100 1.47
"8" "tdku" 57 0.01 NA 0.99 NA 30 9 30 8 100 1.9
"9" "tdp" 1021 0 0 1 NA 524 33 524 40 100 1.95
"10" "tdtd" 200 0.1 NA 0.9 NA 142 43 136 43 100 1.41
"11" "tukd" 88 0.4 NA 0.65 NA 84 11 85 13 100 1.05
"12" "tuku" 1 0.5 NA 0.82 NA 1 1 0 1 100 1
"13" "tup" 430 0.01 NA 0.99 NA 353 35 355 24 100 1.22
"14" "tutd" 91 0.48 NA 0.54 NA 91 15 90 13 100 1
"15" "tutu" 3201 0 0 1 NA 2191 80 2198 75 100 1.46
