"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
13 78 473 104 565 968 14 6 115 6 29 0 121 19 725
6 84 450 115 504 909 3 10 104 11 22 1 114 25 678
11 79 433 108 531 941 9 21 114 11 28 0 92 28 680
3 73 425 105 528 908 10 10 116 9 32 NA 97 18 796
8 73 453 95 494 851 9 11 112 9 24 NA 99 16 761
8 74 498 101 469 920 6 13 108 14 23 0 131 18 612
8 79 452 114 610 953 9 19 98 9 21 0 144 32 740
8 88 465 133 456 929 13 12 102 7 36 0 112 26 720
12 85 443 113 470 964 9 12 97 11 21 0 97 36 706
4 32 442 110 495 945 3 8 117 10 29 NA 129 28 735
2 52 407 113 244 884 9 8 114 6 18 0 128 24 774
12 90 439 141 493 1019 16 11 94 14 29 1 130 21 678
12 66 441 108 514 1030 10 12 106 9 33 1 125 30 718
9 64 451 100 470 963 12 13 134 9 33 1 100 27 654
8 69 379 112 475 894 18 7 104 10 28 0 126 27 767
10 69 459 101 533 954 11 9 115 19 22 NA 117 17 786
6 59 474 115 549 941 11 10 110 13 25 NA 92 19 766
5 77 441 114 523 933 9 10 125 12 16 1 108 24 716
6 92 417 119 478 939 4 13 144 10 35 2 117 52 726
9 70 463 109 536 1003 11 17 107 9 22 1 86 46 689
9 77 418 132 445 910 11 13 103 10 22 1 90 30 689
6 75 464 124 562 1042 10 21 115 13 20 NA 125 28 695
8 79 454 105 520 938 9 12 114 12 22 NA 98 32 703
6 72 485 109 604 958 10 7 102 10 30 1 139 27 726
4 51 426 118 473 912 5 5 124 10 24 NA 102 24 791
13 65 468 107 503 946 9 6 115 14 29 1 104 24 731
9 65 397 112 455 881 3 8 109 7 25 NA 90 23 703
7 80 486 120 483 851 11 15 123 5 24 NA 105 19 738
6 65 438 123 503 964 14 19 103 11 31 0 111 9 711
6 74 469 114 542 897 10 9 118 7 24 1 125 16 710
10 74 471 107 578 863 3 15 116 8 23 1 96 32 678
6 77 470 121 495 992 9 19 134 10 15 0 123 25 648
9 82 517 109 472 868 4 4 103 10 32 3 126 18 653
10 69 437 111 511 960 5 11 92 7 25 0 91 21 744
5 57 422 103 501 919 7 5 87 12 43 NA 87 24 657
10 82 431 104 464 901 11 11 97 7 33 1 87 41 659
8 64 413 103 471 942 12 11 123 12 24 1 105 22 729
4 64 465 100 454 926 9 13 113 9 11 1 118 41 708
10 63 492 96 528 921 11 19 103 13 15 0 105 26 708
6 75 396 122 512 952 17 15 100 6 38 NA 119 25 664
6 82 463 127 470 950 14 11 123 8 25 1 116 41 766
6 73 479 95 534 912 10 19 129 9 20 1 104 30 742
4 77 423 95 469 849 7 9 107 10 44 2 122 25 683
6 84 407 132 486 931 5 12 112 15 20 NA 98 13 672
10 74 404 94 458 882 9 12 120 6 22 0 119 29 662
9 80 523 121 601 970 5 14 106 14 30 NA 97 24 665
9 101 482 126 523 917 9 5 127 9 19 NA 120 25 701
8 90 446 106 475 923 12 18 107 10 32 NA 106 22 685
4 87 458 120 511 976 8 12 98 11 23 NA 111 25 791
5 69 480 87 536 976 7 17 119 13 22 NA 87 32 736
13 82 431 90 464 990 15 12 93 5 17 NA 139 37 746
9 92 437 123 545 887 6 13 102 7 23 2 134 41 692
7 68 443 54 503 897 18 17 113 16 13 0 110 20 700
5 71 483 108 557 931 11 12 112 8 29 0 89 25 792
8 84 431 121 454 945 12 11 117 14 26 NA 87 19 751
7 59 467 116 547 950 8 11 100 16 21 4 109 40 741
8 85 413 133 473 935 17 16 108 3 34 2 99 28 764
6 40 455 120 585 926 10 6 111 8 38 1 93 29 740
8 58 459 94 483 887 9 13 106 8 30 3 107 45 723
6 72 467 113 529 930 6 5 105 7 26 NA 99 20 699
7 61 397 111 501 875 10 8 91 8 27 0 82 15 702
7 66 441 88 436 896 8 10 107 10 14 NA 91 21 746
8 68 448 128 541 951 11 8 113 10 29 1 104 32 695
8 87 459 116 511 937 7 6 100 12 35 0 116 29 681
10 98 482 61 554 917 15 17 117 7 23 NA 83 23 706
13 75 491 114 576 1014 13 12 119 3 26 1 93 27 703
8 31 413 118 507 941 7 13 91 9 29 0 101 25 826
5 66 455 104 530 924 6 8 100 14 19 NA 111 21 716
10 74 441 125 513 863 11 15 107 14 28 3 103 21 741
7 91 484 97 432 927 4 15 104 10 19 NA 118 21 718
13 85 485 100 524 930 15 12 121 13 40 1 115 18 733
6 90 503 132 583 979 9 7 111 15 27 2 114 22 663
5 79 426 117 432 930 14 15 119 14 29 1 58 23 760
6 63 407 111 261 942 5 10 105 8 27 1 123 22 742
5 85 429 99 461 925 12 4 124 9 25 0 115 28 823
9 65 419 104 459 917 12 13 122 12 43 NA 100 20 787
9 83 436 105 508 888 20 20 131 14 31 1 85 30 687
5 74 485 107 510 965 12 14 126 10 39 NA 110 30 806
7 94 457 107 467 977 12 7 124 12 10 NA 109 25 724
13 86 511 115 584 948 5 15 126 10 35 1 96 24 691
9 79 467 118 465 879 13 17 116 14 18 4 87 24 769
11 81 465 123 484 838 12 9 100 11 36 NA 117 28 645
12 78 507 118 535 913 9 10 115 14 37 NA 112 32 705
11 64 432 119 428 941 10 11 97 13 30 NA 125 42 782
8 76 438 59 492 987 8 18 117 12 17 0 130 30 627
11 83 465 124 452 847 8 9 91 8 17 NA 105 19 716
10 69 453 109 469 922 9 14 111 8 22 1 116 38 697
14 61 435 108 563 940 10 7 116 6 29 NA 115 28 808
12 93 502 113 271 871 14 13 125 8 17 1 103 31 766
5 94 434 120 501 923 15 9 102 7 26 NA 102 18 705
6 58 421 101 510 936 13 13 118 6 31 0 99 25 744
12 111 505 117 519 933 15 13 102 7 26 NA 122 20 672
9 67 442 94 483 929 9 6 126 7 27 1 72 29 770
15 67 437 112 542 962 11 3 108 11 29 0 122 32 757
13 70 442 107 473 899 11 28 96 11 31 0 108 18 744
5 70 420 89 439 945 6 11 93 10 34 1 102 25 760
14 78 451 121 468 982 12 9 115 11 22 0 89 28 758
3 70 488 118 590 957 7 14 116 5 26 1 116 39 755
8 61 451 95 485 863 15 15 101 13 29 NA 95 29 711
6 75 470 115 516 927 12 14 98 14 21 3 66 29 689
