"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
65 284 1356 516 1608 5354 71 26 742 201 92 1 569 113 3310
40 239 1283 549 1674 5354 98 32 725 177 95 3 498 156 3199
46 241 1298 525 1566 5582 71 37 658 193 130 1 531 171 3021
55 250 1249 454 1694 5388 85 34 689 189 108 NA 473 124 3294
73 297 1236 495 1562 5588 23 33 673 293 109 1 483 149 3138
108 264 1130 539 1522 5452 58 28 644 242 97 2 501 141 3057
89 243 1263 513 1454 5373 40 32 753 226 100 1 549 136 3092
39 262 1308 507 1720 5311 58 48 719 212 109 NA 506 149 3313
76 230 1230 558 1615 5512 80 39 674 197 136 1 509 100 3232
94 238 1208 533 1521 5464 84 42 768 176 100 1 513 120 2930
61 237 1199 586 1493 5400 112 48 736 164 56 1 521 162 3121
62 242 1185 500 1597 5513 100 41 661 222 117 1 524 162 3166
65 208 1349 498 1865 5788 48 39 691 140 102 NA 462 164 3197
66 245 1213 578 1621 5469 72 19 671 121 105 1 453 134 3241
41 230 1315 556 1695 5429 69 41 676 141 126 3 567 103 3188
44 230 1198 530 1462 5471 96 42 704 136 109 2 530 170 3218
57 247 1116 513 1517 5248 80 56 668 191 134 2 487 119 3038
69 221 1350 536 1510 5402 71 32 684 173 102 NA 525 98 3126
81 286 1206 537 1509 5618 59 52 702 159 106 NA 499 144 3130
73 244 1271 559 1528 5322 70 47 605 156 96 3 456 104 3051
35 223 1213 509 1654 5570 63 17 677 123 127 3 458 106 3110
65 268 1244 540 1451 5383 54 36 641 222 95 NA 475 145 2962
116 246 1227 557 1541 5416 46 29 634 165 116 2 482 133 3250
61 266 1266 452 1564 5474 91 60 650 161 115 1 530 127 3222
88 246 1280 481 1466 5356 37 50 652 200 116 4 422 103 3180
63 219 1150 494 1558 5430 48 48 679 145 121 NA 475 105 3109
59 257 1200 544 1663 5471 53 51 670 205 116 2 472 99 3126
58 226 1214 457 1500 5444 64 39 699 173 148 1 515 128 2988
72 285 1275 561 1637 5781 75 45 723 185 106 NA 489 156 2990
39 209 1207 535 1556 5402 44 38 663 163 85 3 483 98 3331
41 240 1341 553 1670 5586 63 55 693 135 97 1 455 143 3109
46 213 1157 540 1665 5431 65 37 662 208 90 3 555 119 3255
54 251 1188 550 1595 5616 69 33 724 167 105 2 526 57 3039
54 271 1179 544 1622 5563 71 46 729 167 114 7 495 93 2921
42 205 1192 472 1590 5391 77 44 702 193 120 NA 526 125 3174
68 219 1278 526 1594 5567 101 34 659 176 105 1 501 146 3156
66 220 1153 481 1442 5505 55 33 649 170 126 3 508 113 3146
104 221 1268 539 1536 5432 37 49 647 252 98 NA 481 126 3074
57 262 1277 502 1562 5447 62 43 734 187 124 NA 462 94 3294
35 278 1305 495 1544 5419 96 36 778 197 115 1 484 142 3197
88 270 1290 581 1631 5419 100 47 730 151 104 1 512 87 3267
55 255 1249 528 1494 5455 42 46 704 211 105 2 465 135 3269
43 235 1225 547 1597 5336 32 50 700 271 114 1 545 135 3072
45 205 1286 561 1577 5517 75 47 688 231 90 NA 472 148 3072
111 211 1255 548 1606 5418 24 22 730 166 110 1 558 169 3390
67 244 1290 561 1585 5446 48 39 647 160 105 NA 420 148 3258
61 249 1193 506 1550 5467 53 41 704 243 97 NA 449 122 3197
26 230 1205 537 1603 5384 56 50 732 167 115 NA 549 135 3182
72 120 1243 511 1561 5489 110 33 725 201 98 NA 549 142 3121
82 215 1194 555 1627 5497 65 38 647 157 110 NA 472 150 3101
43 263 1229 519 1756 5629 51 36 632 121 91 3 422 117 3307
49 249 1286 513 1611 5651 52 47 684 210 121 3 492 143 3073
79 285 1406 562 1703 5643 57 46 795 202 108 1 453 121 3124
121 242 1341 501 1656 5623 90 23 637 109 126 5 462 101 3039
61 216 1218 477 1636 5444 54 35 683 151 103 5 506 111 3101
48 263 1338 497 1623 5467 56 43 676 158 107 6 488 130 3195
93 250 1375 564 1624 5356 32 44 753 122 134 NA 449 129 3101
47 259 1194 561 1475 5241 70 31 703 138 126 NA 457 128 3153
55 253 1238 525 1519 5295 65 45 760 176 105 NA 466 80 3212
124 232 1310 525 1700 5690 62 55 669 233 101 1 459 126 3262
54 250 1254 538 1550 5589 61 45 753 126 123 1 465 127 3146
53 239 1234 497 1552 5429 73 40 677 210 91 NA 450 122 3261
51 218 1167 511 1492 5498 55 40 671 216 100 1 507 101 3085
47 240 1283 485 1494 5471 91 41 728 158 95 1 486 120 3141
58 177 1267 478 1537 5438 67 38 695 156 88 1 484 132 3144
94 261 1266 537 1445 5500 59 42 717 166 129 1 528 130 3102
40 252 1177 523 1635 5634 55 41 691 178 120 1 486 105 3135
62 248 1304 489 1573 5550 31 33 708 118 137 NA 484 129 3266
71 231 1235 551 1400 5420 41 39 626 213 105 NA 516 113 3202
56 260 1276 550 1739 5364 73 40 644 157 113 2 552 125 3241
85 245 1277 554 1576 5323 37 32 614 164 129 3 484 133 3252
59 238 1152 501 1545 5626 71 26 685 212 112 NA 487 121 3243
63 239 1226 539 1563 5550 53 47 743 167 120 4 480 128 3014
62 237 1257 559 1639 5685 64 38 679 175 119 1 546 138 3019
54 243 1245 479 1554 5433 65 17 656 193 104 1 484 109 3121
80 230 1167 528 1461 5305 43 27 662 61 114 1 522 120 3135
47 243 1213 485 1563 5438 61 27 676 194 105 1 448 106 3146
45 226 1259 474 1757 5394 47 28 695 167 99 1 491 154 3081
69 254 1161 532 1637 5315 61 38 657 223 109 2 494 116 3170
71 279 1285 561 1537 5657 101 45 716 169 96 NA 489 149 3181
79 205 1364 532 1570 5424 59 35 686 123 108 1 502 122 3098
48 262 1299 528 1520 5597 108 64 702 185 116 1 475 119 3088
27 229 1260 461 1568 5350 58 42 685 215 126 4 527 150 2963
43 217 1345 526 1729 5403 61 41 741 115 111 NA 454 98 2960
63 260 1405 519 1754 5451 53 38 661 116 124 1 502 95 3297
51 256 1286 540 1602 5508 61 39 686 190 106 NA 488 138 3201
52 245 1324 540 1690 5524 39 28 673 165 121 NA 501 190 3192
67 209 1271 513 1666 5518 67 39 725 175 121 2 432 109 2960
23 235 1172 502 1347 5324 103 49 696 178 104 1 476 147 2924
59 241 1401 540 1567 5440 63 47 609 183 119 NA 476 125 3115
65 293 1318 553 1651 5549 57 50 668 180 114 NA 524 113 2919
65 264 1261 568 1723 5580 81 37 721 166 99 NA 474 152 3167
86 246 1300 499 1632 5480 82 51 695 180 116 NA 527 143 3286
59 318 1122 529 1716 5466 83 48 681 186 118 1 527 118 3110
69 288 1165 586 1439 5434 50 46 719 178 110 NA 490 130 3197
70 243 1170 506 1596 5480 53 27 691 218 104 1 487 129 3125
39 256 1298 479 1537 5387 61 42 677 127 102 NA 440 116 3214
84 271 1360 500 1571 5343 94 53 665 181 87 NA 524 137 3341
59 216 1164 461 1534 5639 71 57 770 298 124 1 498 123 3259
69 199 1315 481 1605 5431 47 33 707 106 110 2 543 112 3094
