"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 51 18 46 17 100 3.94
"2" "kukd" 365 0 0 1 NA 186 25 188 18 100 1.96
"3" "kuku" 1646 0 0 1 NA 907 60 908 58 100 1.81
"4" "pkd" 826 0 0 1 NA 398 26 400 25 100 2.08
"5" "pku" 1786 0 0 1 NA 1123 60 1119 63 100 1.59
"6" "pp" 15595 0 0 1 NA 3908 88 3912 82 100 3.99
"7" "tdkd" 76 0.09 NA 0.92 NA 48 17 46 15 100 1.58
"8" "tdku" 56 0 0 1 NA 28 7 28 8 100 2
"9" "tdp" 995 0 0 1 NA 496 34 494 28 100 2.01
"10" "tdtd" 186 0.1 NA 0.9 NA 128 39 123 38 100 1.45
"11" "tukd" 86 0.38 NA 0.65 NA 82 13 82 11 100 1.05
"12" "tuku" 1 0.54 NA 0.83 NA 1 1 1 1 100 1
"13" "tup" 411 0 0 1 NA 328 36 330 24 100 1.25
"14" "tutd" 82 0.56 NA 0.46 NA 83 14 84 13 100 0.99
"15" "tutu" 3014 0 0 1 NA 2021 84 2022 74 100 1.49
