"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
26 177 1190 405 1506 4675 27 36 542 45 139 4 481 138 2912
18 182 1176 432 1766 4859 39 17 523 59 125 NA 431 141 3008
30 200 1113 416 1539 4732 39 24 509 54 93 NA 558 146 2969
22 220 1196 389 1630 4798 28 63 535 31 91 1 517 110 2940
18 199 1090 374 1496 4741 37 35 518 49 95 2 481 141 2973
21 194 1171 411 1601 4807 35 52 522 46 103 3 525 141 3117
16 175 1062 379 1484 4686 31 45 519 45 112 2 465 117 2908
25 189 1132 408 1430 4668 36 47 487 53 130 NA 538 127 3053
19 192 1060 387 1518 4646 27 35 504 42 99 1 461 133 2767
17 230 1173 413 1521 4806 31 35 608 49 130 2 544 98 2869
27 206 1126 405 1590 4828 13 42 535 40 118 3 516 111 3008
26 226 1195 417 1555 4698 28 23 526 55 116 NA 492 145 3132
20 179 1179 377 1547 4772 32 29 521 39 104 NA 504 113 3010
27 105 1075 396 1427 4844 34 33 531 45 113 4 532 148 3090
20 192 1131 423 1501 4744 49 40 541 56 90 1 440 121 3029
26 197 1032 398 1484 4669 15 33 531 42 111 NA 476 92 3115
18 216 1101 379 1585 4782 43 45 536 53 94 1 458 135 3071
25 207 1158 426 1519 4663 40 48 560 36 84 NA 519 133 3090
19 190 1098 427 1494 4677 30 32 502 49 114 NA 482 52 3033
23 203 1026 382 1382 4742 32 33 506 53 97 1 513 112 3027
30 206 1173 442 1440 4720 35 40 493 33 128 1 474 105 3262
23 213 1132 428 1472 4794 19 36 512 49 94 2 492 122 3111
23 208 1141 427 1575 4765 43 39 529 52 112 3 513 122 2896
19 142 1144 389 1535 4777 32 33 520 41 107 1 510 111 2936
27 216 1118 411 1600 4778 27 40 545 52 91 NA 508 130 3285
41 242 1170 466 1640 4778 36 35 506 47 108 NA 475 123 3016
21 164 1109 385 1543 4979 34 45 517 37 92 NA 485 142 3055
23 195 1153 415 1482 4693 38 35 533 38 99 1 503 134 3070
21 221 1097 424 1432 4663 33 39 534 39 102 2 489 103 3063
24 207 1110 405 1562 4678 33 45 502 53 105 3 470 106 2961
28 171 1092 393 1557 4914 40 39 546 47 93 NA 489 107 3028
30 210 1081 393 1489 4531 23 42 503 45 104 6 551 135 3199
28 228 1134 444 1527 4855 27 50 564 45 95 1 506 105 3270
30 204 1196 425 1698 4862 35 36 515 34 115 1 516 102 2968
18 214 1013 418 1576 4829 20 47 522 48 131 NA 471 118 2978
15 212 1253 368 1626 4713 15 59 540 41 99 1 501 80 3050
26 211 1097 408 1514 4721 42 31 503 55 91 1 461 150 3078
20 193 1110 385 1570 4771 27 51 546 49 89 NA 497 118 3040
21 225 1196 450 1554 4667 34 35 501 60 94 1 507 137 3000
22 232 1232 395 1452 4608 36 36 531 39 109 3 528 96 3149
20 219 1100 426 1496 4843 21 50 528 41 94 NA 491 128 2873
18 172 1146 410 1561 4873 28 38 521 42 87 5 577 126 3010
19 176 1101 398 1514 4805 38 46 486 44 89 3 486 121 2999
17 193 1137 375 1460 4751 39 31 548 49 112 1 478 96 2873
12 193 1172 400 1534 4657 15 38 552 45 96 1 514 135 3133
24 209 1116 403 1526 4739 35 31 532 55 106 3 541 116 3019
19 209 1143 422 1702 4895 35 38 514 55 100 NA 479 115 3034
30 197 1247 372 1495 4785 25 26 535 50 112 6 501 70 2988
24 181 1147 433 1568 4835 36 39 523 43 109 NA 438 122 2936
26 199 1213 403 1688 4639 36 33 558 52 104 NA 468 147 3286
