"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 41 16 39 13 100 4.54
"2" "kukd" 314 0 0 1 NA 150 23 151 15 100 2.09
"3" "kuku" 1399 0 0 1 NA 728 44 729 43 100 1.92
"4" "pkd" 734 0 0 1 NA 333 26 331 24 100 2.2
"5" "pku" 1514 0 0 1 NA 906 84 914 52 100 1.67
"6" "pp" 14281 0 0 1 NA 3156 74 3154 93 100 4.53
"7" "tdkd" 73 0 0 1 NA 41 12 39 13 100 1.78
"8" "tdku" 46 0 0 1 NA 21 6 22 7 100 2.19
"9" "tdp" 861 0 0 1 NA 386 26 384 23 100 2.23
"10" "tdtd" 168 0.02 NA 0.99 NA 95 31 91 32 100 1.77
"11" "tukd" 63 0.5 NA 0.5 NA 62 12 63 11 100 1.02
"12" "tuku" 1 0.42 NA 0.77 NA 1 1 0 0 100 1
"13" "tup" 316 0 0 1 NA 256 31 261 26 100 1.23
"14" "tutd" 61 0.64 NA 0.42 NA 63 11 63 10 100 0.97
"15" "tutu" 2400 0 0 1 NA 1542 72 1550 62 100 1.56
