"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 30 16 28 15 100 4.73
"2" "kukd" 208 0 0 1 NA 88 16 88 16 100 2.36
"3" "kuku" 908 0 0 1 NA 393 30 392 31 100 2.31
"4" "pkd" 484 0 0 1 NA 195 18 196 16 100 2.48
"5" "pku" 995 0 0 1 NA 481 52 486 37 100 2.07
"6" "pp" 11218 0 0 1 NA 1758 57 1764 59 100 6.38
"7" "tdkd" 36 0.11 NA 0.9 NA 21 11 18 9 100 1.71
"8" "tdku" 27 0 0 1 NA 10 4 10 4 100 2.7
"9" "tdp" 620 0 0 1 NA 192 17 192 18 100 3.23
"10" "tdtd" 124 0 0 1 NA 37 18 36 16 100 3.35
"11" "tukd" 39 0.36 NA 0.71 NA 36 8 37 6 100 1.08
"12" "tuku" 0 1 NA 0.73 NA 0 1 0 0 100 NA
"13" "tup" 170 0.02 NA 0.99 NA 130 18 130 15 100 1.31
"14" "tutd" 37 0.09 NA 0.91 NA 29 7 28 7 100 1.28
"15" "tutu" 1371 0 0 1 NA 761 38 765 41 100 1.8
