"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 52 18 51 18 100 3.87
"2" "kukd" 365 0 0 1 NA 184 26 186 17 100 1.98
"3" "kuku" 1646 0 0 1 NA 902 50 899 52 100 1.82
"4" "pkd" 826 0 0 1 NA 399 30 398 33 100 2.07
"5" "pku" 1786 0 0 1 NA 1123 83 1124 59 100 1.59
"6" "pp" 15595 0 0 1 NA 3908 88 3902 86 100 3.99
"7" "tdkd" 76 0.07 NA 0.93 NA 50 16 51 14 100 1.52
"8" "tdku" 56 0 0 1 NA 28 9 28 10 100 2
"9" "tdp" 995 0 0 1 NA 496 31 492 29 100 2.01
"10" "tdtd" 186 0.05 NA 0.95 NA 116 34 109 30 100 1.6
"11" "tukd" 86 0.31 NA 0.71 NA 80 12 80 12 100 1.07
"12" "tuku" 1 0.47 NA 0.76 NA 1 1 0 0 100 1
"13" "tup" 411 0 0 1 NA 331 38 335 27 100 1.24
"14" "tutd" 82 0.57 NA 0.45 NA 83 14 83 13 100 0.99
"15" "tutu" 3014 0 0 1 NA 2028 83 2017 85 100 1.49
