"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 35 16 32 13 100 5.14
"2" "kukd" 250 0 0 1 NA 111 20 112 19 100 2.25
"3" "kuku" 1096 0 0 1 NA 533 34 530 30 100 2.06
"4" "pkd" 604 0 0 1 NA 245 28 248 24 100 2.47
"5" "pku" 1185 0 0 1 NA 655 56 654 48 100 1.81
"6" "pp" 12534 0 0 1 NA 2337 72 2336 78 100 5.36
"7" "tdkd" 44 0.08 NA 0.92 NA 27 11 25 10 100 1.63
"8" "tdku" 35 0 0 1 NA 15 6 15 6 100 2.33
"9" "tdp" 703 0 0 1 NA 271 20 272 21 100 2.59
"10" "tdtd" 142 0.02 NA 0.99 NA 60 29 56 32 100 2.37
"11" "tukd" 49 0.36 NA 0.7 NA 46 10 46 9 100 1.07
"12" "tuku" 0 1 NA 0.61 NA 1 1 0 0 100 0
"13" "tup" 235 0 0 1 NA 186 19 187 21 100 1.26
"14" "tutd" 48 0.23 NA 0.81 NA 41 9 42 9 100 1.17
"15" "tutu" 1805 0 0 1 NA 1077 49 1079 48 100 1.68
