"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
64 209 1447 527 1570 5926 75 43 711 260 148 4 580 126 3863
90 254 1370 535 1602 5819 73 25 697 232 107 1 622 134 3952
72 219 1346 547 1710 5751 43 19 668 255 111 1 600 128 3870
72 254 1425 581 1802 5798 49 33 754 236 123 NA 518 115 3831
53 245 1402 543 1602 5630 77 39 750 199 106 3 560 83 3965
65 245 1492 561 1736 6014 70 37 719 241 151 3 536 124 3919
70 225 1314 558 1730 5665 83 43 799 111 116 1 534 119 3799
66 272 1480 588 1824 5706 120 48 712 194 156 1 524 108 3709
50 262 1358 554 1809 5901 58 17 774 207 118 2 538 132 3968
85 270 1388 583 1691 6032 65 51 717 230 134 2 561 113 3719
48 242 1462 541 1725 5825 67 29 664 290 157 1 548 145 3953
37 227 1434 544 1739 5871 55 59 736 180 136 NA 550 55 3940
112 297 1429 589 1851 6121 93 38 790 212 155 NA 610 122 3706
115 254 1325 522 1712 5623 66 41 807 112 136 NA 559 117 4034
52 248 1450 559 1751 5683 39 15 653 162 127 NA 535 112 3778
57 231 1237 550 1653 5806 66 35 729 224 115 4 598 113 3720
49 222 1450 517 1756 5906 45 51 716 152 126 2 550 124 3980
51 275 1331 595 1749 5964 64 46 714 125 155 1 505 137 3607
70 133 1464 565 1741 5852 57 49 757 166 131 1 592 131 3856
103 258 1395 487 1684 5993 74 23 726 149 101 7 537 135 3813
42 262 1470 551 1567 5851 47 41 791 175 120 3 567 110 3819
126 265 1396 579 1651 5812 80 35 775 193 135 1 584 129 3675
37 212 1428 579 1835 5861 38 54 726 234 150 NA 567 133 3966
77 269 1342 537 1684 5664 61 41 702 198 116 1 532 125 3791
43 239 1402 536 1747 5836 65 56 779 114 122 1 570 92 3901
55 273 1386 524 1842 5824 83 48 706 271 109 5 621 136 3861
39 257 1459 558 1773 5885 44 51 746 252 157 NA 551 97 3859
65 223 1355 561 1800 6095 65 50 758 200 139 NA 551 101 3719
34 264 1379 544 1812 5793 66 42 711 148 146 1 549 138 3818
107 225 1477 551 1720 5906 57 50 781 160 128 7 654 130 3865
78 260 1437 565 1837 5888 104 54 739 242 130 3 541 115 3852
75 270 1438 542 1625 5736 54 31 710 259 166 2 609 103 3951
38 293 1493 578 1772 5961 77 47 745 256 113 3 583 119 4014
76 259 1300 582 1558 5826 55 35 699 202 109 1 610 57 3767
58 253 1322 534 1756 5718 75 32 750 188 120 1 576 101 3985
63 267 1423 592 1781 6041 56 35 742 168 142 7 531 150 3769
77 268 1362 564 1742 5748 67 23 696 219 151 3 508 118 3636
63 200 1487 523 1951 5958 73 43 731 188 119 NA 500 115 3914
75 276 1521 557 1798 5882 61 50 759 162 131 1 507 159 3582
42 260 1503 532 1690 5826 79 39 730 290 139 2 562 134 3701
77 250 1363 551 1607 5864 63 48 674 288 143 1 624 133 3599
98 273 1369 554 1627 5832 75 53 723 220 121 1 603 131 3927
79 251 1482 541 1674 5734 86 37 747 183 155 1 612 118 3899
48 300 1323 575 1748 6082 84 25 724 257 120 4 637 138 3742
48 257 1301 506 1735 5784 99 49 716 144 131 NA 583 135 3701
69 257 1501 616 1905 5839 52 18 711 223 105 2 543 128 3744
72 281 1367 528 1672 5807 45 53 716 183 149 13 558 133 3761
55 270 1393 534 1822 5783 59 46 755 270 113 1 565 124 3943
49 273 1535 567 1777 5880 71 65 726 177 138 3 501 85 3699
85 279 1325 561 1770 5858 88 33 744 216 140 3 567 126 3835
114 284 1434 584 1766 5832 73 40 713 148 123 5 521 98 4007
48 280 1426 587 889 6197 65 34 691 97 143 3 620 113 4007
61 240 1540 526 1755 5790 84 49 734 188 156 2 560 118 3846
111 279 1403 578 1756 5874 55 19 709 231 108 1 608 130 3882
54 240 1475 540 1781 5893 63 38 709 129 133 1 545 128 3974
47 271 1443 512 1819 5851 57 44 739 192 141 2 570 128 3781
86 266 1360 571 1687 5997 59 37 771 128 97 4 598 95 3850
56 260 1285 510 1679 5968 80 48 712 264 138 3 551 151 3879
56 278 1372 542 1763 5756 59 53 724 215 144 5 564 127 3914
71 243 1290 569 1654 5901 56 32 721 194 138 2 594 129 3749
60 277 1495 533 1605 5792 70 44 748 184 124 4 552 100 3872
48 276 1267 561 1757 5755 66 21 726 305 105 3 531 130 3886
59 287 1523 546 1823 5942 20 45 709 119 102 1 619 145 3877
55 271 1501 601 1737 5991 76 51 732 220 128 3 532 136 3743
56 269 1350 555 1710 5932 86 57 765 232 151 NA 264 117 3721
46 238 1282 530 1565 5736 43 38 722 202 135 2 542 144 4022
51 263 1418 503 1704 5703 48 55 717 170 144 2 561 110 3986
99 284 1386 633 1678 5795 70 54 707 150 137 1 550 123 3922
53 231 1429 527 1822 5975 55 55 722 233 138 3 542 119 3847
97 277 1346 580 1691 5603 79 56 708 185 130 3 596 114 3534
56 264 1412 520 1700 5772 68 65 752 152 113 1 510 126 3693
80 235 1372 562 1711 5809 121 40 695 272 163 NA 604 129 3959
35 233 1420 548 1757 5724 81 26 745 154 134 1 588 145 3902
82 299 1388 604 1846 5941 95 44 707 252 155 NA 596 130 3969
66 236 1358 523 1749 5884 79 47 783 198 136 1 581 56 3815
41 200 1278 573 1735 5841 57 42 716 154 66 1 645 133 3837
61 215 1312 534 1846 6026 54 34 709 153 126 3 517 130 3726
68 265 1338 551 1723 6031 51 34 722 212 138 3 619 132 4048
110 249 1432 574 1670 5690 38 43 700 143 150 NA 575 110 3844
45 240 1414 553 1831 6009 73 39 666 215 144 NA 558 120 3737
108 317 1389 558 1685 5977 57 37 717 179 142 1 604 115 4057
57 279 1447 540 1767 5729 63 59 726 238 106 1 511 137 3835
