"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
41 222 1065 481 1329 4651 51 17 654 152 100 4 463 130 2560
56 181 1064 447 1344 4534 62 29 614 88 112 2 422 122 2449
44 189 1097 478 1383 4663 59 37 588 317 68 1 446 96 2572
49 225 1029 416 1175 4565 33 26 533 118 100 NA 362 127 2292
50 233 1028 432 1308 4756 81 34 580 179 90 1 414 111 2454
68 215 1122 491 1411 4808 60 30 649 90 108 1 384 100 2425
50 206 1132 443 1308 4537 46 23 609 160 95 1 435 116 2487
58 220 1075 449 1338 4753 36 21 541 136 91 3 446 102 2534
33 172 968 440 1287 4792 20 28 561 139 117 1 411 135 2363
98 225 1072 467 1356 4596 59 32 536 126 89 1 411 90 2409
36 111 1017 470 1376 4632 103 30 618 159 81 3 430 118 2413
33 231 1049 419 1529 4619 68 29 654 194 109 NA 435 102 2555
91 222 1020 512 1374 4657 52 35 573 131 101 NA 398 114 2698
39 250 1064 429 1322 4549 41 42 614 134 83 NA 397 103 2481
111 247 1170 459 1365 4604 53 39 563 160 95 NA 413 108 2634
46 193 925 449 1228 4664 51 27 600 197 113 NA 385 122 2632
57 251 1147 436 1323 4652 64 28 614 185 71 4 418 105 2510
43 261 1003 467 1285 4669 25 30 570 225 79 NA 441 71 2561
32 189 1147 491 1297 4540 62 30 627 155 114 3 436 118 2459
44 169 987 448 1343 4496 40 45 555 122 82 1 367 95 2419
28 207 1009 474 1269 4784 39 12 505 160 79 NA 395 143 2505
38 176 1133 422 1504 4698 47 31 579 153 86 1 379 82 2641
58 233 1001 424 1209 4394 37 32 591 142 56 3 393 105 2589
69 217 1052 443 1235 4506 103 47 615 169 113 NA 379 100 2524
75 195 1140 464 1457 4774 53 23 529 128 93 8 388 87 2649
73 194 1030 418 1269 4601 88 16 622 190 86 3 364 101 2464
41 220 1135 455 1271 4577 72 43 619 157 104 1 418 118 2502
57 182 1046 444 1266 4647 48 34 553 85 80 1 383 83 2529
40 246 1078 458 1259 4658 24 30 592 112 95 1 464 106 2419
83 241 1048 466 1288 4721 56 30 587 135 81 2 382 115 2593
66 263 1131 494 1515 4698 37 24 570 133 109 3 392 122 2436
66 202 1001 444 1296 4535 26 30 621 204 79 1 381 111 2602
48 198 1148 447 1386 4668 58 43 599 192 104 NA 412 81 2662
44 188 1121 402 1344 4500 22 48 569 165 102 1 433 101 2431
62 253 1151 437 1269 4581 61 39 606 136 75 2 409 95 2592
44 190 1020 429 1297 4563 66 37 526 167 126 1 407 75 2413
34 255 1069 426 1245 4502 39 18 602 138 85 NA 345 91 2670
46 201 1027 453 1360 4636 47 28 571 175 85 NA 433 95 2510
76 211 1033 495 1257 4559 45 29 562 85 96 NA 393 129 2614
24 227 1129 436 1403 4721 31 37 567 146 91 1 432 92 2526
53 183 1064 479 1267 4670 61 24 583 136 109 1 466 107 2459
55 198 970 404 1274 4674 47 38 614 123 92 1 444 96 2545
48 192 1017 440 1406 4670 54 21 587 151 97 NA 439 102 2451
38 219 1120 471 1413 4518 76 21 618 122 105 NA 411 128 2458
78 244 1064 495 1505 4597 43 21 534 290 67 NA 396 129 2421
77 191 1004 426 1344 4725 44 28 585 165 102 5 192 132 2580
72 225 1009 458 1431 4549 29 36 574 111 90 1 403 82 2480
50 262 1090 482 1417 4735 55 28 633 65 78 1 449 101 2427
72 211 1034 438 1349 4733 55 26 566 261 75 NA 368 109 2446
