"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
16 49 156 56 110 294 3 8 55 19 26 47 11 172 NA
6 61 138 57 107 293 11 9 62 13 14 50 12 182 NA
18 38 115 59 95 320 15 6 24 8 7 32 10 170 NA
17 39 124 58 82 308 23 4 56 16 9 16 10 127 3
13 43 96 54 85 268 8 3 47 31 17 35 15 137 NA
3 40 101 52 101 311 6 3 46 29 10 51 15 148 NA
15 59 132 77 127 308 5 7 49 17 18 32 8 158 NA
11 51 141 61 95 317 10 5 39 9 20 29 9 142 NA
6 43 123 39 95 341 3 11 65 29 23 38 9 166 3
9 52 145 30 95 270 14 3 50 27 20 60 4 192 1
17 32 132 52 89 285 9 5 41 21 19 45 15 158 1
8 36 146 64 108 327 4 3 46 17 11 34 14 122 1
9 57 110 64 84 309 15 3 51 12 7 35 10 166 NA
15 49 147 60 79 258 6 NA 58 8 8 54 19 141 1
17 54 168 40 124 288 9 5 53 21 7 54 11 174 NA
18 51 138 62 96 313 12 2 49 11 17 42 6 182 NA
20 62 184 57 117 321 3 3 57 25 19 21 6 165 NA
10 48 158 54 112 315 5 5 40 33 13 45 6 181 1
21 47 154 68 107 305 28 9 46 19 17 45 14 158 NA
12 31 134 53 101 295 5 1 60 17 18 37 8 159 NA
14 39 120 55 83 322 12 3 40 18 19 48 11 170 1
12 36 138 48 84 331 7 1 61 13 4 35 7 182 1
26 41 131 62 107 357 11 2 38 23 12 17 19 121 NA
7 36 134 52 104 300 11 5 37 17 18 35 14 142 NA
12 34 137 76 105 305 11 3 61 13 15 42 3 154 1
16 62 162 75 130 299 10 1 45 27 8 43 12 166 8
9 46 131 51 79 336 13 4 44 11 16 45 14 164 NA
8 41 109 56 72 332 9 5 63 22 12 47 18 191 NA
5 27 127 49 97 339 9 4 60 28 15 34 10 204 2
14 51 119 53 98 254 17 4 24 17 23 36 12 186 1
12 45 138 49 90 273 9 13 52 18 15 37 9 186 NA
17 49 125 63 118 292 14 5 54 17 11 41 12 146 NA
9 34 146 71 87 310 8 2 63 30 23 49 12 167 NA
2 27 135 22 77 306 9 9 40 7 21 22 13 170 NA
10 51 144 63 109 324 7 5 44 15 15 46 3 139 NA
9 17 109 47 92 318 9 5 47 19 7 57 8 145 NA
10 38 134 53 106 270 5 3 44 17 9 51 12 151 NA
10 48 138 57 108 308 3 7 58 15 22 47 10 151 NA
5 37 150 61 122 314 11 3 35 14 8 42 10 177 4
3 39 119 47 114 317 10 1 39 20 16 53 18 176 1
13 42 130 73 102 328 4 2 69 12 21 46 10 201 1
13 39 140 70 107 306 7 5 62 6 23 49 20 186 NA
22 58 152 45 109 336 7 4 54 27 6 57 16 149 NA
8 41 151 54 99 321 7 3 40 20 15 51 5 186 NA
13 39 127 66 65 266 14 1 49 8 15 51 14 167 NA
7 58 143 65 97 288 7 5 65 18 9 47 7 169 1
6 37 133 52 96 337 10 NA 46 23 13 65 8 186 NA
