"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 20 11 18 9 100 6.8
"2" "kukd" 159 0 0 1 NA 56 13 55 13 100 2.84
"3" "kuku" 677 0 0 1 NA 245 23 244 22 100 2.76
"4" "pkd" 345 0 0 1 NA 119 14 120 11 100 2.9
"5" "pku" 742 0 0 1 NA 298 32 297 24 100 2.49
"6" "pp" 9190 0 0 1 NA 1099 41 1096 39 100 8.36
"7" "tdkd" 27 0.0600000000000001 NA 0.94 NA 13 8 10 8 100 2.08
"8" "tdku" 23 0 0 1 NA 6 3 6 3 100 3.83
"9" "tdp" 538 0 0 1 NA 115 14 114 13 100 4.68
"10" "tdtd" 100 0 0 1 NA 19 14 15 12 100 5.26
"11" "tukd" 23 0.4 NA 0.69 NA 21 6 21 6 100 1.1
"12" "tuku" 0 1 NA 0.84 NA 0 0 0 0 100 NA
"13" "tup" 107 0 0 1 NA 78 12 77 12 100 1.37
"14" "tutd" 22 0.14 NA 0.9 NA 16 5 16 4 100 1.38
"15" "tutu" 915 0 0 1 NA 460 32 460 34 100 1.99
