"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
9 15 10 85 19 128 15 3 81 42 10 15 10 10 NA
7 11 10 73 19 115 34 9 96 18 5 15 10 10 NA
10 15 11 67 19 122 24 6 87 27 11 15 15 10 0
10 17 11 80 19 124 17 10 40 46 12 15 10 10 NA
8 16 11 69 11 124 31 8 94 17 3 9 11 10 NA
19 14 10 86 21 108 8 9 85 30 9 13 13 10 NA
6 15 12 79 20 126 15 7 73 37 6 14 9 9 0
7 13 10 66 21 123 22 5 44 36 10 8 5 11 NA
18 13 10 83 8 124 27 10 102 44 12 19 10 9 NA
13 13 10 102 22 121 28 5 91 27 11 16 9 9 0
10 17 12 65 21 122 22 9 85 36 9 16 10 11 0
14 15 10 57 11 119 22 6 81 27 12 19 13 9 0
7 15 11 84 21 133 10 9 77 40 9 17 11 10 0
13 18 12 72 8 123 7 1 84 27 6 14 5 10 NA
12 15 10 82 20 119 23 11 78 32 4 15 11 11 0
19 9 8 79 19 120 22 8 92 34 11 17 11 11 0
15 19 12 79 20 115 19 8 78 29 8 16 6 10 0
14 14 10 76 10 131 15 10 87 34 9 17 13 11 0
16 14 10 86 15 114 18 5 90 28 6 16 5 11 NA
10 16 9 72 10 121 18 4 77 31 12 17 11 10 0
15 14 9 85 18 125 18 4 102 37 10 14 5 10 NA
20 16 11 82 21 120 35 4 77 28 5 14 9 9 0
7 16 12 74 19 116 26 6 67 19 8 9 10 10 0
15 18 10 86 17 122 45 7 96 25 9 17 10 11 NA
11 15 10 86 10 130 28 5 92 18 7 8 11 9 0
9 8 11 88 19 127 30 7 91 24 6 9 12 10 0
9 13 9 83 19 128 13 4 87 31 11 8 7 10 0
16 18 10 80 18 124 22 10 88 19 9 18 9 10 0
7 15 11 72 18 119 20 8 75 21 12 7 11 10 NA
11 7 11 77 20 125 20 8 82 31 3 14 15 11 NA
15 19 10 78 22 115 31 7 78 23 10 15 9 12 NA
7 13 10 84 10 130 22 8 87 34 5 16 11 11 0
10 12 10 82 20 127 25 7 98 31 9 18 11 11 NA
14 9 9 77 20 122 25 10 90 41 14 8 8 11 NA
17 19 11 70 9 118 8 5 84 26 12 8 7 9 0
14 19 11 89 10 116 23 8 74 36 9 6 6 9 0
9 16 11 34 20 112 16 10 83 27 11 17 5 10 NA
14 12 11 75 23 111 8 10 80 18 13 15 5 11 NA
7 14 10 85 9 111 30 3 79 32 5 17 12 9 0
8 15 9 70 21 130 14 5 88 34 13 17 5 9 0
20 15 10 91 19 121 19 9 37 27 9 14 10 10 0
4 7 9 82 21 121 17 7 80 33 7 7 5 9 0
12 9 9 82 9 125 13 3 79 37 6 17 10 10 0
16 9 10 77 18 126 29 9 44 29 9 15 11 10 NA
10 19 11 91 10 116 27 5 83 24 7 17 4 10 0
15 13 11 78 17 128 15 7 93 29 8 15 6 9 0
10 13 12 85 15 117 14 3 90 33 9 18 12 11 0
18 17 11 94 21 127 22 2 92 17 9 17 11 8 0
12 19 10 74 21 124 20 9 93 28 13 17 11 9 0
16 16 10 93 9 121 27 4 104 27 8 21 11 9 0
12 7 10 87 23 126 26 11 85 24 5 17 11 13 0
11 9 10 82 8 115 27 7 79 34 10 7 9 10 NA
18 16 10 83 8 121 37 10 84 20 10 15 10 9 0
10 16 11 80 20 122 24 3 76 30 11 16 12 11 NA
15 13 10 71 17 124 17 9 85 27 6 15 15 11 0
7 12 11 81 20 131 22 10 82 38 7 14 6 10 NA
14 7 11 71 17 116 17 5 94 30 8 14 4 10 NA
13 16 12 92 19 119 14 7 85 18 5 15 5 9 0
16 14 11 82 9 120 28 6 88 14 10 18 8 11 0
17 17 11 74 10 127 27 6 91 17 12 9 10 10 0
10 15 11 79 21 126 23 5 82 37 10 8 11 10 NA
9 15 9 38 11 133 26 7 83 32 8 17 10 10 NA
4 9 10 89 18 123 25 4 80 30 9 17 11 11 NA
13 17 11 81 17 128 19 9 85 23 4 8 11 10 0
21 15 9 75 9 122 18 5 75 29 9 7 13 10 0
