"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
7 83 455 103 610 1042 9 21 96 6 23 111 11 674 NA
6 59 429 92 512 924 10 4 100 3 7 104 24 687 NA
5 73 441 99 431 866 12 4 107 12 42 125 25 705 5
9 93 443 106 533 923 9 11 107 11 13 98 37 705 NA
3 76 454 115 526 923 5 16 100 3 35 101 37 750 NA
10 69 419 108 484 1001 13 16 146 11 30 128 20 769 NA
6 62 437 99 531 918 11 13 104 9 20 116 26 762 1
6 71 412 100 470 959 9 6 111 10 24 114 21 800 NA
9 54 378 84 384 892 4 10 111 10 27 122 32 619 NA
10 70 524 114 534 910 11 5 114 10 25 121 15 740 0
4 71 426 103 501 913 15 10 127 7 21 92 29 751 0
9 51 457 45 467 876 7 15 97 11 30 130 27 733 0
2 72 434 98 492 940 6 8 99 10 30 107 34 643 0
10 99 511 127 516 967 4 5 119 10 27 98 27 719 NA
13 88 420 118 483 964 8 11 101 18 21 86 30 731 3
9 77 431 114 489 894 10 16 130 9 24 148 21 747 2
10 75 460 97 476 914 7 13 85 7 21 95 28 739 0
8 67 464 52 480 897 8 10 123 8 28 101 33 620 1
11 66 425 121 469 905 13 13 114 11 33 106 37 667 NA
13 76 413 102 497 938 7 9 104 9 27 136 22 680 1
8 97 416 136 489 959 13 5 120 14 27 45 33 709 NA
13 83 509 123 534 949 7 12 126 8 26 101 15 718 1
10 78 450 102 523 901 11 13 104 6 44 135 41 728 1
14 92 521 111 570 920 15 15 107 12 23 102 22 706 NA
5 87 452 120 499 958 13 20 125 6 27 151 33 751 3
11 92 462 126 579 984 5 9 121 7 28 130 29 689 1
6 80 458 121 474 912 4 19 123 12 26 118 34 725 1
8 77 454 118 500 883 13 12 104 6 27 118 19 680 1
7 70 423 109 511 871 9 11 107 3 23 79 22 727 NA
5 74 474 103 431 834 5 3 107 12 17 85 9 770 NA
8 72 510 111 551 948 6 16 102 15 26 84 24 696 NA
5 75 438 117 539 926 10 9 126 6 22 118 32 687 0
8 59 402 82 496 919 7 12 109 10 22 114 23 759 NA
8 71 449 116 457 885 14 12 97 7 25 61 29 656 NA
11 85 418 125 484 1008 5 3 113 11 18 144 28 608 0
7 71 455 113 482 909 5 12 99 16 40 127 33 677 3
5 76 449 103 468 916 10 11 100 14 13 128 26 721 NA
9 65 376 88 505 894 7 9 114 17 33 114 32 704 NA
5 31 451 122 502 914 7 10 123 12 39 110 29 633 0
7 73 478 106 523 887 7 3 87 14 35 126 23 749 0
6 79 510 98 468 903 8 15 134 11 32 107 25 728 1
8 94 426 120 510 915 8 11 110 9 23 111 21 682 0
6 82 462 101 508 958 6 10 99 10 37 107 25 737 0
9 69 408 91 440 887 11 6 113 12 22 153 31 687 NA
7 92 401 144 497 953 13 9 110 7 35 127 25 673 1
7 77 426 98 482 887 9 19 105 9 25 101 29 690 0
8 76 396 139 475 951 6 16 110 9 23 113 32 711 0
13 95 441 112 569 955 7 13 91 7 27 131 31 759 0
9 75 488 115 495 913 15 9 113 9 28 121 23 676 1
13 97 494 132 485 991 7 10 109 9 22 101 34 741 0
13 71 481 117 490 892 14 10 117 7 31 133 22 719 1
5 55 445 102 505 990 15 12 124 13 27 110 21 718 NA
8 89 521 120 509 857 19 14 111 8 38 106 19 720 1
7 32 437 106 464 873 9 10 103 7 29 132 13 715 NA
14 64 432 88 434 864 11 31 141 11 32 90 39 724 1
5 80 448 114 518 977 5 9 104 11 25 131 27 743 NA
11 77 465 109 484 891 6 9 121 14 41 123 22 787 NA
8 68 415 125 551 922 9 6 115 13 18 87 10 691 0
4 57 419 105 485 951 5 7 118 5 20 90 27 700 2
9 118 493 126 517 932 15 12 100 12 29 116 38 790 0
11 97 473 128 491 966 9 14 102 14 35 111 30 716 NA
6 79 484 122 534 963 8 10 99 11 26 123 11 742 NA
8 85 467 113 497 967 15 14 95 17 34 118 44 737 NA
6 31 468 96 511 905 10 11 111 13 31 112 30 669 0
11 83 488 125 565 989 3 13 118 10 27 54 24 658 1
11 96 433 117 556 941 10 8 117 11 35 127 31 734 NA
8 79 388 102 552 933 7 4 107 17 12 111 47 753 0
11 82 442 121 530 941 7 15 105 11 36 114 27 740 1
14 41 450 116 551 963 13 13 53 13 13 102 15 740 NA
10 67 473 117 513 890 12 7 122 9 22 113 28 779 NA
5 77 459 104 529 916 9 3 113 14 37 111 31 756 NA
10 73 427 99 497 919 5 7 126 11 23 116 29 689 NA
4 77 443 123 493 947 11 5 116 9 30 100 21 770 NA
11 85 504 115 600 964 10 11 105 8 35 115 9 723 NA
10 67 418 114 515 956 10 11 113 11 24 118 24 747 3
9 54 514 124 577 896 4 9 124 12 35 67 28 749 1
8 69 437 115 500 951 9 8 115 12 19 106 34 780 NA
9 107 414 144 502 900 9 13 102 11 29 87 36 741 0
8 89 466 113 612 1021 15 17 108 7 35 93 16 666 1
10 76 448 103 470 934 8 9 108 12 30 132 25 633 1
6 65 431 116 534 884 11 10 81 10 23 80 28 689 4
6 87 468 103 477 923 12 15 107 9 36 88 26 678 NA
8 84 450 54 448 961 17 5 105 11 26 83 38 710 0
8 83 444 105 546 968 14 13 110 13 24 116 27 865 0
