"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
8 81 373 125 539 1507 16 27 241 34 28 0 137 64 753
8 71 398 130 481 1288 19 8 272 23 24 NA 154 64 769
11 72 439 147 475 1308 15 34 232 30 27 NA 175 61 781
7 66 397 125 509 1384 13 20 284 30 37 3 109 51 725
19 75 452 123 540 1293 16 28 228 30 19 NA 153 39 764
16 73 448 121 584 1438 16 25 237 28 11 2 164 50 755
8 73 367 137 444 1404 11 7 256 32 36 2 116 68 820
6 59 416 134 518 1427 12 14 263 33 31 0 122 51 792
10 73 450 125 570 1329 17 27 239 31 17 1 121 55 810
7 64 378 124 492 1347 13 13 231 28 24 NA 142 34 733
11 62 380 125 478 1514 15 7 277 25 28 NA 115 52 718
14 80 398 124 439 1316 18 8 270 29 39 1 152 37 764
3 65 430 122 466 1292 12 12 242 29 35 1 142 49 850
10 62 396 126 522 1363 18 15 262 20 29 0 141 66 677
12 67 434 122 509 1373 14 24 260 29 25 0 155 87 692
9 81 421 141 478 1430 19 6 238 28 39 NA 163 65 769
10 70 399 49 408 1358 18 24 251 27 26 0 114 58 788
6 74 402 130 506 1311 16 15 247 28 27 0 172 96 732
7 58 385 119 540 1405 12 17 251 28 35 1 123 51 820
8 63 373 127 457 1430 24 30 271 26 41 2 116 62 770
12 75 405 129 537 1381 13 19 257 18 29 NA 125 43 789
10 83 468 121 532 1338 11 11 270 32 36 0 158 53 782
12 71 385 119 512 1307 10 18 258 30 38 NA 140 70 775
9 63 408 128 470 1378 11 13 240 27 28 0 154 69 860
9 72 454 115 267 1347 13 11 254 27 34 4 133 52 805
10 73 407 134 553 1421 10 33 271 29 35 0 137 64 756
6 51 348 116 473 1408 15 28 238 30 33 0 127 65 753
9 75 417 132 578 1365 6 14 249 27 25 0 171 49 719
7 75 362 122 431 1343 21 24 283 24 26 5 164 58 790
10 62 388 130 476 1376 23 10 236 23 12 0 129 89 820
5 79 381 133 507 1316 20 23 265 21 28 NA 141 32 745
12 78 363 137 520 1410 20 28 275 27 33 2 159 63 789
