"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
79 116 621 324 642 5711 24 21 379 104 35 179 42 1323 NA
23 119 641 286 699 5546 29 36 457 75 26 158 36 1316 1
51 119 672 248 751 5504 27 23 270 94 26 182 44 1332 NA
108 151 621 284 340 5450 31 26 389 79 31 174 41 1305 NA
60 129 656 293 684 5216 36 22 375 29 29 167 37 1308 NA
58 117 648 280 709 5247 37 25 362 61 42 185 32 1309 NA
84 127 590 274 662 5040 25 16 303 30 35 181 35 1294 NA
70 124 607 271 650 5613 29 19 330 62 30 187 37 1322 NA
104 124 646 293 341 5410 26 26 398 46 41 182 41 1296 NA
61 135 638 295 696 5123 23 28 382 42 34 174 29 1315 1
63 142 655 289 728 5585 25 18 331 75 26 166 32 1292 NA
54 120 586 293 636 5329 43 32 364 104 37 177 41 1287 NA
73 128 634 306 682 5624 23 31 445 32 24 185 48 1390 1
33 123 628 267 682 5443 15 23 418 34 35 157 31 1327 NA
70 144 598 298 648 5524 22 28 333 118 38 182 41 1275 NA
62 133 668 303 688 5449 31 27 336 78 35 171 37 1363 NA
100 133 619 280 693 5221 28 11 394 108 31 196 45 1326 NA
32 131 668 252 703 5754 27 23 376 79 37 191 39 1286 1
90 153 644 318 704 5378 26 10 322 26 34 181 35 1331 NA
116 151 636 354 735 5300 26 8 304 55 38 173 27 1293 NA
139 161 670 334 729 5418 40 25 313 59 32 169 31 1358 NA
18 116 612 284 643 5851 26 26 361 66 33 182 35 1343 NA
58 126 684 260 760 5691 19 32 348 33 37 170 39 1346 1
35 118 647 261 673 5604 39 21 380 37 35 165 35 1341 NA
45 120 628 236 677 5261 16 23 346 25 38 163 14 1296 1
60 118 609 276 696 5453 7 23 393 64 37 176 34 1304 NA
20 97 638 256 700 5549 10 20 351 77 33 181 40 1276 NA
58 143 666 321 727 5741 20 29 443 63 33 178 35 1363 NA
66 148 658 336 718 5876 32 24 421 56 38 187 23 1309 NA
51 123 612 289 645 5827 28 21 373 93 28 169 25 1337 NA
108 123 608 134 659 5428 29 27 371 67 27 82 39 1266 1
47 137 630 272 680 5572 20 32 432 54 30 181 35 1332 1
86 129 597 319 674 5553 29 21 337 99 13 147 35 1332 1
37 127 670 285 728 5573 16 26 418 56 29 189 42 1356 1
47 126 614 275 671 5358 12 23 370 54 28 182 36 1311 1
66 135 612 326 664 5347 14 20 391 100 34 162 32 1312 NA
14 134 614 298 658 5324 37 21 358 32 47 184 31 1343 1
62 110 594 259 640 5483 26 14 360 83 32 172 36 1380 NA
109 128 609 273 611 5431 19 26 356 78 35 184 45 1348 1
53 134 649 287 701 5700 24 24 358 42 39 195 40 1290 NA
21 113 606 237 647 5197 16 23 399 96 32 179 44 1350 NA
52 122 590 306 679 5300 14 22 400 75 32 171 43 1304 NA
40 125 633 267 703 5635 23 21 316 86 31 162 36 1279 NA
92 125 658 345 723 5375 31 30 382 39 29 156 29 1294 1
13 121 627 242 662 5470 21 19 305 56 40 178 38 1330 1
85 126 574 287 625 5677 10 21 395 58 22 166 37 1306 NA
79 153 672 253 737 5486 23 25 363 87 24 178 34 1364 1
32 113 655 282 695 5605 27 32 408 69 35 171 39 1354 NA
69 164 691 286 739 5633 32 21 397 109 33 178 36 1348 NA
25 119 598 261 652 5198 13 20 439 85 26 188 38 1336 1
110 140 647 300 729 5349 33 25 311 53 30 176 24 1395 NA
91 136 629 316 678 5311 40 29 336 46 27 173 42 1287 1
87 154 669 336 721 5294 26 38 371 58 35 181 35 1349 NA
55 117 601 274 652 5144 23 13 342 73 34 185 39 1336 NA
111 127 622 312 680 5771 21 10 388 23 30 171 37 1280 NA
85 149 634 344 723 5403 27 21 343 35 48 197 37 1369 1
50 130 651 312 714 5150 30 30 417 57 32 174 28 1365 NA
41 133 614 278 701 5586 41 24 418 62 30 187 35 1330 1
60 125 651 262 721 5533 42 24 305 52 37 169 42 1300 NA
100 129 661 298 698 5291 33 29 343 73 33 161 27 1332 NA
58 121 649 261 685 5375 28 26 370 65 38 152 35 1312 NA
46 139 593 251 660 5028 13 14 351 61 32 174 33 1292 NA
75 118 669 289 753 5763 27 24 402 37 30 171 40 1322 NA
142 147 599 390 658 5256 23 19 417 51 32 197 42 1283 NA
74 118 613 281 674 5599 35 21 486 87 32 182 35 1330 1
54 108 625 296 707 5550 30 27 361 63 40 172 38 1317 NA
24 130 645 248 648 5394 33 17 376 54 31 155 29 1280 NA
59 117 595 281 646 5355 27 27 342 39 34 162 38 1310 1
10 127 650 259 678 5219 26 27 334 103 38 170 36 1292 NA
31 123 636 261 720 5641 24 21 329 37 30 159 30 1366 NA
45 149 610 304 679 5532 38 28 381 54 33 186 41 1328 1
62 110 661 290 714 5495 20 29 377 68 36 176 33 1284 1
33 150 630 267 700 5388 19 36 406 44 34 172 39 1289 NA
84 138 646 258 668 5306 43 19 385 109 35 159 29 1319 NA
76 156 646 311 693 5234 29 27 357 74 32 170 40 1343 1
69 153 629 310 680 5654 8 28 337 66 37 182 34 1327 NA
16 135 663 280 704 5529 20 25 399 42 36 183 40 1296 NA
21 146 648 312 717 5147 27 17 365 126 33 159 31 1268 1
19 125 639 244 696 5286 48 28 403 86 32 164 27 1341 1
42 127 607 286 668 5771 38 20 329 45 36 195 28 1383 NA
19 114 604 292 659 5449 34 28 316 81 25 190 29 1365 NA
79 114 617 334 694 5549 24 22 322 51 35 195 30 1303 1
33 123 619 275 655 5406 21 18 363 97 32 188 43 1304 NA
39 135 633 264 701 5274 25 31 303 57 40 190 35 1353 NA
57 136 636 269 680 5331 6 18 379 76 25 167 39 1324 NA
68 132 699 283 732 5681 19 27 393 88 39 170 24 1307 NA
61 118 605 275 658 5460 25 32 379 59 34 181 30 1307 NA
42 157 649 277 349 5748 40 27 370 85 37 163 43 1339 1
91 129 633 328 670 5431 14 17 405 56 33 195 39 1328 NA
77 144 649 324 726 5834 32 32 359 66 43 216 46 1335 1
108 103 589 300 669 5628 21 15 327 53 23 165 44 1319 1
65 135 651 282 707 5445 23 29 420 66 19 179 41 1313 1
28 132 652 281 669 5505 36 25 448 71 30 86 38 1330 NA
