"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
13 38 153 75 188 796 7 3 68 11 22 60 7 304 NA
12 22 142 80 181 766 14 5 67 9 23 57 9 299 NA
15 27 163 71 206 811 17 3 54 25 20 58 11 304 NA
9 38 189 74 198 736 3 3 75 17 14 41 8 327 NA
28 41 154 88 201 759 9 1 65 4 14 29 11 296 NA
18 52 186 91 210 696 1 2 69 27 11 55 12 317 NA
11 42 167 85 246 687 4 2 78 7 10 44 7 300 1
21 44 174 67 171 764 7 3 62 NA 9 59 6 277 NA
30 44 147 92 163 670 10 2 66 34 7 61 13 293 NA
11 42 189 58 224 813 7 3 31 15 19 50 8 314 NA
19 44 159 94 224 785 21 2 89 1 10 51 8 297 NA
8 36 184 72 200 664 3 6 81 20 13 56 11 335 NA
18 39 154 77 210 807 10 5 53 14 18 56 8 339 1
13 27 167 65 192 732 1 1 64 17 13 53 8 297 NA
23 51 192 79 227 719 7 8 75 4 16 30 7 326 NA
2 35 137 77 202 745 3 3 98 2 15 52 15 331 NA
11 26 133 83 208 765 12 2 61 17 12 57 13 299 NA
25 53 174 96 197 741 13 6 59 1 24 47 6 293 NA
11 34 160 90 207 785 1 4 62 19 13 57 9 329 NA
8 29 154 102 208 729 1 1 71 2 28 45 14 293 1
7 36 174 77 221 751 1 2 75 6 17 63 12 296 NA
18 38 162 76 209 773 9 1 61 27 14 37 15 318 1
9 43 185 91 212 765 7 3 76 4 12 48 11 294 NA
16 37 179 100 111 732 4 3 57 NA 21 66 16 269 2
29 53 196 93 198 671 4 1 53 3 18 70 10 286 NA
25 39 171 84 242 739 15 2 74 14 9 58 9 335 NA
12 33 173 69 183 743 52 1 90 6 17 64 3 326 NA
7 19 172 83 202 737 10 4 76 4 12 50 5 275 NA
17 29 171 95 226 844 5 6 72 10 9 54 12 324 NA
17 35 164 81 210 771 16 2 66 3 12 62 11 261 NA
19 44 171 101 219 796 3 4 74 17 21 71 12 314 NA
