"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
18 54 149 49 101 272 6 2 57 25 14 21 4 146 NA
13 58 136 53 91 294 13 5 47 20 9 35 15 185 NA
22 48 129 67 130 333 14 1 64 13 23 42 15 166 NA
8 22 134 64 112 313 25 11 62 25 16 18 18 146 NA
16 54 125 48 104 301 15 4 43 17 24 50 10 168 1
7 41 147 47 117 334 8 1 43 18 4 59 2 137 NA
4 30 115 55 44 305 5 3 58 17 19 60 7 188 1
3 26 104 58 90 299 5 1 54 11 20 57 19 174 NA
18 49 111 55 107 336 11 1 45 12 12 20 5 178 NA
15 51 141 63 85 287 9 8 52 11 20 48 6 152 NA
9 43 130 62 102 347 11 2 41 10 16 25 5 164 NA
17 50 149 66 108 228 10 10 42 15 9 48 14 146 NA
12 46 130 28 93 305 3 4 58 30 14 32 15 144 NA
14 49 107 49 80 336 13 10 54 21 4 37 3 185 NA
9 52 125 48 91 321 8 5 41 13 8 41 18 165 NA
18 66 130 55 92 336 16 7 59 9 11 43 16 186 1
11 28 110 51 86 329 18 2 51 17 11 67 9 163 NA
9 59 141 55 83 319 5 7 40 18 7 32 16 181 NA
11 48 118 53 109 360 5 1 30 14 17 48 12 178 NA
19 58 152 54 102 244 10 3 57 17 15 54 16 184 NA
5 43 112 52 102 296 22 4 53 14 12 51 19 159 1
13 34 114 49 112 329 9 1 54 26 13 31 13 168 NA
15 55 146 57 44 284 20 4 56 9 16 31 8 163 NA
22 53 134 28 88 287 9 4 21 19 10 44 16 150 NA
12 54 144 63 97 270 10 NA 56 16 11 43 17 167 NA
18 52 139 54 97 315 11 3 46 9 14 44 8 157 1
10 15 127 59 91 299 12 4 50 20 11 43 9 159 3
19 52 137 57 79 367 8 4 46 15 12 56 5 171 NA
8 40 123 46 84 315 11 4 56 8 9 44 10 158 NA
7 41 146 55 108 341 6 4 54 16 23 34 13 156 NA
6 37 106 62 84 271 21 6 48 21 16 45 13 165 NA
10 49 151 63 107 291 7 9 53 28 8 36 14 165 NA
10 41 128 55 123 305 15 13 48 24 14 35 12 154 NA
17 41 119 32 106 296 5 3 52 9 15 41 7 145 NA
24 50 138 48 113 312 8 4 39 24 19 45 12 169 NA
8 42 103 57 121 277 12 7 37 20 9 51 11 175 NA
16 51 143 65 111 315 16 3 47 11 16 40 13 187 4
8 41 146 45 94 277 8 4 58 18 13 47 18 187 NA
7 51 143 28 93 294 5 12 46 17 14 75 15 189 1
21 39 131 63 95 292 16 2 60 11 18 47 14 174 NA
7 50 139 62 95 316 11 3 46 24 9 56 25 162 NA
10 25 144 49 82 278 4 3 40 12 19 41 3 154 NA
8 56 117 56 120 300 4 2 47 37 15 41 12 150 NA
16 64 142 53 88 285 9 17 48 22 28 27 17 164 NA
16 43 124 64 91 283 16 3 49 20 13 68 8 164 NA
