"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
8 74 437 130 538 1323 18 27 233 20 20 145 62 739 NA
11 69 448 145 555 1443 20 10 256 27 31 113 63 740 0
10 77 382 136 495 1392 23 28 260 23 28 136 52 797 0
13 63 416 121 439 1394 18 26 263 23 35 122 57 747 0
12 80 393 142 463 1325 19 19 274 34 15 154 76 726 1
3 39 423 118 552 1408 18 20 268 20 16 113 87 775 0
7 64 410 121 454 1339 15 20 246 29 32 176 89 821 NA
10 78 409 138 460 1299 21 17 234 15 49 132 56 674 NA
9 73 419 124 535 1465 25 20 249 34 19 127 49 669 0
12 67 331 119 509 1300 19 16 241 31 26 139 49 766 NA
8 67 438 143 549 1368 16 19 243 34 27 172 48 773 NA
20 57 459 124 537 1371 19 21 244 26 26 134 65 792 0
11 59 368 118 497 1421 20 16 264 28 29 132 54 773 0
6 61 360 134 538 1479 15 15 259 30 36 159 53 761 0
9 47 389 127 511 1377 13 25 267 27 11 139 35 819 0
9 45 427 121 466 1427 18 11 271 18 31 128 57 835 NA
7 62 431 92 525 1350 17 25 238 27 14 124 57 770 0
3 71 363 145 431 1465 10 24 251 30 25 189 35 890 NA
10 65 477 115 542 1360 19 23 246 25 45 145 54 761 NA
10 55 364 128 484 1350 19 8 254 16 46 125 23 708 0
8 60 366 122 550 1377 19 34 288 26 16 174 51 825 1
9 78 428 140 480 1373 23 30 228 19 35 104 33 762 0
7 61 432 139 495 1308 12 16 269 31 24 145 45 741 0
3 66 404 158 533 1387 21 12 244 28 14 171 59 814 NA
12 75 378 121 534 1411 17 23 244 21 31 131 50 765 0
7 72 416 135 596 1400 8 25 257 31 22 142 62 740 NA
7 53 383 122 381 1293 12 26 247 27 25 154 50 688 NA
11 78 385 142 462 1285 18 9 225 32 25 155 41 727 0
17 87 420 120 480 1402 18 35 241 25 14 164 54 795 NA
13 75 378 128 588 1416 14 25 249 32 33 134 50 696 NA
10 63 383 142 569 1409 15 20 244 20 33 148 86 711 0
9 70 425 115 478 1413 22 21 236 24 37 145 48 752 0
8 56 345 117 449 1338 16 16 274 14 39 116 37 788 NA
5 62 413 123 515 1363 15 21 256 29 11 111 26 719 NA
8 72 402 136 515 1385 16 10 263 27 29 133 62 764 NA
6 82 404 139 448 1302 13 19 263 27 23 61 57 776 1
10 67 426 129 440 1414 9 19 252 29 27 131 58 751 0
7 66 393 122 452 1314 26 31 252 28 37 147 50 736 2
16 35 334 116 450 1340 16 18 269 28 47 144 91 776 1
12 88 407 130 463 1431 22 19 255 30 33 146 51 716 1
6 67 441 131 500 1410 23 34 278 30 28 120 74 780 0
9 81 421 130 526 1324 7 19 279 30 22 152 50 852 1
4 56 330 128 436 1291 7 33 255 25 22 151 55 732 NA
7 31 402 129 512 1331 15 11 257 24 36 118 32 749 0
12 70 421 119 524 1362 8 19 272 27 24 168 58 787 NA
9 68 433 136 511 1353 11 11 269 25 27 115 56 705 NA
7 72 404 136 512 1368 28 14 271 24 38 137 63 748 NA
8 71 373 117 460 1374 16 10 252 26 23 96 54 794 1
4 88 403 128 505 1401 9 12 250 25 24 148 36 700 1
10 70 366 135 561 1367 19 27 245 28 35 187 57 832 0
8 83 362 68 513 1440 16 24 262 26 32 190 43 757 NA
10 84 454 137 485 1376 20 35 295 27 29 165 52 705 NA
12 83 373 138 533 1349 24 29 249 25 19 173 53 731 1
6 68 418 111 492 1407 19 15 242 20 33 144 51 719 0
14 68 391 121 574 1465 21 21 253 27 30 159 73 785 NA
10 66 362 128 517 1316 19 19 272 23 25 149 65 755 NA
7 55 390 116 465 1365 16 8 258 31 32 140 62 746 0
9 56 400 128 496 1430 19 37 219 28 25 119 61 774 1
14 62 375 123 476 1375 10 17 240 29 33 152 38 859 0
7 71 377 117 503 1404 9 19 269 26 23 170 54 751 NA
4 69 381 104 469 1339 18 22 283 24 22 151 52 793 NA
3 71 401 130 505 1376 13 23 275 26 33 126 54 759 NA
8 70 404 121 453 1368 14 20 279 25 30 136 44 841 0
9 64 405 120 488 1450 24 33 275 21 33 167 44 733 NA
11 89 429 131 409 1372 23 25 276 26 34 147 51 871 0
11 70 378 144 545 1393 8 29 298 17 32 136 51 769 NA
12 69 373 127 528 1442 11 25 289 22 29 64 45 818 0
8 84 356 146 514 1370 14 22 285 25 27 195 70 762 NA
8 23 423 104 518 1346 20 28 128 32 27 143 53 821 0
15 80 429 131 477 1305 12 9 252 18 27 148 48 787 1
12 78 408 113 522 1402 21 14 231 26 29 164 66 722 0
9 75 396 134 491 1338 13 18 241 24 35 124 65 756 1
13 75 407 116 605 1458 16 16 215 29 32 153 70 764 0
12 69 413 115 549 1380 14 10 266 27 30 149 72 747 0
6 55 362 109 527 1527 8 16 247 25 29 161 52 750 0
1 56 434 118 507 1373 8 35 265 29 34 127 38 756 NA
5 52 386 119 505 1355 12 14 251 15 39 102 51 819 0
7 71 355 119 490 1313 15 18 282 25 28 151 50 687 0
5 75 444 140 553 1373 16 20 251 23 27 151 48 894 1
12 63 398 126 546 1370 16 15 250 30 24 114 54 784 1
9 49 391 117 581 1403 12 19 258 26 32 152 58 805 0
9 69 398 125 483 1378 23 22 269 26 31 122 67 786 NA
5 56 410 125 583 1434 17 24 265 23 27 144 49 763 0
8 75 416 113 325 1482 17 19 254 19 24 138 74 801 NA
6 58 404 127 501 1366 21 28 260 30 14 188 33 796 1
12 77 410 151 454 1335 25 16 263 27 29 137 65 837 NA
5 68 411 144 578 1401 17 22 223 28 25 144 70 779 1
8 71 378 133 495 1321 14 16 238 31 18 163 48 801 0
8 73 409 124 499 1359 14 22 251 17 30 126 68 762 0
11 64 400 126 477 1382 15 26 253 20 32 140 56 722 0
5 67 370 126 455 1339 12 26 254 29 22 120 57 716 1
13 59 397 138 481 1437 24 16 248 27 26 141 65 773 1
12 61 398 123 468 1354 16 14 266 26 31 141 78 784 0
8 35 444 142 554 1356 9 14 231 28 28 112 33 800 1
11 77 392 148 557 1395 17 11 244 31 25 134 50 730 NA
9 72 413 97 471 1331 14 21 134 25 29 151 37 736 0
10 57 370 138 431 1438 18 26 262 23 17 155 54 757 1
10 71 449 104 555 1338 17 7 255 23 31 132 47 816 4
8 55 363 136 488 1318 12 36 271 27 41 145 85 812 1
5 60 435 133 532 1332 15 8 251 22 24 153 71 771 0
