"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 185 0 0 1 NA 39 16 37 14 100 4.74
"2" "kukd" 287 0 0 1 NA 142 21 144 17 100 2.02
"3" "kuku" 1305 0 0 1 NA 672 41 670 41 100 1.94
"4" "pkd" 691 0 0 1 NA 305 24 304 24 100 2.27
"5" "pku" 1416 0 0 1 NA 830 67 840 51 100 1.71
"6" "pp" 13875 0 0 1 NA 2902 80 2908 90 100 4.78
"7" "tdkd" 64 0.08 NA 0.92 NA 40 16 38 13 100 1.6
"8" "tdku" 43 0 0 1 NA 21 6 22 7 100 2.05
"9" "tdp" 818 0 0 1 NA 352 24 352 20 100 2.32
"10" "tdtd" 164 0.04 NA 0.96 NA 86 31 81 28 100 1.91
"11" "tukd" 58 0.57 NA 0.47 NA 59 9 59 7 100 0.98
"12" "tuku" 1 0.44 NA 0.9 NA 1 1 0 0 100 1
"13" "tup" 291 0.01 NA 0.99 NA 232 26 233 24 100 1.25
"14" "tutd" 55 0.5 NA 0.54 NA 55 11 54 10 100 1
"15" "tutu" 2209 0 0 1 NA 1393 65 1396 62 100 1.59
