"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
41 229 1295 486 1637 5336 57 46 747 181 132 493 112 3107 NA
55 249 1206 501 1598 5361 60 47 607 202 109 537 95 3210 3
48 217 1070 517 1579 5492 58 27 701 171 87 486 118 3290 2
64 234 1318 586 1641 5643 71 30 681 234 128 546 101 3171 1
57 211 1313 475 1577 5618 66 38 697 168 126 462 104 3131 1
78 263 1231 522 1411 5531 40 31 678 267 115 492 122 3213 3
98 229 1142 489 1516 5390 92 47 747 175 130 484 81 3196 3
42 209 1301 521 1522 5528 67 33 697 167 115 481 109 3348 3
70 236 1350 453 1570 5355 71 24 744 261 128 478 107 3131 1
84 238 1268 549 1638 5700 69 41 766 174 95 525 114 3110 1
52 214 1252 514 1630 5541 58 44 683 140 107 548 104 3148 1
41 226 1200 428 1416 5332 70 42 674 156 134 425 125 3125 2
46 234 1281 532 1449 5471 77 39 689 148 92 449 97 3138 1
45 261 1313 554 1653 5389 65 52 725 108 122 528 102 3126 NA
74 237 1128 514 1503 5656 49 44 674 197 83 443 95 3201 NA
47 226 1237 516 1609 5723 41 38 673 246 122 487 118 2908 1
44 261 1222 541 1610 5621 49 16 673 186 115 482 109 3092 1
35 258 1162 468 1544 5458 49 27 628 156 118 482 105 3221 5
42 213 1142 523 1464 5302 69 46 701 220 116 525 124 3021 1
47 232 1264 532 1631 5490 70 45 718 237 125 480 122 3109 NA
82 241 1228 539 1622 5528 52 8 612 239 124 459 118 3149 1
46 231 1178 517 1461 5418 63 42 693 98 119 518 100 3209 1
61 183 1118 555 1470 5414 38 21 664 162 135 490 87 2981 2
75 282 1152 553 1554 5505 65 25 681 183 105 401 127 3148 NA
52 225 1240 577 1549 5548 78 37 705 108 126 506 117 3098 3
119 271 1409 550 1703 5475 93 36 805 191 83 491 121 2906 NA
65 254 1212 501 1436 5587 54 45 655 162 115 489 123 3108 3
65 292 1245 560 1543 5639 84 47 694 279 118 454 111 3119 1
48 224 1244 496 1612 5593 83 42 692 155 134 521 104 3115 3
96 253 1189 516 1668 5641 67 33 697 148 122 493 115 3138 NA
65 209 1210 486 1449 5289 43 43 682 249 110 471 101 3190 6
51 238 1254 551 1605 5372 60 49 674 133 96 462 116 3374 NA
80 256 1207 582 1577 5548 48 37 626 112 145 440 123 2945 1
102 205 1238 527 1685 5335 101 45 724 168 120 559 96 3142 NA
48 268 1238 495 1572 5491 67 41 675 161 113 467 86 3071 1
49 215 1264 549 1466 5472 45 36 718 156 111 495 107 3047 NA
77 231 1286 534 1477 5419 45 47 626 156 124 533 121 2987 1
75 228 1236 513 1675 5610 43 52 712 169 102 507 128 3225 1
73 222 1237 543 1550 5384 64 36 619 215 104 509 136 3220 1
41 293 1378 527 1693 5547 66 41 742 166 107 469 108 3100 2
43 233 1143 551 1606 5526 56 42 684 217 110 501 98 3085 4
51 199 1282 551 1615 5480 44 31 661 201 128 515 96 3269 NA
88 253 1250 633 1698 5592 56 48 667 262 103 488 106 3131 NA
37 228 1224 548 1523 5311 84 25 699 118 96 523 123 3153 NA
53 227 1168 482 1561 5555 68 48 715 291 124 524 105 3214 1
105 225 1277 598 1672 5755 56 28 654 174 86 535 97 3049 1
48 260 1294 535 1627 5350 61 49 660 123 93 536 93 3087 NA
46 223 1276 502 1612 5390 69 50 689 191 122 588 119 3156 1
54 224 1305 542 1501 5301 63 42 688 132 119 505 123 3066 3
65 248 1251 498 1448 5347 68 42 662 106 99 559 93 3111 3
100 246 1166 566 1488 5608 60 58 704 165 98 525 85 3249 NA
39 255 1271 522 1604 5607 85 24 708 235 99 552 114 3148 NA
60 197 1232 523 1439 5344 77 32 656 164 111 536 105 3215 2
40 266 1238 530 1594 5431 36 45 721 121 53 514 115 3260 NA
