"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
73 178 843 354 902 7199 37 36 445 64 39 238 39 1732 NA
105 190 861 436 926 7222 46 28 501 118 42 237 49 1770 1
101 163 869 381 916 7578 37 31 540 56 21 223 50 1762 NA
68 177 828 347 914 6994 34 25 486 93 52 235 49 1789 NA
106 173 877 396 955 7439 33 39 456 76 45 252 49 1734 NA
99 175 820 393 870 6997 42 17 485 59 48 235 47 1804 NA
101 182 823 385 899 7306 21 23 479 104 42 227 45 1737 1
85 171 797 399 423 7021 46 27 479 39 45 197 44 1721 NA
128 192 871 443 936 7246 37 32 539 45 44 230 55 1806 1
28 153 869 316 909 7259 26 37 491 79 45 231 24 1787 1
77 170 846 380 925 7406 17 36 461 88 49 236 47 1758 1
99 183 865 411 957 7223 31 27 485 81 43 231 51 1741 1
91 182 883 365 960 7514 38 23 517 103 46 256 44 1773 NA
73 198 848 378 919 7315 16 28 513 69 41 217 45 1751 NA
69 169 846 404 923 7046 40 38 458 131 48 235 47 1759 1
43 168 845 354 915 7343 40 28 432 58 55 232 44 1751 NA
106 139 867 414 947 7168 7 34 471 98 30 226 47 1784 NA
57 174 854 376 937 7455 39 48 517 57 46 273 49 1713 1
89 191 852 410 918 7232 28 34 467 57 45 231 48 1763 1
120 183 838 427 910 7673 45 37 512 48 47 238 50 1776 NA
94 191 884 400 929 7391 42 37 578 80 42 232 38 1819 NA
140 210 913 466 960 7245 41 21 429 101 43 245 45 1723 NA
64 192 881 426 949 7212 54 40 548 122 43 219 57 1766 NA
49 193 882 392 952 7429 29 34 482 129 38 244 58 1745 NA
60 152 836 367 906 7057 28 26 531 86 37 227 41 1754 NA
96 190 837 415 918 6880 40 32 505 88 49 263 42 1790 NA
121 190 835 437 954 7168 36 24 509 143 39 213 42 1695 1
75 195 855 412 980 7393 50 36 522 121 50 261 43 1781 NA
57 163 837 344 903 7363 36 37 489 93 48 227 44 1731 NA
46 163 778 365 869 7341 31 26 541 85 46 229 66 1794 1
112 163 850 384 965 7176 23 32 429 84 38 226 38 1783 NA
40 175 863 375 947 7300 37 30 513 125 42 243 57 1833 1
111 203 848 399 921 7244 28 30 529 133 43 245 51 1808 NA
62 181 839 350 887 7197 40 27 465 85 43 245 53 1753 NA
75 158 846 381 952 7741 39 41 398 148 40 212 50 1778 NA
