"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
24 206 1150 403 1539 4766 26 37 510 56 89 3 488 114 3092
25 197 1112 395 1640 4799 14 43 570 49 79 2 508 110 3029
28 186 1150 391 1525 4673 38 38 554 42 98 4 501 111 2938
22 210 1142 412 1465 4792 48 39 538 54 67 2 466 118 3084
21 176 1072 411 1386 4531 35 38 504 51 108 2 440 118 2972
26 194 1098 399 1361 4792 31 26 506 34 100 NA 505 132 3103
17 177 1173 428 1651 4856 29 34 521 43 110 3 443 136 2850
25 255 1112 412 1472 4748 35 34 553 37 83 1 467 123 3357
20 217 1131 212 1580 4722 56 54 546 45 84 NA 491 145 3144
26 187 1134 207 1472 4788 27 38 535 53 98 2 501 138 2956
28 189 1170 368 1478 4640 31 32 564 58 107 NA 491 101 3160
19 211 1153 399 1423 4953 37 30 529 51 122 NA 476 126 3062
19 189 1157 402 1521 4713 28 24 528 39 104 1 457 126 3022
25 214 1096 391 1430 4675 31 36 521 40 112 7 448 134 3123
20 202 1058 373 1281 4779 43 33 500 48 104 2 475 105 3033
34 209 1055 399 1510 4768 30 37 524 38 99 3 499 106 3053
23 195 1135 451 1540 4775 25 43 542 52 113 3 454 118 3018
19 183 1069 210 1401 4796 42 41 557 59 124 NA 465 113 3038
20 191 1088 420 1618 4707 26 40 553 51 116 NA 422 114 2967
24 158 1073 422 1537 4681 31 16 481 48 116 2 560 130 3096
20 187 1138 400 1480 4658 32 19 536 48 113 NA 495 127 2847
22 193 1131 376 1522 4791 31 29 543 43 110 1 523 102 2922
31 201 1212 445 1537 4557 25 54 520 45 111 NA 473 130 3189
20 219 1097 408 1545 4806 17 37 536 44 85 1 457 132 2979
31 220 1165 379 1580 4776 29 53 518 49 121 4 526 117 2991
18 208 1122 437 1578 4644 27 17 525 36 103 1 485 133 3128
23 218 1134 401 1446 4843 29 32 527 63 94 1 564 131 3026
22 197 1218 407 1651 4805 30 33 570 30 116 1 537 128 3108
21 176 1168 405 1485 4798 25 17 523 60 103 NA 521 132 3024
19 229 1215 397 1648 4688 32 33 571 49 107 1 435 128 3139
22 213 1110 444 1538 4813 27 34 546 52 106 6 496 157 2968
18 234 1159 402 1719 4752 37 40 535 37 123 1 552 141 3033
22 177 1137 415 1464 4754 32 41 471 41 115 NA 493 117 3153
21 182 1062 410 1505 4703 37 44 557 39 127 2 497 161 3112
16 175 1107 402 1411 4782 39 40 535 57 91 NA 482 131 3105
27 199 1099 400 1490 4702 42 39 534 55 89 NA 520 120 2798
17 256 1320 409 1625 4664 26 37 530 40 106 2 475 124 3088
34 209 1163 443 1597 4824 32 44 566 40 104 1 500 142 3105
29 205 1196 432 1641 4696 31 43 569 38 89 1 473 124 3103
21 185 1106 401 1515 4705 35 22 528 40 95 NA 436 113 2978
16 221 1241 430 1599 4829 33 42 497 45 106 1 502 93 3009
20 186 1108 392 1450 4694 20 15 497 40 110 1 451 113 3040
25 211 1089 383 1470 4742 39 37 501 41 107 1 493 118 3052
27 206 1136 412 1573 4656 36 41 526 59 128 2 495 128 3003
19 216 1106 459 1630 4912 34 32 495 40 119 NA 465 96 3026
21 211 1172 403 1478 4782 32 40 507 48 116 4 461 117 3213
23 196 1204 387 1454 4577 35 45 524 44 90 NA 481 102 3040
23 207 1122 396 1536 4614 43 37 505 48 121 1 388 143 2955
18 229 1249 425 1609 4958 41 48 517 43 88 NA 540 122 3147
23 220 1053 399 1409 4748 15 36 529 61 106 NA 479 144 2919
