"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
11 80 612 228 938 3482 17 15 330 16 52 1 339 79 1465
9 87 671 251 1091 3500 6 29 319 15 55 NA 333 74 1572
19 109 505 266 852 3461 14 15 327 25 47 NA 276 59 1563
10 107 603 262 1032 3595 14 22 347 19 51 1 314 66 1670
11 99 515 227 996 3458 22 21 344 20 53 3 317 78 1570
11 92 506 245 983 3588 10 21 332 14 47 NA 365 49 1542
11 82 615 227 940 3526 15 33 345 16 59 1 312 76 1488
16 89 580 296 985 3421 14 19 332 10 51 NA 279 78 1547
11 85 595 244 952 3579 10 24 351 20 59 3 337 67 1367
18 102 672 269 1017 3495 12 20 308 14 59 1 321 75 1516
13 112 628 273 968 3438 15 32 360 19 58 0 340 64 1531
17 120 630 286 975 3531 11 24 352 19 55 0 301 63 1547
13 130 623 271 1024 3509 20 22 342 16 38 NA 319 64 1518
2 110 579 269 992 3488 9 21 325 14 43 1 245 110 1605
9 87 562 274 919 3601 10 9 333 15 64 0 356 54 1473
10 117 570 260 942 3520 15 36 370 15 42 3 281 63 1485
12 107 525 260 998 3488 18 18 341 22 57 NA 344 60 1715
14 87 521 244 1027 3470 9 27 336 18 48 5 249 100 1487
12 119 640 291 1027 3430 26 12 346 12 38 NA 345 72 1637
18 99 576 266 958 3448 15 21 343 14 53 1 319 90 1416
11 87 539 258 849 3589 15 25 331 19 52 NA 278 71 1491
9 113 610 244 1047 3390 7 9 307 15 60 1 362 70 1574
12 95 610 262 1084 3585 17 14 331 15 52 NA 325 60 1521
12 87 525 267 871 3401 10 32 333 20 57 2 330 65 1584
15 101 566 236 889 3574 13 24 320 9 54 1 309 64 1437
13 123 638 249 984 3490 13 21 354 17 59 NA 289 67 1663
12 93 586 237 916 3528 24 20 327 16 51 1 284 71 1605
13 88 609 236 961 3414 18 31 334 16 49 NA 331 76 1535
14 106 615 271 975 3464 12 17 344 18 61 1 333 72 1389
7 81 564 252 929 3573 14 16 357 17 56 1 332 85 1601
6 105 547 249 983 3531 7 24 325 17 61 NA 355 69 1513
16 107 546 256 943 3562 13 29 354 17 54 NA 319 68 1508
7 88 631 232 952 3588 16 25 345 16 59 NA 292 64 1574
15 123 603 299 868 3484 17 9 361 17 61 2 349 75 1536
9 115 572 271 887 3403 15 24 342 19 54 2 274 83 1528
13 90 596 251 958 3366 22 14 331 13 71 NA 313 76 1464
13 99 638 296 1013 3541 19 28 364 23 47 NA 327 66 1592
13 116 584 238 957 3516 25 24 372 20 60 1 292 62 1586
6 81 614 237 1005 3515 20 25 349 14 57 0 279 66 1556
22 118 639 278 979 3527 20 10 353 17 53 NA 310 92 1628
11 100 597 256 950 3458 21 12 343 19 50 1 287 71 1444
17 109 609 287 1009 3491 11 11 353 15 36 1 283 51 1476
8 103 555 236 865 3474 18 26 336 14 51 NA 264 83 1548
20 108 577 229 968 3476 19 27 338 12 40 0 291 65 1565
10 90 557 254 958 3543 17 20 345 19 22 3 342 67 1547
9 101 687 248 1000 3418 16 11 357 15 58 1 307 59 1482
12 94 640 254 1069 3526 14 15 318 21 57 1 379 54 1516
13 101 610 248 1088 3504 19 21 363 19 54 NA 292 73 1474
10 88 537 249 913 3599 18 25 365 18 61 NA 331 74 1554
17 125 601 282 969 3444 9 17 375 14 54 1 348 68 1426
7 108 589 268 967 3425 20 17 328 15 54 1 331 64 1568
6 113 680 253 1092 3502 17 39 364 18 50 0 345 66 1523
11 91 604 248 894 3471 15 20 337 16 58 4 310 79 1576
12 104 598 244 1045 3406 11 23 323 18 60 4 316 57 1558
9 99 552 278 934 3432 15 28 330 18 48 NA 298 89 1411
15 109 536 277 880 3508 22 14 376 25 62 2 310 39 1467
6 97 575 251 947 3576 20 33 375 18 49 2 284 56 1670
9 104 506 270 948 3521 19 19 336 11 56 0 324 63 1590
10 92 597 258 899 3520 17 21 350 11 47 NA 338 73 1612
11 101 611 272 1051 3524 15 16 338 15 47 1 277 95 1506
15 87 563 245 939 3522 17 33 340 10 61 4 425 46 1586
9 88 547 260 848 3519 7 13 343 16 48 NA 300 79 1673
15 117 575 251 878 3414 15 17 333 14 42 2 258 62 1660
11 100 615 260 1054 3493 17 8 350 17 45 2 302 75 1555
12 105 543 246 818 3460 18 12 373 18 59 NA 338 66 1604
10 126 607 266 1022 3547 11 12 331 18 55 3 292 71 1512
8 114 634 257 988 3575 17 19 334 13 63 0 335 87 1453
13 105 606 267 937 3489 18 15 340 16 42 0 283 77 1484
12 108 575 261 967 3396 22 28 334 12 48 NA 362 59 1542
8 105 548 246 911 3482 8 17 323 20 73 NA 327 66 1499
12 45 586 247 934 3540 11 21 374 19 63 NA 301 68 1574
14 111 601 289 1015 3405 14 11 320 16 61 NA 330 64 1635
10 70 587 257 1044 3424 14 25 355 14 48 0 278 58 1498
11 97 568 247 925 3357 13 27 357 16 38 0 263 70 1449
11 104 553 254 1016 3646 18 25 344 18 57 0 296 77 1562
17 107 575 251 970 3401 13 26 355 11 49 3 339 49 1494
