"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 43 16 39 15 100 4.33
"2" "kukd" 329 0 0 1 NA 163 18 164 16 100 2.02
"3" "kuku" 1477 0 0 1 NA 789 45 792 47 100 1.87
"4" "pkd" 762 0 0 1 NA 348 26 352 28 100 2.19
"5" "pku" 1598 0 0 1 NA 978 62 980 70 100 1.63
"6" "pp" 14731 0 0 1 NA 3408 86 3413 93 100 4.32
"7" "tdkd" 73 0.05 NA 0.95 NA 42 14 39 10 100 1.74
"8" "tdku" 51 0 0 1 NA 26 8 26 9 100 1.96
"9" "tdp" 920 0 0 1 NA 423 27 422 29 100 2.17
"10" "tdtd" 170 0.0600000000000001 NA 0.94 NA 106 40 102 33 100 1.6
"11" "tukd" 71 0.29 NA 0.72 NA 67 12 66 9 100 1.06
"12" "tuku" 1 0.57 NA 0.76 NA 1 1 1 1 100 1
"13" "tup" 345 0.02 NA 0.98 NA 284 26 282 21 100 1.21
"14" "tutd" 67 0.58 NA 0.42 NA 69 12 70 10 100 0.97
"15" "tutu" 2593 0 0 1 NA 1707 66 1713 70 100 1.52
