"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 22 11 20 11 100 6.18
"2" "kukd" 191 0 0 1 NA 72 15 72 17 100 2.65
"3" "kuku" 789 0 0 1 NA 322 21 318 19 100 2.45
"4" "pkd" 416 0 0 1 NA 155 19 158 16 100 2.68
"5" "pku" 870 0 0 1 NA 399 43 400 30 100 2.18
"6" "pp" 10342 0 0 1 NA 1441 49 1440 46 100 7.18
"7" "tdkd" 33 0.09 NA 0.93 NA 18 10 16 7 100 1.83
"8" "tdku" 25 0 0 1 NA 8 4 8 4 100 3.12
"9" "tdp" 578 0 0 1 NA 157 19 154 19 100 3.68
"10" "tdtd" 124 0 0 1 NA 31 22 26 17 100 4
"11" "tukd" 32 0.41 NA 0.65 NA 29 7 30 7 100 1.1
"12" "tuku" 0 1 NA 0.77 NA 0 0 0 0 100 NA
"13" "tup" 70 0.94 NA 0.0600000000000001 NA 104 18 105 13 100 0.67
"14" "tutd" 29 0.15 NA 0.87 NA 22 6 22 5 100 1.32
"15" "tutu" 1135 0 0 1 NA 601 37 600 33 100 1.89
