"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 204 0 0 1 NA 54 20 53 21 100 3.78
"2" "kukd" 399 0 0 1 NA 204 29 204 27 100 1.96
"3" "kuku" 1873 0 0 1 NA 1064 52 1066 50 100 1.76
"4" "pkd" 901 0 0 1 NA 451 31 453 31 100 2
"5" "pku" 2031 0 0 1 NA 1343 67 1344 65 100 1.51
"6" "pp" 16685 0 0 1 NA 4609 87 4616 90 100 3.62
"7" "tdkd" 82 0.08 NA 0.93 NA 54 17 54 15 100 1.52
"8" "tdku" 65 0 0 1 NA 33 8 34 8 100 1.97
"9" "tdp" 1082 0 0 1 NA 586 33 586 29 100 1.85
"10" "tdtd" 221 0.03 NA 0.97 NA 146 40 147 38 100 1.51
"11" "tukd" 99 0.37 NA 0.69 NA 94 11 94 11 100 1.05
"12" "tuku" 1 0.54 NA 0.73 NA 1 1 1 1 100 1
"13" "tup" 497 0 0 1 NA 403 46 406 38 100 1.23
"14" "tutd" 102 0.56 NA 0.44 NA 103 17 104 16 100 0.99
"15" "tutu" 3575 0 0 1 NA 2485 87 2498 88 100 1.44
