"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 52 17 52 16 100 4.02
"2" "kukd" 414 0 0 1 NA 216 27 218 19 100 1.92
"3" "kuku" 1935 0 0 1 NA 1104 60 1100 58 100 1.75
"4" "pkd" 924 0 0 1 NA 462 37 464 30 100 2
"5" "pku" 2103 0 0 1 NA 1391 95 1398 69 100 1.51
"6" "pp" 17027 0 0 1 NA 4844 95 4838 90 100 3.52
"7" "tdkd" 84 0.1 NA 0.91 NA 60 17 56 16 100 1.4
"8" "tdku" 70 0 0 1 NA 35 9 34 8 100 2
"9" "tdp" 1111 0 0 1 NA 616 37 614 34 100 1.8
"10" "tdtd" 223 0.09 NA 0.91 NA 159 41 156 39 100 1.4
"11" "tukd" 102 0.44 NA 0.61 NA 99 14 99 12 100 1.03
"12" "tuku" 1 0.7 NA 0.62 NA 2 2 1 1 100 0.5
"13" "tup" 521 0 0 1 NA 430 40 432 39 100 1.21
"14" "tutd" 110 0.6 NA 0.43 NA 113 18 113 18 100 0.97
"15" "tutu" 3800 0 0 1 NA 2678 110 2688 108 100 1.42
