"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
12 14 14 106 13 454 13 6 161 16 4 0 13 9 9
6 7 12 101 24 445 6 7 152 15 6 0 7 8 9
20 15 13 107 24 443 12 5 179 23 5 0 8 4 9
8 15 14 107 25 444 11 3 159 17 5 0 16 8 9
13 16 10 107 11 445 16 7 156 26 5 0 15 10 9
8 7 13 87 24 427 12 7 84 18 7 0 16 9 8
15 13 15 98 24 430 4 5 166 11 3 0 12 8 8
10 21 9 101 21 437 15 3 165 13 3 0 7 10 9
12 8 13 99 21 443 5 6 160 14 3 0 14 11 9
5 15 14 101 25 417 9 3 165 26 5 0 7 7 8
10 17 14 101 25 445 10 6 178 27 4 0 13 6 9
17 13 15 103 25 446 11 9 174 19 2 NA 13 10 9
14 13 12 108 11 456 11 5 184 22 3 0 15 3 9
10 13 13 104 23 440 5 8 169 9 5 0 14 8 9
16 17 13 84 13 438 3 7 168 18 3 0 14 9 9
9 11 10 107 24 452 14 3 167 18 7 0 16 3 9
18 14 14 83 13 451 14 8 180 28 7 0 15 9 9
8 13 14 101 24 451 10 11 176 11 4 0 8 9 9
12 16 13 110 25 434 18 9 180 33 5 0 14 9 8
8 18 13 110 23 444 10 5 149 18 3 NA 7 6 9
9 7 14 104 25 432 8 1 166 19 3 NA 15 7 9
10 15 14 115 27 462 16 7 173 13 7 0 8 7 9
21 18 13 108 12 459 10 7 173 11 5 0 14 5 8
12 8 13 109 12 451 23 8 202 15 7 NA 14 9 9
10 13 14 89 23 431 12 2 150 24 5 0 7 5 9
13 17 12 107 26 433 13 4 168 14 3 NA 17 8 8
4 15 14 92 26 437 12 8 190 19 3 NA 16 9 9
12 11 10 96 23 462 20 11 169 26 3 0 14 12 8
10 13 13 110 27 455 13 1 175 19 3 0 13 10 9
13 10 14 107 24 422 13 9 169 17 7 NA 6 11 9
10 12 12 109 23 426 8 5 174 15 3 0 7 7 9
13 18 12 50 25 441 9 9 166 18 4 0 17 9 9
10 11 13 99 26 437 10 4 153 23 6 0 8 7 9
9 14 13 108 12 436 5 2 169 14 3 NA 14 6 9
10 17 15 98 22 451 8 3 153 10 3 0 7 9 8
9 17 13 110 12 426 17 5 167 18 3 0 7 8 8
5 7 13 95 23 427 15 10 163 16 7 0 17 4 9
7 15 13 97 24 434 7 4 165 11 5 0 17 11 9
8 15 15 98 11 433 16 8 175 18 3 0 15 7 9
16 16 12 105 12 435 7 8 169 21 4 0 15 9 8
13 13 12 95 25 452 15 6 185 23 3 0 17 4 9
16 7 15 108 27 460 6 8 162 7 2 0 15 8 9
12 12 14 93 24 437 22 11 182 14 7 0 7 9 9
12 7 14 98 13 445 9 10 172 12 7 0 14 6 9
12 13 16 89 23 457 11 4 173 20 2 NA 7 8 8
12 7 13 102 27 445 11 9 146 14 4 0 14 5 8
23 19 11 93 13 441 12 7 164 15 3 NA 15 10 9
8 7 12 106 28 439 15 3 177 21 3 0 13 11 9
10 13 14 108 28 431 16 3 168 17 3 0 15 9 9
4 16 13 103 20 427 14 4 160 15 5 0 8 4 8
12 16 14 104 25 440 9 3 167 10 3 0 14 5 9
9 15 12 110 25 448 12 7 182 18 4 0 15 5 9
16 12 12 106 25 428 15 7 157 16 3 0 7 8 9
12 6 15 108 25 459 7 4 164 17 5 0 7 7 8
14 15 14 92 25 445 12 2 193 19 6 0 16 6 9
7 16 15 82 24 448 18 4 165 8 3 NA 7 5 9
9 13 14 93 27 458 10 3 157 9 6 0 15 5 9
16 7 12 92 27 434 2 9 171 33 3 NA 7 4 8
15 12 12 100 25 436 9 5 158 14 7 0 13 5 9
8 15 13 109 25 451 15 7 186 19 5 NA 5 11 9
13 16 14 106 13 451 8 7 187 15 7 NA 13 11 8
8 11 15 89 21 462 8 6 170 14 5 NA 15 7 9
11 15 13 95 14 450 12 6 171 24 4 NA 15 10 9
11 16 14 104 12 426 9 7 166 24 3 0 9 7 9
11 15 16 109 13 423 6 6 169 16 3 0 8 5 9
11 15 15 123 25 453 8 5 189 16 3 0 16 10 9
17 8 13 103 13 447 6 3 174 23 5 0 13 9 9
11 15 15 109 25 434 10 6 167 13 4 NA 8 7 9
4 16 12 99 27 443 14 5 151 20 5 0 15 3 9
6 13 15 105 13 456 14 10 178 13 5 0 13 10 8
17 13 14 106 25 449 12 3 140 23 7 0 13 7 9
