"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
12 108 619 271 974 3669 15 21 349 17 46 0 274 78 1500
11 90 593 244 945 3510 10 21 357 19 54 1 268 72 1488
7 98 611 234 909 3471 15 23 369 20 46 0 335 79 1474
8 87 562 228 1012 3646 13 9 313 14 61 0 268 62 1512
11 113 565 227 996 3484 11 18 347 13 54 0 276 80 1474
10 103 609 232 865 3421 21 22 332 18 50 6 364 66 1542
12 96 566 257 926 3474 14 20 352 13 58 1 266 78 1565
11 113 600 264 927 3576 15 12 340 17 63 1 360 68 1553
11 122 551 241 1041 3449 10 23 329 22 59 0 322 82 1594
8 105 597 250 889 3441 15 14 330 12 51 1 276 55 1636
12 99 568 268 1031 3527 21 19 365 20 44 2 325 72 1614
14 101 589 241 935 3449 13 25 345 22 40 NA 317 69 1619
17 91 531 280 873 3479 17 18 357 23 45 1 350 55 1445
11 86 530 249 902 3481 5 32 334 18 60 1 341 85 1474
15 80 621 240 1005 3465 15 21 342 18 49 0 326 52 1404
9 90 525 247 962 3506 16 13 322 16 63 1 241 60 1553
13 105 564 270 968 3542 15 29 365 22 54 1 317 75 1477
9 92 596 254 1008 3533 7 19 348 13 50 1 295 57 1511
8 103 579 253 988 3493 10 17 367 23 47 0 312 89 1656
8 97 611 252 923 3428 21 15 305 15 49 NA 318 63 1650
13 92 551 276 947 3485 14 25 323 9 54 NA 318 67 1624
8 102 651 260 954 3305 21 29 362 16 66 3 338 61 1443
12 105 626 269 1059 3572 6 20 331 20 58 1 281 53 1524
16 115 641 265 1049 3593 26 32 348 12 55 NA 317 89 1599
5 95 558 247 1034 3469 20 22 358 24 55 1 308 48 1600
15 95 587 255 972 3589 20 24 315 12 61 NA 280 62 1611
13 108 585 245 1082 3650 17 26 361 12 50 NA 318 81 1534
11 99 637 252 1047 3552 19 24 350 20 55 0 274 61 1513
9 101 547 278 910 3480 14 11 332 17 48 3 312 69 1550
14 105 545 257 977 3641 19 22 340 14 53 NA 314 74 1572
14 107 597 253 882 3598 18 19 338 17 55 1 292 75 1423
10 100 627 256 990 3651 13 28 335 20 55 0 273 77 1413
12 95 597 266 1025 3498 17 17 366 16 65 0 326 66 1429
10 99 552 253 959 3454 17 15 380 15 45 NA 292 61 1621
14 105 527 260 950 3598 14 27 335 15 47 1 311 66 1517
11 96 590 276 990 3529 17 15 330 17 67 0 351 47 1640
6 122 683 281 1001 3400 22 22 340 19 50 0 309 65 1612
6 91 542 231 906 3416 13 19 359 13 43 3 323 32 1480
12 99 628 269 916 3514 15 21 403 20 53 2 316 58 1509
12 100 605 268 923 3439 14 29 351 14 46 5 364 87 1597
8 86 541 238 941 3622 19 15 331 14 51 0 363 68 1630
14 86 583 262 938 3588 11 11 316 17 43 4 323 72 1490
13 115 627 255 976 3434 20 43 356 9 37 0 328 65 1744
14 108 570 233 930 3624 19 24 323 21 63 0 330 49 1505
17 130 586 267 953 3658 20 24 338 17 49 NA 317 92 1586
13 88 593 242 980 3389 8 32 326 22 46 7 253 53 1445
16 102 570 228 827 3366 13 15 327 16 56 NA 257 78 1503
7 99 576 236 967 3572 14 11 358 27 55 1 265 89 1522
7 110 615 249 1031 3375 14 13 348 21 59 5 269 68 1563
10 102 609 240 887 3501 7 12 368 15 48 1 321 72 1743
10 123 655 252 874 3424 9 15 353 15 75 0 279 64 1578
11 102 626 246 950 3458 19 39 343 9 48 2 305 68 1578
12 78 639 234 1080 3591 9 17 347 13 65 1 317 82 1555
15 96 603 279 934 3626 8 9 348 16 51 1 308 56 1540
16 90 548 235 881 3489 19 21 372 16 52 0 318 73 1644
12 92 602 253 1097 3556 15 21 324 18 52 NA 346 83 1565
11 99 612 246 924 3522 7 19 334 12 47 1 311 64 1403
11 97 598 271 955 3640 15 19 359 13 51 NA 315 49 1534
10 100 534 272 923 3512 8 19 335 21 55 0 337 82 1545
11 72 556 244 862 3408 18 28 346 17 58 NA 290 82 1455
12 82 573 270 928 3630 18 13 331 15 57 NA 320 63 1503
15 78 586 250 988 3548 12 14 329 21 53 NA 317 57 1509
16 111 584 247 887 3442 20 18 365 17 60 NA 307 68 1711
8 84 569 247 971 3559 14 28 330 15 77 1 407 60 1596
11 87 572 245 884 3455 12 27 356 10 56 0 273 57 1519
8 106 649 257 954 3313 16 25 330 14 62 3 283 65 1589
18 96 545 256 925 3386 23 30 358 17 41 1 271 79 1605
