"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 50 20 48 19 100 4.02
"2" "kukd" 368 0 0 1 NA 192 20 190 19 100 1.92
"3" "kuku" 1717 0 0 1 NA 953 52 944 50 100 1.8
"4" "pkd" 845 0 0 1 NA 416 37 418 32 100 2.03
"5" "pku" 1853 0 0 1 NA 1188 95 1195 73 100 1.56
"6" "pp" 15943 0 0 1 NA 4139 88 4136 84 100 3.85
"7" "tdkd" 78 0.09 NA 0.91 NA 53 16 51 14 100 1.47
"8" "tdku" 57 0.01 NA 0.99 NA 29 9 29 7 100 1.97
"9" "tdp" 1021 0 0 1 NA 519 32 514 30 100 1.97
"10" "tdtd" 200 0.07 NA 0.93 NA 137 38 132 37 100 1.46
"11" "tukd" 88 0.29 NA 0.76 NA 83 12 82 10 100 1.06
"12" "tuku" 1 0.59 NA 0.74 NA 1 1 1 1 100 1
"13" "tup" 430 0.01 NA 0.99 NA 358 40 358 33 100 1.2
"14" "tutd" 91 0.54 NA 0.5 NA 93 15 92 13 100 0.98
"15" "tutu" 3201 0 0 1 NA 2175 79 2171 86 100 1.47
