"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 109 0 0 1 NA 10 8 8 7 100 10.9
"2" "kukd" 78 0 0 1 NA 21 8 20 8 100 3.71
"3" "kuku" 296 0 0 1 NA 82 9 82 9 100 3.61
"4" "pkd" 177 0 0 1 NA 44 10 44 10 100 4.02
"5" "pku" 320 0 0 1 NA 96 16 98 13 100 3.33
"6" "pp" 5271 0 0 1 NA 368 22 366 22 100 14.32
"7" "tdkd" 7 0.21 NA 0.86 NA 4 4 2 3 100 1.75
"8" "tdku" 7 0.01 NA 1 NA 1 1 1 1 100 7
"9" "tdp" 262 0 0 1 NA 32 7 32 7 100 8.19
"10" "tdtd" 86 0 0 1 NA 6 7 3 4 100 14.33
"11" "tukd" 5 0.78 NA 0.38 NA 7 3 6 2 100 0.71
"12" "tuku" 0 1 NA 0.97 NA 0 0 0 0 100 NA
"13" "tup" 40 0.01 NA 0.99 NA 24 7 25 6 100 1.67
"14" "tutd" 6 0.13 NA 0.91 NA 4 2 3 1 100 1.5
"15" "tutu" 349 0 0 1 NA 150 15 149 13 100 2.33
