"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 188 0 0 1 NA 42 15 40 15 100 4.48
"2" "kukd" 350 0 0 1 NA 173 22 173 24 100 2.02
"3" "kuku" 1567 0 0 1 NA 842 47 846 50 100 1.86
"4" "pkd" 800 0 0 1 NA 376 32 380 28 100 2.13
"5" "pku" 1701 0 0 1 NA 1060 68 1048 53 100 1.6
"6" "pp" 15175 0 0 1 NA 3660 82 3661 79 100 4.15
"7" "tdkd" 74 0.08 NA 0.92 NA 50 16 49 14 100 1.48
"8" "tdku" 52 0 0 1 NA 26 7 26 7 100 2
"9" "tdp" 949 0 0 1 NA 453 30 452 33 100 2.09
"10" "tdtd" 175 0.1 NA 0.93 NA 114 37 112 35 100 1.54
"11" "tukd" 75 0.47 NA 0.55 NA 74 12 74 13 100 1.01
"12" "tuku" 1 0.6 NA 0.71 NA 1 1 1 1 100 1
"13" "tup" 375 0.01 NA 0.99 NA 308 31 308 28 100 1.22
"14" "tutd" 76 0.49 NA 0.54 NA 76 14 75 15 100 1
"15" "tutu" 2807 0 0 1 NA 1857 84 1864 89 100 1.51
