"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 56 21 52 18 100 3.73
"2" "kukd" 421 0 0 1 NA 227 29 230 23 100 1.85
"3" "kuku" 1995 0 0 1 NA 1155 64 1152 62 100 1.73
"4" "pkd" 944 0 0 1 NA 484 33 482 33 100 1.95
"5" "pku" 2181 0 0 1 NA 1454 103 1466 79 100 1.5
"6" "pp" 17339 0 0 1 NA 5066 97 5073 110 100 3.42
"7" "tdkd" 84 0.0600000000000001 NA 0.95 NA 62 14 59 10 100 1.35
"8" "tdku" 71 0 0 1 NA 37 10 38 10 100 1.92
"9" "tdp" 1154 0 0 1 NA 651 35 646 33 100 1.77
"10" "tdtd" 225 0.16 NA 0.85 NA 177 46 178 47 100 1.27
"11" "tukd" 103 0.47 NA 0.55 NA 102 14 100 13 100 1.01
"12" "tuku" 1 0.81 NA 0.6 NA 2 2 1 1 100 0.5
"13" "tup" 547 0 0 1 NA 448 40 448 35 100 1.22
"14" "tutd" 114 0.57 NA 0.45 NA 116 16 116 15 100 0.98
"15" "tutu" 3978 0 0 1 NA 2830 104 2836 102 100 1.41
