"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
12 78 383 136 531 1413 17 27 298 28 29 147 30 835 NA
18 82 367 138 456 1433 17 21 271 28 32 128 84 845 0
8 75 428 133 570 1408 19 15 274 24 12 132 50 825 0
8 79 430 132 503 1385 14 18 262 31 29 159 57 789 0
10 82 443 139 498 1366 21 20 274 31 34 159 53 677 1
8 78 468 139 605 1464 13 20 247 22 28 158 52 769 NA
14 69 413 129 493 1308 10 25 267 22 20 163 58 876 0
6 58 354 142 442 1378 14 26 241 32 38 120 44 780 NA
8 64 424 127 560 1368 15 14 254 21 35 157 71 801 1
9 64 397 115 411 1395 27 25 261 25 25 126 72 772 0
14 78 387 143 496 1389 14 19 279 29 45 133 60 763 2
10 81 403 148 623 1416 13 22 248 24 26 140 77 836 2
7 74 434 132 563 1270 17 24 271 25 32 157 67 772 NA
13 73 384 140 507 1409 17 13 266 24 42 152 57 765 NA
13 64 357 141 455 1367 14 30 266 22 26 105 41 732 0
9 88 381 140 499 1398 27 14 262 17 28 161 72 786 0
9 64 392 127 507 1328 27 20 283 25 28 130 52 761 NA
4 69 359 129 454 1330 21 18 242 29 20 171 63 823 0
11 73 373 123 492 1281 7 31 234 26 38 134 54 871 0
13 67 402 124 513 1429 20 15 246 40 28 142 77 700 0
13 37 390 139 543 1410 20 10 272 39 29 139 91 705 0
7 78 391 112 463 1303 20 18 262 28 20 153 57 753 0
8 76 367 122 530 1387 11 13 240 24 22 149 69 721 0
11 94 379 135 450 1390 17 25 275 30 34 138 51 726 1
8 69 417 122 499 1341 24 20 281 32 25 136 64 766 0
9 65 414 127 469 1376 14 11 251 36 34 130 60 756 0
12 77 451 144 556 1319 15 13 261 25 47 128 72 747 1
10 60 394 101 498 1407 14 8 248 19 14 122 46 854 NA
6 71 354 122 421 1345 9 7 271 23 31 144 42 841 0
14 68 388 133 477 1341 15 18 231 19 25 148 53 768 NA
3 60 395 125 446 1328 15 16 243 35 27 154 57 811 0
5 66 417 126 521 1423 21 27 250 29 39 133 49 737 1
12 89 377 142 478 1316 16 25 258 34 28 150 50 820 1
10 58 354 136 466 1326 18 10 287 24 32 175 68 857 NA
7 64 422 135 551 1402 10 16 255 27 25 143 77 718 0
7 72 345 142 457 1340 15 12 248 31 29 150 45 677 3
16 78 399 135 526 1336 14 23 265 34 21 197 42 776 NA
13 73 436 155 457 1292 18 15 258 32 30 130 53 861 1
8 50 334 123 468 1317 10 23 258 25 36 142 24 791 NA
11 63 398 114 461 1330 8 36 275 21 10 113 54 664 0
7 48 365 125 466 1380 15 18 244 32 23 154 39 746 NA
12 79 381 127 439 1392 12 11 267 26 31 133 69 827 NA
9 61 434 129 497 1352 30 6 252 33 29 138 79 861 0
7 70 379 136 470 1321 11 7 243 32 36 158 79 858 NA
8 77 418 143 551 1369 18 13 255 32 22 158 53 715 1
2 61 386 129 535 1371 22 28 231 30 20 129 73 819 NA
11 65 400 116 487 1364 19 15 258 30 39 153 50 760 0
12 72 437 106 511 1333 16 23 253 25 35 134 59 810 1
6 75 390 107 450 1371 11 14 252 39 31 160 33 699 1
10 65 406 129 528 1413 19 21 261 24 26 160 70 658 1
9 88 430 120 425 1281 23 29 249 22 29 139 62 692 1
9 71 409 108 478 1352 14 17 255 22 28 146 77 793 NA
12 57 455 114 532 1359 11 9 240 34 37 149 57 654 NA
