"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
10 18 15 80 32 153 17 4 86 20 23 37 26 27 NA
14 19 15 73 13 162 9 3 84 20 27 39 21 27 0
3 15 15 63 24 164 14 5 73 21 20 32 23 26 0
14 19 14 64 14 158 15 7 75 16 11 44 19 31 0
13 20 16 71 26 166 12 6 76 24 22 35 23 31 0
9 23 16 70 27 163 11 7 67 25 21 34 25 24 NA
23 9 16 64 27 166 18 5 81 16 25 31 15 31 0
8 17 17 78 29 159 6 7 78 16 21 39 19 26 NA
12 11 14 74 27 156 5 6 94 31 25 41 27 26 0
7 7 12 69 25 171 19 3 74 16 20 37 18 26 0
9 9 12 72 29 163 13 3 93 22 27 40 28 30 0
19 18 14 68 23 167 7 3 82 27 23 36 25 26 0
13 19 14 70 28 153 13 2 72 24 20 40 20 29 NA
21 17 14 80 14 163 13 2 89 17 24 37 10 27 NA
12 16 16 74 30 153 6 4 67 10 24 36 18 27 0
12 23 15 73 29 155 29 3 89 18 25 18 20 26 0
8 16 14 75 25 167 13 4 79 19 21 37 21 31 NA
12 20 18 64 28 167 10 6 76 11 22 34 21 24 0
19 21 16 32 27 161 14 5 72 20 21 41 19 27 0
13 16 15 75 26 171 8 2 89 29 11 35 22 25 0
17 17 16 78 13 155 5 5 84 27 20 39 20 30 0
15 16 16 79 28 163 12 5 79 19 21 42 25 29 0
10 14 14 77 22 161 15 5 74 18 21 41 22 27 0
15 14 14 69 12 164 6 1 82 15 22 44 19 28 0
8 17 14 65 25 163 14 5 90 15 31 41 23 25 0
16 21 16 64 26 166 16 2 84 27 25 37 21 33 0
9 18 16 69 28 159 14 3 81 32 26 38 9 26 0
14 17 14 77 30 162 19 2 87 15 11 34 22 29 NA
10 17 14 77 31 159 5 3 73 18 24 34 21 30 0
7 15 15 75 23 167 17 3 77 12 27 37 22 27 NA
17 9 14 70 28 173 9 2 76 20 18 39 20 25 0
10 9 14 31 30 161 14 4 78 20 23 36 19 25 0
11 16 15 78 23 168 10 3 83 28 23 33 21 24 0
11 18 15 66 23 162 8 5 74 20 21 36 8 27 NA
11 9 17 69 12 167 6 2 80 22 23 36 24 26 0
12 21 13 66 31 170 10 4 79 19 17 37 13 25 0
18 18 13 59 31 168 15 6 66 26 25 37 22 26 NA
17 20 15 85 26 154 12 2 81 25 24 20 24 28 0
11 17 16 61 25 157 5 2 73 15 25 39 21 30 NA
10 16 18 71 26 157 14 5 78 23 18 41 26 25 0
16 16 12 70 29 151 11 5 73 24 24 43 21 26 NA
10 20 11 68 14 166 10 4 81 16 13 40 26 27 NA
12 17 15 76 15 161 23 4 72 27 20 37 18 29 0
5 9 16 76 31 166 12 4 78 20 23 35 19 25 NA
18 8 12 82 12 171 15 4 93 18 21 19 20 25 0
14 16 14 69 23 165 16 3 78 24 24 35 23 27 NA
16 19 13 74 28 170 15 3 71 23 17 34 12 23 0
14 17 16 62 24 163 13 4 85 22 25 39 23 28 0
7 17 11 77 16 171 15 1 78 19 23 41 18 28 0
7 7 14 71 27 161 18 3 73 23 23 41 24 30 0
23 18 15 58 26 157 23 2 62 13 23 37 20 26 0
23 10 13 71 24 160 7 1 76 18 22 40 10 26 NA
10 11 15 72 27 172 7 4 77 25 23 39 21 29 NA
18 20 15 67 29 169 11 5 72 16 27 39 22 28 NA
9 19 15 79 28 154 13 6 70 15 23 33 14 27 NA
7 7 13 67 13 162 15 4 91 18 25 37 22 27 0
11 20 15 66 15 171 14 5 86 24 21 35 21 26 0
11 18 15 69 28 163 10 3 81 29 24 36 21 25 NA
14 11 14 71 27 175 5 3 74 23 25 41 22 27 0
12 18 15 70 25 154 15 3 82 17 25 35 10 28 0
5 17 14 71 23 159 17 2 85 24 22 17 33 25 NA
14 19 15 66 27 157 19 6 75 20 23 35 25 25 0
10 9 17 77 24 156 19 1 66 23 26 37 21 28 0
13 21 15 38 29 170 9 6 90 20 23 34 23 27 NA
17 19 16 69 31 169 9 4 72 18 12 33 15 31 0
14 15 15 66 27 160 12 3 80 13 25 37 23 23 0
13 17 15 65 24 154 9 6 78 12 9 34 20 25 NA
5 9 15 69 24 166 11 3 84 21 21 35 22 30 0
14 18 16 68 11 178 15 3 76 9 24 39 20 27 0
8 20 16 71 25 164 13 1 73 21 23 18 23 25 0
18 18 14 71 14 163 9 3 74 25 21 40 23 27 0
14 21 15 67 14 172 5 7 74 22 19 38 22 29 0
23 17 16 65 27 163 9 4 82 15 17 37 21 28 0
16 15 12 70 23 163 7 7 69 18 22 35 22 24 0
7 15 15 66 27 162 11 4 83 21 9 37 26 25 NA
10 21 15 80 12 172 5 5 81 17 23 34 20 26 NA
14 20 18 68 26 157 15 5 76 18 25 33 18 25 0
7 16 16 57 27 157 10 5 74 21 23 33 25 28 0
12 15 13 69 25 168 6 3 83 22 22 38 24 28 NA
13 18 14 75 29 162 3 2 85 22 20 39 17 26 0
11 21 14 59 29 157 4 2 85 17 12 19 25 26 NA
8 9 18 62 26 160 7 3 76 25 20 39 21 21 0
18 19 11 75 27 162 15 2 88 28 11 29 16 26 0
19 15 17 64 25 151 9 1 81 22 24 20 20 24 0
8 8 15 75 31 163 16 3 96 15 21 40 23 32 0
5 16 15 63 26 163 20 1 76 17 26 37 11 27 0
15 17 16 69 31 163 7 3 75 12 24 37 22 28 0
11 16 14 79 29 166 9 5 82 25 21 20 24 27 0
14 8 15 82 27 169 13 5 80 18 22 19 17 23 0
18 23 15 79 35 155 10 6 78 8 20 37 22 25 0
14 10 17 68 12 161 5 5 84 12 19 39 21 28 NA
14 17 15 66 26 165 9 5 68 23 22 35 19 27 0
9 17 13 77 28 162 10 3 82 22 25 40 17 25 0
14 18 19 72 28 180 13 7 86 16 25 36 19 24 0
17 20 15 70 29 166 11 3 80 18 26 35 27 26 0
6 18 13 78 13 166 11 2 72 26 26 36 18 27 0
5 20 16 66 16 166 14 6 79 24 11 41 26 27 0
14 18 15 60 29 171 13 3 82 17 19 35 20 24 NA
7 8 13 76 25 178 14 3 77 16 14 39 21 27 0
14 18 16 70 14 153 26 4 85 26 23 39 11 27 0
