"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 20 13 18 10 100 6.8
"2" "kukd" 159 0 0 1 NA 55 14 54 15 100 2.89
"3" "kuku" 677 0 0 1 NA 247 21 247 19 100 2.74
"4" "pkd" 345 0 0 1 NA 120 16 120 15 100 2.88
"5" "pku" 742 0 0 1 NA 301 33 300 29 100 2.47
"6" "pp" 9190 0 0 1 NA 1101 44 1098 44 100 8.35
"7" "tdkd" 27 0.0600000000000001 NA 0.94 NA 12 8 10 6 100 2.25
"8" "tdku" 23 0 0 1 NA 6 3 6 4 100 3.83
"9" "tdp" 538 0 0 1 NA 115 15 114 15 100 4.68
"10" "tdtd" 100 0 0 1 NA 23 16 19 10 100 4.35
"11" "tukd" 23 0.33 NA 0.7 NA 21 6 21 6 100 1.1
"12" "tuku" 0 1 NA 0.8 NA 0 1 0 0 100 NA
"13" "tup" 107 0.01 NA 1 NA 79 14 80 11 100 1.35
"14" "tutd" 22 0.09 NA 0.91 NA 16 5 16 5 100 1.38
"15" "tutu" 915 0 0 1 NA 456 33 458 33 100 2.01
