"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
12 8 10 89 19 120 25 9 80 42 7 9 11 10 NA
19 16 10 73 10 136 25 4 91 19 8 8 13 8 NA
15 17 10 85 17 123 20 9 79 28 11 16 8 10 NA
13 16 10 77 20 116 22 7 76 41 9 13 11 11 0
13 15 13 88 17 114 23 10 84 26 11 16 13 10 0
15 15 10 72 17 118 39 9 91 34 10 16 13 8 0
11 12 11 76 20 120 20 3 88 35 9 7 14 9 NA
18 13 10 64 20 121 17 3 89 35 10 17 11 11 NA
12 6 11 68 19 118 28 3 87 22 13 13 10 9 0
5 13 9 75 21 127 21 9 83 34 9 17 11 10 0
11 7 11 77 20 122 15 8 74 26 8 12 4 12 0
5 15 10 76 9 126 24 7 89 22 9 9 11 9 0
4 8 10 65 19 116 18 8 67 27 9 6 12 10 NA
16 15 11 78 10 120 31 7 77 27 10 7 11 8 0
15 11 9 74 19 120 9 3 94 16 8 16 8 11 NA
11 18 10 90 20 123 30 13 88 32 6 14 14 10 0
13 16 11 73 18 127 19 9 85 26 10 14 10 10 0
7 7 12 78 21 121 18 9 39 32 11 16 4 10 0
14 16 10 87 20 120 34 7 38 22 11 15 12 10 0
14 15 10 84 18 133 22 6 77 14 10 9 13 9 0
9 15 11 82 18 127 27 8 83 32 9 8 6 8 0
13 16 9 80 18 118 14 5 88 18 10 8 11 10 NA
14 6 10 86 19 124 18 4 92 20 9 18 11 11 0
11 7 9 92 21 119 17 7 88 34 8 19 11 10 0
6 14 11 83 20 117 30 7 95 22 3 8 9 10 0
9 15 10 84 9 123 13 11 84 20 3 16 11 10 0
5 15 10 62 22 116 17 8 76 30 11 17 14 10 0
4 17 10 94 10 121 21 8 84 35 8 17 10 9 NA
18 8 11 79 20 124 23 9 85 33 9 14 4 10 0
13 15 10 84 21 129 17 8 84 36 9 18 4 10 0
14 15 11 77 21 112 20 5 79 39 11 15 13 9 0
5 16 11 80 22 126 23 6 66 30 9 14 11 11 NA
12 19 11 91 21 119 29 12 47 38 6 16 10 10 0
16 11 10 88 17 133 17 6 71 28 5 11 11 10 0
16 8 11 77 9 125 22 7 79 29 5 16 9 11 0
11 16 10 97 10 125 25 3 81 33 8 15 5 9 NA
7 9 11 81 10 114 15 7 73 30 12 13 10 11 0
9 15 10 90 9 118 11 5 90 23 9 16 9 12 NA
5 17 11 79 19 126 26 10 83 34 10 7 9 10 0
9 7 9 73 22 124 30 5 81 26 13 12 9 10 0
6 16 9 81 7 121 25 9 77 25 9 13 11 10 0
13 13 10 80 18 120 25 9 93 41 8 18 13 11 NA
14 11 11 96 9 132 25 9 83 20 12 8 9 10 NA
8 16 11 98 21 123 27 9 40 16 10 19 5 11 0
18 11 10 76 18 127 19 9 75 31 4 18 9 9 0
9 14 11 77 21 113 24 3 81 33 10 8 12 11 NA
23 17 12 83 21 120 15 10 87 39 8 16 9 10 0
11 15 11 78 10 117 30 10 78 31 9 15 6 12 0
9 12 11 93 21 125 15 3 75 24 9 8 11 11 NA
15 13 9 76 18 119 15 7 88 18 11 9 12 10 NA
10 14 10 79 21 114 29 7 79 26 5 19 9 9 0
10 15 11 75 20 110 19 8 91 24 8 7 11 10 0
18 16 12 59 10 116 22 3 81 43 9 15 7 12 NA
10 7 10 75 20 126 23 8 98 19 11 15 13 10 0
7 9 10 90 21 125 23 4 72 23 10 20 10 10 0
16 15 10 76 20 118 22 3 82 22 7 13 9 11 0
10 17 10 85 18 119 28 8 86 31 9 16 13 10 0
15 18 10 87 15 124 17 6 80 40 8 16 10 11 0
9 8 11 84 9 128 12 10 88 39 8 18 11 8 0
14 15 10 73 10 125 14 7 78 32 10 19 9 11 0
16 17 10 74 19 128 20 10 76 30 10 17 14 11 0
17 19 11 47 18 122 37 6 82 15 11 15 11 10 0
12 16 11 73 10 127 20 5 83 26 12 16 9 11 0
13 19 12 92 20 123 21 9 74 28 8 17 9 10 NA
13 12 10 82 19 115 16 7 86 23 9 8 13 10 NA
