"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 51 20 46 21 100 3.94
"2" "kukd" 365 0 0 1 NA 183 27 184 24 100 1.99
"3" "kuku" 1646 0 0 1 NA 900 49 900 41 100 1.83
"4" "pkd" 826 0 0 1 NA 398 33 399 30 100 2.08
"5" "pku" 1786 0 0 1 NA 1115 81 1120 61 100 1.6
"6" "pp" 15595 0 0 1 NA 3899 93 3900 84 100 4
"7" "tdkd" 76 0.12 NA 0.89 NA 53 18 50 16 100 1.43
"8" "tdku" 56 0 0 1 NA 28 8 29 9 100 2
"9" "tdp" 995 0 0 1 NA 499 32 500 33 100 1.99
"10" "tdtd" 186 0.05 NA 0.95 NA 125 36 124 31 100 1.49
"11" "tukd" 86 0.28 NA 0.73 NA 79 13 79 13 100 1.09
"12" "tuku" 1 0.61 NA 0.76 NA 1 1 1 1 100 1
"13" "tup" 411 0 0 1 NA 330 37 333 28 100 1.25
"14" "tutd" 82 0.55 NA 0.48 NA 84 13 83 13 100 0.98
"15" "tutu" 3014 0 0 1 NA 2027 72 2026 78 100 1.49
