"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 33 14 32 12 100 5.45
"2" "kukd" 250 0 0 1 NA 118 17 118 19 100 2.12
"3" "kuku" 1096 0 0 1 NA 540 39 536 42 100 2.03
"4" "pkd" 604 0 0 1 NA 245 24 248 21 100 2.47
"5" "pku" 1185 0 0 1 NA 666 39 666 39 100 1.78
"6" "pp" 12534 0 0 1 NA 2342 60 2342 64 100 5.35
"7" "tdkd" 44 0.14 NA 0.86 NA 31 13 28 10 100 1.42
"8" "tdku" 35 0.02 NA 1 NA 14 6 14 6 100 2.5
"9" "tdp" 703 0 0 1 NA 269 23 268 21 100 2.61
"10" "tdtd" 142 0.02 NA 0.98 NA 58 26 54 23 100 2.45
"11" "tukd" 49 0.32 NA 0.72 NA 45 10 45 9 100 1.09
"12" "tuku" 0 1 NA 0.63 NA 1 1 0 0 100 0
"13" "tup" 235 0 0 1 NA 186 19 187 17 100 1.26
"14" "tutd" 48 0.22 NA 0.79 NA 42 9 41 7 100 1.14
"15" "tutu" 1805 0 0 1 NA 1073 58 1074 55 100 1.68
