"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
5 49 140 53 68 258 10 5 43 9 20 48 17 192 NA
13 47 144 51 46 307 13 6 43 8 8 63 7 181 NA
5 37 123 55 92 339 6 2 50 21 11 69 9 214 NA
9 25 117 71 87 314 8 7 65 19 12 55 9 165 NA
11 43 142 51 120 324 4 2 40 13 13 63 10 202 2
8 37 145 55 97 307 15 3 51 24 13 53 13 178 NA
6 24 135 56 85 308 8 3 35 12 15 49 2 144 NA
14 55 130 62 107 296 15 4 34 13 9 34 11 141 NA
14 41 111 64 96 321 18 13 56 11 16 62 11 159 1
14 42 138 30 115 310 7 3 60 11 17 51 8 161 NA
21 27 156 60 113 299 4 5 46 23 23 59 10 180 NA
16 45 136 46 102 317 9 5 55 17 13 48 10 138 NA
13 36 127 71 109 330 11 6 52 16 19 66 10 157 NA
17 69 158 50 112 318 13 7 49 25 43 40 6 193 2
11 42 136 65 112 283 9 6 49 18 13 41 16 180 1
12 54 124 64 81 288 8 5 54 18 24 39 5 136 NA
8 46 146 46 77 243 8 1 40 10 24 40 12 199 NA
11 57 157 55 103 348 6 4 42 20 14 46 21 169 NA
10 67 163 61 105 286 14 3 47 23 6 36 7 166 1
10 45 137 54 100 296 3 2 38 25 13 44 16 155 NA
10 36 135 56 117 316 8 4 56 6 12 45 10 167 NA
13 42 115 63 97 301 13 4 51 12 17 42 16 169 NA
8 43 129 72 102 330 9 2 49 24 10 46 11 155 NA
11 48 139 60 103 343 11 4 51 25 12 37 14 156 NA
15 30 131 53 79 313 16 3 44 17 14 45 5 194 1
12 38 141 40 103 343 10 2 57 22 15 54 10 169 NA
1 47 139 63 89 325 8 8 53 21 17 32 8 163 1
9 47 136 62 121 307 10 3 55 11 14 51 12 173 NA
10 51 121 58 94 296 10 7 45 11 16 38 9 147 3
13 36 137 84 99 274 14 10 54 24 15 33 14 158 NA
9 37 126 60 110 284 3 2 53 15 17 56 10 165 NA
14 44 168 53 111 309 12 5 48 22 13 47 8 181 NA
4 34 130 50 51 309 13 12 42 24 11 46 9 158 NA
11 40 140 63 95 271 9 11 69 17 14 26 15 191 NA
21 28 117 51 105 294 10 7 50 25 15 67 11 186 NA
10 39 144 55 114 284 7 2 46 11 12 47 3 198 NA
6 39 118 57 89 289 9 1 31 21 22 60 14 174 NA
18 28 149 65 122 321 7 NA 56 14 20 48 10 155 1
16 43 139 66 98 293 3 4 66 13 9 40 12 166 NA
13 47 134 72 97 323 10 4 40 12 16 57 6 167 1
7 41 126 56 111 351 10 8 49 13 15 44 4 160 NA
26 49 143 75 102 296 17 4 54 24 24 35 16 196 NA
16 49 159 48 94 267 6 2 44 13 17 58 17 185 NA
11 37 133 55 90 304 4 1 22 17 13 24 4 142 NA
11 36 140 40 97 304 7 5 37 20 6 36 7 148 3
9 30 125 49 109 279 5 8 35 19 13 39 10 201 NA
15 53 146 62 92 317 10 1 43 17 20 41 9 177 NA
9 51 137 56 102 327 6 3 61 13 11 47 5 153 NA
12 47 128 59 73 328 9 1 54 27 3 28 11 172 1
7 45 137 50 108 300 8 1 59 17 11 43 15 155 NA
17 59 145 66 130 271 16 4 44 14 9 49 9 176 NA
22 31 99 41 105 351 9 10 54 14 11 63 9 158 NA
18 55 142 22 98 278 4 4 37 19 26 57 11 192 NA
11 36 114 46 74 313 11 7 62 13 20 65 11 168 NA
14 50 144 47 89 306 17 5 51 22 18 39 14 145 1
7 35 110 53 98 282 4 2 62 12 6 43 4 140 NA
8 19 160 57 96 242 7 2 22 35 3 39 15 144 NA
6 47 122 58 50 289 14 3 49 24 19 39 22 147 NA
7 48 118 48 89 259 7 4 53 22 10 47 8 193 NA
12 30 154 46 84 305 5 4 63 8 13 35 11 193 NA
11 37 135 54 111 272 15 7 60 17 19 49 17 169 NA
32 70 127 57 110 312 11 6 55 37 21 21 12 142 NA
10 45 132 53 98 318 15 10 43 8 12 24 5 149 NA
6 43 158 55 116 307 13 2 66 9 6 29 9 172 NA
4 35 123 55 114 311 13 1 47 11 17 58 8 148 NA
7 52 133 51 93 324 6 3 79 23 24 50 9 191 NA
9 45 152 62 118 350 8 4 58 18 5 59 18 226 NA
17 40 163 65 122 282 8 2 42 10 16 51 12 140 NA
8 49 126 63 93 271 5 3 38 22 26 51 19 181 NA
11 44 141 61 121 307 1 2 67 17 11 44 17 182 NA
12 40 142 58 95 330 9 6 65 18 15 30 9 173 4
11 40 135 55 75 297 11 1 39 19 10 48 11 162 NA
11 48 144 46 124 319 12 4 33 17 22 46 8 167 NA
13 48 135 61 90 307 7 10 47 13 8 37 12 178 NA
16 56 138 42 114 299 5 4 59 24 19 46 15 157 1
8 48 119 72 113 301 10 5 42 24 8 41 10 184 NA
18 53 135 65 88 275 4 10 55 29 7 51 7 166 NA
9 28 132 77 96 327 12 3 51 22 14 47 15 184 2
14 60 120 48 96 293 2 11 40 23 16 44 12 156 NA
7 31 128 52 92 288 10 7 45 11 13 35 23 172 NA
18 37 109 46 98 310 12 7 65 16 15 47 12 170 NA
5 37 143 47 75 289 12 1 47 14 17 50 10 135 NA
23 49 160 60 101 340 14 7 60 30 19 39 11 155 NA
26 52 129 59 133 307 7 1 50 17 16 34 9 158 1
8 48 153 53 94 283 4 4 54 34 13 44 9 138 3
14 55 145 50 100 291 14 4 48 32 20 46 12 153 NA
19 48 118 72 96 387 11 2 62 11 5 54 13 176 NA
16 23 126 78 103 314 4 1 43 3 17 56 13 162 NA
31 54 145 64 113 285 17 4 53 27 14 63 8 177 NA
13 45 121 63 115 337 4 4 60 9 14 58 7 187 NA
25 59 155 63 90 292 9 7 56 12 10 62 6 158 NA
15 40 132 66 98 300 10 7 48 22 16 71 3 179 1
8 56 114 68 95 318 3 2 47 17 13 40 7 143 1
18 46 149 55 87 304 4 7 40 29 5 52 20 142 NA
13 39 130 80 87 309 10 5 50 12 9 44 6 161 NA
16 69 160 61 107 284 10 7 39 10 13 39 20 178 NA
9 56 141 30 109 363 10 8 53 19 13 55 10 182 NA
5 44 127 59 47 278 10 11 53 14 13 38 13 171 1
12 60 166 28 116 314 17 8 37 10 14 35 9 157 NA
26 55 136 78 95 296 10 5 39 22 21 31 9 144 NA
