"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
43 160 849 384 1024 3273 41 15 349 97 62 3 219 53 1133
24 138 827 321 973 3020 35 32 441 45 69 NA 214 52 1132
52 174 995 378 1146 3138 33 18 373 81 67 1 256 53 1029
87 196 879 372 1042 3088 37 27 334 81 57 NA 190 52 1013
34 212 922 363 1124 3261 57 22 409 105 50 1 203 34 1001
26 155 800 334 1132 3129 34 30 328 79 65 NA 232 65 1016
37 188 879 324 964 3156 40 12 383 83 59 NA 296 48 964
64 204 892 365 1159 3403 32 23 414 70 49 1 257 75 1090
36 171 860 302 1093 3216 49 24 425 73 66 1 241 62 1033
71 200 919 331 1038 3168 27 11 408 108 72 NA 270 58 1087
16 117 798 343 1044 3216 23 21 448 73 63 NA 251 58 980
73 117 958 397 1134 3195 37 20 373 71 48 NA 233 58 1020
58 189 872 323 1057 3270 32 17 384 79 70 NA 257 64 979
33 190 963 362 1182 3252 36 24 396 66 46 2 226 67 1117
41 148 808 319 1039 3081 53 20 384 66 66 1 257 48 1085
49 168 912 332 1170 3235 34 33 378 90 59 NA 309 57 1143
31 136 824 376 973 3197 37 12 425 82 50 4 241 61 1097
40 151 910 343 1140 3126 61 36 396 79 62 NA 230 42 998
53 179 939 343 1141 3128 41 21 351 58 57 1 227 69 951
32 170 802 355 1072 3289 29 19 368 74 59 NA 247 52 1016
43 196 971 340 1101 3227 28 15 374 89 69 1 238 51 993
36 157 901 300 1115 3279 60 28 404 73 57 1 234 49 1098
34 157 841 335 955 3206 30 38 431 83 57 1 214 42 1065
45 179 777 371 1021 3311 40 23 399 74 61 NA 251 55 1093
63 174 938 350 1170 3237 23 29 424 95 76 3 223 68 1021
35 196 968 356 1105 3069 65 39 373 56 26 1 234 56 1120
28 164 855 329 1024 3174 18 16 404 74 61 NA 224 56 1002
61 192 852 386 1050 3373 34 32 382 74 46 NA 222 43 1037
28 90 847 362 1065 3097 46 28 368 81 65 2 252 26 1059
44 157 902 339 1101 3238 43 24 368 72 54 NA 241 64 1040
52 179 796 316 1169 3193 49 17 396 74 72 NA 211 50 1029
63 201 834 349 966 3252 23 45 394 90 44 1 218 54 980
27 157 853 309 976 3361 23 5 359 48 61 NA 232 77 1050
50 159 927 392 1170 3429 43 7 372 64 82 NA 224 44 1040
33 176 813 344 1014 3164 72 26 429 67 64 NA 272 78 1079
