"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
24 212 1201 399 1562 4827 33 26 506 51 94 1 468 123 3013
24 207 1114 423 1423 4839 32 40 510 41 114 NA 502 107 2933
24 195 1106 406 1483 4679 28 26 463 45 96 NA 527 107 3188
29 178 1163 393 1593 4871 38 53 565 49 88 1 476 54 3039
20 177 1078 436 1500 4787 33 45 522 58 112 NA 493 131 3010
36 197 1194 427 1543 4651 32 28 543 53 117 1 523 103 3044
28 220 1125 412 1481 4733 38 51 535 48 87 NA 525 132 2908
28 253 1076 438 1488 4701 23 32 520 45 120 NA 501 111 3108
25 178 1069 393 1546 4756 16 40 533 51 102 2 486 126 3064
20 205 1135 400 1512 4732 37 34 499 54 112 NA 540 102 3172
32 202 1144 394 1610 4693 39 26 511 37 104 1 516 148 3158
22 170 1066 411 1551 4708 22 33 507 46 98 3 465 123 2966
23 169 1199 386 1537 4555 37 40 547 45 93 3 478 142 3086
22 181 1133 374 1650 4802 32 58 548 45 97 NA 520 91 3197
27 189 1112 399 1500 5002 33 32 526 55 111 NA 518 127 3266
23 210 1174 394 1600 4746 15 45 502 51 105 NA 504 104 3142
16 195 1106 382 1439 4805 43 48 536 46 98 1 517 123 3068
26 176 1246 382 1607 4949 30 24 500 40 106 NA 493 108 3020
25 220 1248 410 1590 4699 33 37 528 44 109 NA 551 119 3213
38 186 1063 382 1464 4759 29 42 510 49 118 NA 453 118 3038
22 179 1177 386 801 4704 46 40 551 50 116 2 509 121 3046
23 94 1105 370 1385 4692 33 37 529 41 117 2 506 147 3078
25 168 1042 406 1529 4715 34 34 577 55 52 NA 525 112 3176
25 214 1165 384 1533 4909 33 29 507 42 108 NA 510 125 2994
20 182 1075 416 1457 4659 31 28 549 54 103 4 416 152 2992
30 88 1026 424 1543 4796 12 41 493 51 98 4 529 131 2942
24 199 1161 438 1536 4646 23 38 492 52 112 5 540 113 2945
21 188 1146 431 1582 4750 25 29 536 42 102 2 528 127 3100
23 229 1038 430 1469 4773 32 55 575 41 104 NA 481 128 3027
19 196 1145 412 1600 4819 26 39 501 33 85 4 498 149 2964
24 232 1166 448 1575 4845 37 15 535 51 102 1 528 116 3009
27 231 1200 453 1696 4866 35 41 487 58 92 NA 477 133 3162
26 213 1217 420 1584 4903 31 38 521 42 105 1 451 106 3059
22 179 1282 388 1668 4711 32 33 463 46 106 NA 243 142 3084
26 195 1115 391 1512 4949 35 44 552 48 105 NA 531 128 2932
29 223 1043 433 1465 4709 35 36 493 53 90 1 504 95 3077
25 216 1063 404 1493 4698 35 41 497 48 110 NA 449 92 3192
33 182 1055 434 1452 4717 36 26 549 44 53 NA 528 111 3161
23 170 1183 407 1517 4718 37 37 504 49 92 NA 462 124 2944
37 201 1111 429 1504 4757 35 33 483 53 82 5 510 135 3046
22 201 1131 406 1478 4914 41 43 544 46 124 3 432 109 3089
20 223 1195 415 1445 4859 46 39 514 55 96 1 439 119 3040
17 240 1208 430 1624 4538 34 22 535 40 113 1 444 91 3085
23 201 1202 411 1548 4580 27 51 532 51 48 NA 443 100 2979
21 212 1147 397 1482 4730 28 30 554 54 92 NA 478 131 2867
26 204 1059 403 1395 4563 32 26 514 42 107 NA 508 110 3165
20 208 1179 436 1511 4762 31 48 575 48 114 NA 498 152 3070
17 185 1156 391 1418 4753 31 28 517 40 111 1 501 133 2816
21 169 1144 380 1624 4815 25 25 535 45 107 3 471 151 3081
24 178 1221 393 1649 4809 32 42 535 48 86 1 472 120 2958
