"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
116 120 1226 519 1644 5537 66 33 650 157 108 487 122 3152 NA
62 231 1354 508 1645 5313 55 37 683 178 111 466 79 3174 1
50 245 1244 492 1789 5542 27 56 665 142 123 542 87 3046 1
72 215 1286 467 1531 5466 76 34 685 214 115 466 144 3056 2
62 250 1233 531 1603 5427 64 41 704 170 119 451 94 3082 NA
37 205 1178 518 1391 5402 82 47 654 113 122 443 114 3322 4
46 242 1275 547 1763 5685 62 24 712 112 132 419 103 3288 3
32 215 1193 506 1542 5490 99 37 729 142 107 480 119 3319 3
45 203 1219 487 1572 5332 81 33 692 244 87 447 114 3063 1
90 231 1354 504 1636 5492 95 46 704 184 142 468 118 2999 1
35 216 1243 498 1600 5512 55 40 646 190 109 521 104 3149 3
93 234 1175 554 1424 5364 54 22 690 211 130 433 87 3167 1
45 227 1324 537 1534 5530 37 23 716 137 90 514 116 3005 NA
55 230 1187 419 1545 5429 99 39 689 263 104 450 108 3289 5
84 230 1167 515 1489 5472 78 29 681 116 92 528 92 3229 4
85 242 1366 576 1698 5563 50 34 635 161 131 464 110 3062 2
31 248 1292 507 1657 5500 69 53 664 212 107 547 97 3038 1
88 305 1114 538 1499 5349 92 40 730 218 112 525 126 2857 1
43 249 1289 513 1676 5460 58 14 684 151 105 506 133 3136 4
48 225 1235 478 1502 5450 124 18 684 163 52 492 129 3190 NA
68 228 1109 496 1497 5439 91 37 776 205 102 508 98 3172 NA
90 275 1205 565 1554 5455 51 51 642 151 110 518 102 2987 1
56 249 1183 269 1671 5707 62 41 691 232 139 552 110 3104 NA
73 218 1161 549 1441 5566 47 40 667 139 121 538 119 3121 1
37 257 1290 536 1573 5399 56 49 648 127 104 466 132 3083 NA
45 206 1262 517 1576 5394 63 49 662 202 106 496 135 3127 2
60 274 1251 503 1628 5452 52 58 698 212 144 464 110 3008 3
66 237 1166 536 1493 5410 42 37 693 179 108 556 111 3008 NA
53 259 1192 515 1478 5237 60 31 699 115 144 594 97 2782 1
92 260 1253 598 1518 5374 72 38 648 133 111 550 153 3113 1
123 278 1251 609 1543 5570 44 42 687 141 109 526 97 3378 1
31 199 1374 499 1719 5657 66 46 720 187 92 542 114 3179 NA
75 237 1187 525 1460 5520 57 19 671 162 117 460 86 3095 2
69 230 1260 535 1622 5135 82 40 618 210 122 492 103 3089 4
58 217 1191 468 1547 5350 60 28 676 206 102 473 100 3098 NA
46 209 1202 526 1547 5415 50 45 635 156 121 473 82 3142 4
53 230 1327 552 1643 5731 56 26 736 221 112 530 98 3083 3
55 237 1266 519 1527 5465 62 44 659 181 113 538 59 2998 3
57 230 1308 485 1706 5512 50 35 732 207 101 442 138 3320 2
68 217 1164 553 1473 5570 41 32 727 239 107 444 123 3272 2
65 237 1226 527 1431 5515 70 28 718 123 115 504 109 3194 1
63 210 1331 498 1636 5488 65 39 680 175 105 487 127 3277 NA
57 204 1243 541 1736 5686 90 53 762 169 115 509 95 3141 3
75 245 1268 531 1494 5457 49 52 702 99 139 507 101 3017 2
47 241 1301 520 1714 5471 63 27 711 189 101 451 108 3179 4
74 292 1376 572 1680 5546 68 20 705 191 88 542 94 3198 NA
29 231 1263 508 1678 5512 88 33 677 269 134 452 94 3229 2
56 218 1216 494 1555 5571 62 24 652 188 118 474 85 3084 3
65 200 1219 515 1569 5522 54 18 718 166 98 536 129 3174 3
55 236 1302 469 1552 5521 44 58 773 199 125 499 83 3093 NA
82 226 1215 547 1501 5314 48 43 634 146 54 471 119 2988 NA
60 261 1264 535 1643 5181 66 39 702 178 104 547 114 3134 1
53 262 1247 604 1614 5576 63 56 722 161 112 521 124 3184 NA
46 207 1154 545 1608 5485 36 45 669 85 110 476 127 3031 3
38 206 1154 510 1570 5492 59 43 654 129 124 463 114 3076 NA
42 269 1148 509 1458 5448 57 30 678 118 139 460 107 3152 1
39 263 1158 487 1586 5535 73 39 697 184 111 465 78 3191 4
67 227 1353 545 1536 5296 83 37 748 187 83 462 134 3102 NA
46 242 1182 523 1608 5440 46 36 644 139 107 472 125 3169 4
45 241 1279 514 1754 5396 66 55 700 164 63 471 84 3089 2
108 259 1257 561 1619 5695 49 22 766 172 121 477 82 3135 1
90 255 1236 520 1622 5457 31 33 679 236 120 491 95 2976 3
57 259 1240 525 1664 5494 61 33 711 186 113 457 103 3156 NA
64 256 1199 531 1679 5487 61 42 714 115 93 532 115 2985 1
41 226 1244 470 1487 5489 49 35 682 154 85 486 118 3252 4
50 223 1142 459 1498 5641 59 28 665 124 104 503 84 3172 1
52 236 1304 514 1699 5403 68 34 652 196 81 504 88 3008 3
56 191 1278 485 1578 5532 91 35 700 173 118 488 86 3068 3
37 201 1237 493 1521 5513 120 35 645 351 101 500 129 3125 1
74 245 1173 514 893 5382 84 35 706 259 53 531 119 2874 NA
66 231 1303 491 1726 5610 73 25 684 300 123 485 94 3252 NA
88 222 1189 488 1443 5575 36 38 736 189 114 459 104 3293 NA
50 230 1164 522 1496 5426 40 37 681 264 138 487 120 3201 1
82 268 1274 535 1495 5629 74 38 737 147 120 510 79 3317 NA
41 226 1277 519 1510 5509 65 19 652 150 106 429 107 2928 NA
55 233 1125 509 1470 5514 84 35 724 223 99 481 115 3066 NA
83 270 1254 522 1591 5339 55 30 680 208 95 466 110 3162 3
56 223 1133 474 1583 5415 46 37 631 118 108 488 101 2859 NA
76 277 1329 533 1566 5464 74 37 660 182 109 482 152 3253 1
43 196 1215 489 1699 5484 63 33 684 139 81 498 123 2881 NA
72 275 1264 521 1523 5396 51 35 671 214 100 495 125 3144 NA
49 212 1292 525 1697 5587 59 41 648 228 125 462 94 3065 NA
51 234 1276 507 1614 5539 62 41 739 163 106 499 96 3221 2
74 228 1207 520 1518 5258 42 44 659 134 93 467 95 2977 7
58 212 1322 450 1636 5529 79 28 635 182 104 493 101 2997 1
65 221 1189 512 1628 5356 26 46 682 176 104 491 120 3251 NA
65 247 1297 571 1664 5566 82 50 738 171 101 559 90 3023 1
69 251 1310 548 1565 5440 67 40 658 226 103 437 69 3056 2
59 253 1134 482 1555 5340 42 30 689 138 105 516 142 3246 3
41 213 1368 500 1655 5466 61 45 673 166 110 451 122 3204 3
71 223 1165 497 1542 5422 61 33 706 217 125 509 92 2958 NA
80 255 1299 543 1606 5513 51 37 673 144 118 455 92 3001 1
44 212 1426 554 1775 5448 41 64 675 130 111 514 131 3248 NA
63 235 1276 497 1582 5223 65 48 728 154 117 489 83 3179 3
81 242 1244 525 1487 5327 46 35 652 83 106 488 96 2957 1
44 247 1293 498 1720 5434 43 22 746 213 94 538 114 2987 4
61 232 1198 504 1505 5452 63 45 715 205 129 549 104 3106 1
68 204 1231 473 1577 5465 72 30 732 188 102 459 90 3212 4
60 210 1268 535 1504 5694 65 39 711 194 120 530 97 3142 1
28 252 1279 521 1430 5255 79 34 667 169 134 232 130 3086 NA
