"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
53 237 1188 510 1495 5250 33 43 675 151 117 3 481 137 3209
94 261 1339 525 1683 5514 47 33 624 210 113 1 513 126 3298
71 248 1212 494 1609 5431 60 40 666 116 122 3 476 156 3316
86 253 1200 533 1544 5595 80 25 695 157 127 1 526 126 3139
56 225 1254 471 1469 5419 56 36 679 198 92 4 514 117 3142
53 227 1263 566 1555 5489 71 51 669 153 103 1 546 151 3286
43 295 1221 532 1616 5594 58 36 757 136 110 NA 449 130 3348
52 190 1187 465 1523 5535 74 29 725 196 111 NA 466 130 3135
89 273 1188 549 1608 5525 117 22 755 145 103 1 507 137 3255
93 267 1248 522 1739 5239 30 47 646 174 115 NA 528 129 3329
50 213 1225 549 1738 5660 44 36 685 261 106 2 483 124 3206
50 244 1346 532 1792 5560 75 38 665 165 124 NA 483 136 3109
82 274 1208 571 1615 5346 72 31 786 170 118 1 466 112 3111
106 266 1434 535 1739 5410 77 57 713 298 55 2 529 100 3226
45 258 1132 493 1506 5423 56 57 707 238 99 2 522 103 3100
46 208 1224 533 1643 5400 51 31 694 118 123 1 543 123 3093
53 272 1195 548 1482 5434 24 30 637 179 100 1 495 132 3205
79 225 1267 547 1638 5530 83 29 726 167 127 1 496 116 3133
28 241 1226 503 1533 5449 54 12 702 219 48 NA 501 126 3112
93 243 1137 563 1536 5546 53 38 698 184 101 NA 511 111 2912
69 253 1289 548 1564 5424 74 36 685 254 120 7 462 135 3023
76 218 1242 530 1532 5478 78 52 786 269 103 1 579 125 3329
77 235 1306 503 1525 5619 70 28 695 220 132 NA 455 129 3333
61 261 1307 477 1523 5339 60 36 652 86 94 4 527 119 3084
75 261 1233 560 1565 5406 63 33 626 242 137 1 433 133 3161
48 264 1242 505 1779 5579 58 15 723 156 111 NA 509 118 3023
42 236 1344 515 1501 5571 97 17 683 151 123 NA 453 130 3089
101 190 1217 483 1452 5381 63 41 692 263 112 2 514 93 3183
33 252 1193 493 1539 5305 81 48 694 118 93 1 438 101 3054
37 251 1109 557 1418 5360 53 34 683 145 97 3 460 143 3216
66 261 1229 528 1511 5546 67 48 703 172 119 2 523 107 3281
42 318 1279 575 1645 5562 61 39 653 166 116 1 500 133 2966
82 225 1113 505 1543 5405 55 37 731 221 110 NA 500 123 3194
54 200 1281 521 1734 5482 89 33 677 155 107 1 472 141 3067
47 237 1178 562 1540 5484 54 28 647 202 109 NA 467 111 3148
73 268 1282 569 1713 5718 73 46 688 99 159 1 430 162 3215
65 249 1263 526 1519 5482 62 47 708 161 135 1 468 136 3317
67 187 1318 470 1578 5417 56 45 766 127 87 3 539 173 3065
82 279 1365 587 1568 5409 61 41 690 216 96 6 485 114 3339
57 255 1210 575 757 5539 66 50 695 196 114 1 544 103 3334
29 261 1217 513 1351 5520 75 41 727 169 100 NA 552 136 3403
68 213 1148 540 1521 5581 64 40 660 210 108 3 476 132 2851
90 236 1272 558 1581 5507 50 42 707 201 117 NA 458 119 3299
72 232 1226 517 1494 5361 93 36 682 166 92 NA 478 145 3164
52 270 1230 527 1602 5404 50 41 690 202 131 2 483 148 3092
45 225 1209 512 1532 5554 41 22 703 183 143 1 490 116 2942
69 257 1246 545 1614 5523 70 37 666 136 121 1 512 119 3168
58 296 1211 523 1459 5418 49 50 667 185 116 1 512 98 3247
61 227 1425 578 1696 5441 44 29 659 133 103 NA 526 122 3244
