"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
30 198 874 393 1046 3234 66 24 417 67 56 5 224 62 1118
53 167 884 374 1230 3367 31 26 399 57 74 3 224 78 997
49 188 818 351 1077 3207 35 26 415 96 49 3 232 82 1012
36 133 789 323 1137 3159 38 33 363 98 57 1 223 55 1046
43 164 894 382 1189 3234 37 20 386 97 46 1 233 77 1008
31 160 867 324 991 3090 21 18 376 77 74 1 225 58 1040
26 199 848 366 1040 3101 48 15 399 100 64 NA 249 65 1099
44 160 943 344 1199 3406 23 31 408 100 71 3 260 63 1101
37 164 867 302 994 3073 26 24 442 89 75 NA 222 63 987
44 176 881 369 1016 3106 36 14 378 55 41 1 222 46 1128
22 171 923 325 1175 3246 22 27 365 47 75 NA 198 56 989
51 187 879 374 1111 3307 36 10 427 59 49 NA 247 62 1140
50 144 846 291 1005 3046 44 27 385 80 70 1 222 59 1011
52 192 861 358 1114 3141 35 30 411 39 56 1 226 54 1039
14 152 885 299 1069 3238 51 20 336 115 68 NA 227 44 1063
52 210 780 359 1007 3292 42 28 419 101 76 NA 285 48 1057
77 203 913 329 1155 3184 65 34 389 109 75 1 231 68 1049
34 173 960 358 1192 3471 34 12 382 76 63 1 260 26 1235
38 131 854 287 1109 3145 30 34 428 82 63 NA 205 64 1008
23 197 900 331 1097 3169 57 23 364 52 49 3 248 56 1135
35 180 885 411 1098 3343 31 20 364 83 53 NA 238 77 1055
28 154 813 385 1128 3409 36 14 388 97 58 4 239 41 1017
78 249 872 360 1110 3150 55 29 352 53 48 NA 262 66 972
29 188 747 308 978 3209 33 25 401 69 50 1 268 28 1006
65 195 871 318 1034 3099 43 30 378 67 54 NA 232 58 1037
44 169 861 362 1121 3314 27 23 359 83 53 1 103 58 1033
41 168 824 308 1017 3166 55 31 404 45 80 1 249 65 1055
30 171 896 314 1178 3194 48 36 402 68 67 NA 224 60 1109
39 176 970 320 1096 3191 42 32 396 45 62 NA 231 28 1053
53 156 952 335 1159 3272 41 16 390 79 69 3 259 58 1093
83 189 826 380 905 3316 33 28 398 83 56 3 211 57 1093
20 146 877 342 1058 3154 47 10 426 132 83 2 243 56 1138
34 155 856 304 1001 3127 23 29 368 87 60 1 262 56 990
49 232 942 362 1054 3185 28 22 377 57 55 1 234 67 1013
33 159 833 361 950 3103 53 23 390 123 77 1 283 54 1095
34 175 876 390 1181 3450 15 18 380 84 51 NA 232 65 1039
21 168 912 355 1079 3226 25 11 338 72 64 NA 239 65 1066
66 168 916 371 1022 3205 20 15 418 62 57 3 234 53 998
57 206 807 358 1094 3072 50 20 393 66 55 NA 270 55 1144
58 184 857 353 1097 3354 10 11 389 58 64 NA 250 53 1088
29 127 880 337 1016 3185 33 10 419 77 53 NA 264 58 1072
26 166 873 318 1084 3357 43 13 423 52 46 1 250 64 1036
56 164 922 338 1098 3334 10 14 366 70 60 NA 227 59 1049
44 178 907 374 1178 3079 46 32 388 120 65 1 254 66 987
35 174 942 357 1138 3209 42 16 382 65 65 2 246 41 1029
32 188 872 364 1130 3284 36 42 473 66 77 3 215 68 1060
40 178 898 372 1036 3307 64 30 392 73 57 1 241 77 1087
21 185 890 401 1243 3282 28 41 395 60 61 3 234 66 1132
41 167 895 336 1108 3049 26 36 374 86 65 NA 223 75 974
49 222 885 372 1107 3169 40 23 397 48 57 NA 200 63 1038
89 191 910 375 1266 3274 49 17 414 72 55 1 212 77 1059
21 178 916 332 1182 3169 42 13 422 50 47 3 242 74 1141
33 206 874 386 980 3156 43 26 370 46 71 NA 199 59 1171
36 151 754 329 965 3351 34 22 457 79 63 2 276 50 1131
85 194 935 343 1051 3171 36 24 397 63 77 2 223 48 1075
44 157 894 332 1151 3260 45 34 380 99 62 6 241 69 986
35 191 925 375 1056 3128 35 15 406 52 65 2 205 67 1108
47 184 851 344 1096 3160 16 26 394 80 53 1 214 55 1094
50 163 903 341 1110 3257 24 14 424 87 79 4 251 72 1060
30 161 932 339 1008 3168 46 18 410 69 63 NA 226 59 1052
