"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
61 190 858 413 973 7434 48 28 436 126 40 1 237 47 1798
42 161 845 375 904 7040 31 27 510 117 39 NA 205 51 1767
131 177 856 411 951 7177 21 30 474 48 46 NA 210 24 1752
74 180 845 379 894 7330 28 28 448 61 37 1 216 42 1773
83 178 854 372 906 7401 34 40 458 127 48 NA 248 47 1764
102 165 816 375 863 7544 41 35 458 77 53 1 246 45 1819
92 178 830 379 892 7292 44 21 446 141 48 1 217 47 1792
74 172 778 391 880 7094 23 28 475 52 22 NA 245 56 1733
64 150 790 357 823 7277 41 35 475 70 48 1 239 35 1679
68 166 822 341 897 7078 22 41 465 33 45 NA 242 50 1726
123 200 861 401 933 7120 47 31 479 134 42 NA 216 24 1783
96 177 841 413 918 7117 33 27 477 103 49 1 225 49 1803
83 168 818 399 895 7503 46 28 490 52 47 1 246 61 1752
126 200 878 373 941 7315 39 42 465 38 50 NA 238 49 1832
120 195 860 434 907 7509 34 31 566 59 47 NA 230 58 1764
106 163 802 415 881 6984 43 44 521 147 36 NA 233 42 1743
73 168 868 389 951 7032 39 32 493 77 48 NA 224 35 1765
86 165 821 433 912 6972 27 13 541 33 43 NA 257 42 1701
124 191 849 439 929 6984 37 23 485 98 54 1 129 53 1744
52 163 851 380 937 7053 14 26 529 99 40 NA 228 45 1755
69 158 857 399 943 7348 51 32 437 160 39 NA 243 54 1770
90 186 873 424 945 7480 35 28 523 107 53 NA 238 39 1783
62 155 807 330 883 7199 29 34 460 79 49 NA 242 53 1755
24 148 811 374 879 7326 40 27 451 60 52 1 225 44 1754
36 157 806 383 882 7270 28 34 572 53 37 1 235 56 1814
123 203 890 416 1011 7583 43 39 493 98 45 1 250 54 1823
105 160 849 382 938 7464 40 23 571 65 42 1 204 45 1773
105 175 847 392 928 7309 31 35 512 97 38 NA 239 51 1747
160 193 830 392 888 7183 33 31 446 59 16 NA 212 48 1739
56 177 880 360 965 7174 28 28 425 71 46 1 225 45 1751
100 186 842 390 890 7350 38 30 519 90 43 NA 249 52 1743
90 184 830 394 928 7129 48 30 532 78 40 1 233 41 1751
76 175 833 388 894 7231 32 28 473 115 38 NA 237 38 1774
68 158 860 411 971 7272 22 39 505 151 43 1 214 50 1745
78 166 880 397 991 7523 37 32 442 136 43 1 238 44 1790
106 180 870 403 976 7307 37 30 416 141 52 NA 235 47 1761
62 182 822 383 894 7386 33 38 457 116 38 NA 230 52 1728
100 183 835 420 908 7229 33 23 437 92 53 NA 243 41 1787
74 168 816 357 911 7390 28 28 532 55 50 1 237 61 1729
73 170 818 411 899 7522 43 33 451 73 45 NA 254 48 1785
62 190 882 360 928 7338 42 34 385 75 50 NA 240 21 1764
84 191 892 412 968 7177 34 27 417 106 43 1 228 46 1739
140 167 805 378 877 7276 47 27 488 90 44 NA 231 55 1770
69 196 849 427 945 7574 26 33 542 102 46 1 233 46 1753
61 175 840 405 938 7167 27 22 439 124 48 1 228 43 1836
78 189 821 422 916 7429 55 28 459 115 51 NA 213 57 1724
105 193 849 392 930 7354 40 32 481 129 51 NA 246 58 1784
93 154 803 332 829 7403 38 28 475 122 39 1 242 49 1743
139 202 874 463 964 7055 36 32 382 126 48 1 221 44 1742
120 184 870 447 927 7354 23 20 512 53 46 NA 248 48 1798
61 185 830 365 891 7157 35 28 430 50 50 NA 227 52 1816
55 174 865 345 936 7627 31 29 540 52 50 NA 240 56 1736
52 165 830 335 931 7129 27 47 534 64 47 NA 277 45 1823
154 192 850 423 905 7157 22 23 453 93 47 1 239 46 1732
90 210 859 409 930 7173 42 30 510 67 51 1 236 45 1761
93 164 816 411 865 7270 41 28 497 44 50 NA 238 58 1757
69 162 799 382 898 7261 25 28 436 79 34 NA 229 47 1782
98 185 880 424 981 7066 43 30 477 120 47 1 233 58 1712
110 171 868 394 943 7627 41 34 468 128 35 1 239 45 1804
86 162 855 397 461 7346 47 33 508 83 47 NA 239 46 1779
171 192 853 433 953 7347 31 28 501 77 38 NA 219 51 1724
57 160 831 311 937 7373 47 37 550 84 49 NA 239 61 1791
76 173 855 373 896 7021 27 27 483 74 50 1 267 53 1765
98 185 835 447 459 7586 35 38 464 92 41 NA 245 62 1798
43 160 872 369 929 7024 39 28 472 83 40 NA 215 55 1726
59 189 838 419 902 7163 46 34 466 62 46 1 273 53 1723
57 161 842 392 909 7525 35 35 512 61 45 1 238 53 1769
111 178 869 420 924 7044 50 28 518 72 43 1 219 54 1677
79 214 869 394 961 7459 54 33 530 55 41 NA 228 48 1750
102 207 891 417 1008 7493 43 38 451 87 49 NA 227 36 1740
45 185 841 393 911 6914 20 25 492 65 49 1 229 42 1724
39 176 824 371 924 7331 19 29 479 138 53 NA 231 57 1733
71 181 889 400 986 7538 38 32 426 71 40 1 221 51 1722
82 185 814 388 900 7267 34 39 449 87 40 1 225 47 1778
69 91 916 379 991 7062 32 41 479 103 19 NA 222 41 1685
142 191 829 453 930 7448 41 38 433 89 54 1 247 53 1768
109 160 841 433 908 7707 35 35 516 58 44 NA 248 47 1802
95 168 831 366 921 7365 40 41 510 49 38 NA 229 26 1743
55 173 832 366 934 7072 34 28 526 114 43 1 255 44 1743
98 182 859 418 955 7511 48 28 449 112 50 1 258 50 1796
125 172 840 374 953 7167 37 36 491 123 46 1 233 58 1754
137 154 855 412 940 7229 25 34 515 117 46 1 231 49 1772
54 177 847 369 948 7349 27 23 494 109 49 NA 229 54 1765
101 175 863 429 973 7394 33 36 409 108 47 NA 241 42 1790
77 172 832 424 923 7195 25 27 485 119 41 NA 209 46 1720
101 195 880 418 935 7367 33 36 487 48 43 NA 226 47 1765
64 176 837 388 895 7517 28 35 483 82 52 1 233 50 1808
99 177 830 383 914 7038 46 24 497 94 45 NA 253 58 1748
42 170 848 402 941 7135 41 27 485 127 53 1 247 51 1714
102 153 787 360 865 6943 30 28 431 86 35 1 217 51 1743
76 156 817 367 864 7377 35 26 403 102 55 1 251 44 1768
102 196 878 423 940 7370 32 33 503 94 47 NA 235 49 1787
43 176 844 391 891 7213 48 31 436 117 46 1 212 46 1722
77 194 854 390 929 7162 37 11 488 82 43 NA 238 50 1784
96 191 876 374 966 7452 39 21 443 143 43 NA 227 57 1768
106 195 861 422 906 7110 40 28 594 139 54 NA 205 47 1705
111 181 837 413 939 7337 36 29 388 61 41 NA 215 37 1680
104 163 854 389 951 7319 49 33 550 124 48 NA 216 50 1734
93 159 798 394 871 7582 41 36 490 67 49 NA 236 41 1748
86 157 855 323 927 7264 45 35 503 39 52 1 265 43 1788
