"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
48 180 839 367 942 3240 32 8 398 150 80 251 73 1696 NA
58 158 848 393 1018 3514 47 22 421 142 73 342 69 1777 NA
32 145 790 323 981 3421 45 22 475 144 67 286 69 1772 1
53 168 758 319 935 3584 39 16 434 118 71 288 52 1737 2
55 173 774 357 946 3329 19 15 407 41 71 305 56 1679 NA
74 203 845 316 1002 3487 53 32 467 91 59 273 77 1817 1
36 171 766 324 1032 3543 62 25 412 118 61 259 51 1805 3
35 153 803 340 1008 3506 32 18 454 80 89 302 67 1724 NA
49 182 852 405 1088 3328 33 29 435 123 70 273 72 1769 1
112 220 845 393 1092 3355 22 29 391 67 75 297 61 1687 1
42 153 702 338 933 3499 40 23 446 136 60 292 57 1663 1
31 179 775 345 1071 3471 32 31 429 64 76 319 85 1571 NA
34 160 798 319 961 3268 76 34 466 82 67 313 80 1673 NA
22 156 744 335 923 3327 42 29 396 87 63 271 33 1674 3
50 139 750 374 920 3343 48 25 423 56 76 246 63 1634 NA
29 153 683 339 845 3314 32 10 438 125 68 274 49 1770 1
35 140 678 398 913 3238 24 28 426 126 73 292 75 1724 1
50 159 765 348 1040 3396 40 26 446 85 70 271 76 1716 1
65 171 790 385 1037 3425 38 15 424 126 83 276 70 1716 1
40 153 791 377 1059 3564 28 35 444 125 71 310 72 1681 NA
46 150 802 304 953 3481 57 27 449 162 65 259 83 1715 NA
40 146 785 360 982 3407 23 22 411 105 67 277 49 1668 1
26 147 780 309 991 3425 43 41 454 117 53 253 73 1731 1
42 144 741 374 976 3330 44 20 453 154 60 279 78 1834 1
96 179 902 379 1077 3416 49 27 410 68 52 341 95 1701 3
24 176 811 321 1020 3460 53 37 438 146 74 308 71 1772 4
53 151 824 398 966 3365 49 29 432 88 67 272 52 1700 NA
38 168 761 289 972 3314 54 16 406 121 35 262 78 1627 NA
50 155 710 396 1021 3377 42 17 448 73 82 256 68 1688 NA
66 185 778 384 884 3339 42 28 446 110 95 248 88 1608 1
24 130 771 353 1017 3491 69 31 471 63 68 279 60 1604 NA
87 171 796 313 970 3461 102 31 478 82 65 277 83 1738 NA
46 166 856 345 961 3541 32 19 412 124 76 304 56 1898 NA
108 190 775 345 990 3460 53 41 470 81 74 288 49 1701 NA
39 197 717 405 881 3361 58 15 390 228 67 300 62 1724 1
36 183 869 336 1062 3343 30 24 421 196 61 283 72 1617 NA
61 141 804 340 983 3403 47 24 432 66 74 301 74 1746 1
36 162 830 363 1018 3413 29 23 365 67 76 263 24 1643 1
34 145 723 338 1037 3444 48 31 417 86 38 325 66 1639 1
32 161 802 308 473 3485 60 32 392 99 80 279 77 1656 NA
54 169 820 372 1028 3529 68 32 506 56 63 326 56 1584 1
50 149 795 313 1063 3431 40 29 436 58 56 343 34 1703 1
52 159 759 424 974 3413 29 20 369 164 58 283 67 1826 NA
26 171 772 370 953 3478 33 15 399 114 71 301 69 1665 NA
28 156 770 337 856 3452 54 29 473 98 62 299 36 1560 NA
59 136 745 302 999 3479 44 22 434 115 37 303 66 1670 NA
28 184 683 361 898 3285 49 32 438 76 69 287 74 1806 NA
86 173 722 353 851 3334 50 13 449 61 70 245 79 1667 2
56 177 828 400 1012 3188 33 21 358 168 49 256 41 1691 NA
44 131 867 349 1040 3471 35 28 390 90 69 329 65 1643 4
33 140 740 326 1013 3458 30 29 503 85 68 294 70 1699 NA
20 129 705 338 1015 3565 52 37 442 114 74 283 78 1734 NA
32 158 768 310 995 3285 55 22 455 92 80 287 55 1629 1
94 186 745 364 952 3462 33 21 441 78 67 268 75 1689 3
39 136 778 342 1017 3440 57 13 405 98 78 288 82 1621 1
30 150 847 347 1034 3403 35 16 443 109 83 270 69 1774 NA
38 175 771 382 869 3290 43 12 417 79 70 303 64 1551 1
54 158 861 342 1009 3472 45 22 423 63 80 279 63 1626 NA
60 159 827 383 966 3373 35 32 451 121 47 283 78 1671 NA
52 175 834 391 985 3291 36 14 442 104 72 304 60 1643 2
54 161 738 327 896 3336 21 21 402 75 64 284 78 1706 NA
56 236 861 409 937 3397 46 29 416 102 65 245 73 1816 2
39 173 877 345 1123 3393 16 21 429 135 86 223 51 1673 1
50 183 746 330 1038 3422 47 30 426 117 91 252 58 1648 1
62 166 830 333 939 3370 43 23 445 129 64 255 81 1558 NA
27 150 790 372 1019 3407 30 24 416 140 87 242 63 1634 NA
31 150 795 325 1021 3208 25 33 445 84 53 317 54 1616 1
25 155 810 340 939 3526 29 29 409 69 77 270 82 1495 2
31 169 803 352 1058 3596 19 34 411 146 69 269 66 1726 NA
60 180 784 388 981 3413 21 31 459 187 50 315 64 1665 NA
26 152 769 336 1034 3557 10 16 368 86 58 239 69 1695 7
22 200 835 376 1009 3440 53 23 452 68 63 308 58 1640 NA
18 140 824 304 944 3502 44 17 402 89 80 273 68 1658 NA
33 159 795 354 920 3333 54 24 405 131 59 276 52 1706 1
86 187 834 378 976 3432 31 10 429 89 39 271 66 1666 NA
53 201 808 383 1135 3711 43 24 414 85 93 264 78 1849 NA
59 173 828 337 1003 3418 44 17 406 126 61 299 85 1662 2
23 154 826 323 975 3366 44 31 443 79 74 283 56 1686 2
49 178 776 367 995 3425 52 28 487 73 66 263 87 1683 NA
52 157 868 366 1028 3420 77 16 471 40 75 296 62 1781 NA
31 162 839 337 1008 3472 52 33 416 68 72 271 91 1690 NA
85 148 770 365 948 3325 41 22 415 48 81 292 72 1699 1
34 149 744 365 954 3550 57 9 450 117 69 278 65 1684 1
29 80 753 340 960 3457 52 21 441 96 68 301 66 1609 NA
29 121 780 299 974 3443 76 31 398 148 80 256 52 1642 NA
49 162 730 413 964 3469 28 19 419 86 63 285 70 1892 1
78 171 697 366 1023 3445 42 21 449 74 68 310 78 1720 1
56 161 726 381 960 3546 50 32 416 108 78 297 66 1771 NA
28 190 817 347 1036 3456 64 33 488 147 53 271 64 1708 NA
44 131 794 310 925 3270 31 27 408 121 64 279 66 1515 NA
28 137 823 389 1048 3602 38 15 432 83 61 259 72 1674 5
43 157 744 318 957 3426 42 21 396 60 72 298 59 1708 1
58 158 696 321 967 3482 53 29 424 104 78 281 50 1746 NA
50 145 764 330 979 3298 44 35 436 120 58 268 74 1750 NA
30 161 725 353 998 3437 34 45 450 127 74 283 77 1818 1
21 145 855 358 968 3411 38 32 390 115 53 289 73 1709 NA
50 158 799 342 933 3380 29 27 405 82 61 262 70 1635 1
38 181 718 369 859 3376 35 48 413 117 82 264 107 1554 NA
41 139 730 375 897 3345 39 22 382 83 54 304 87 1747 1
27 189 914 344 973 3406 35 13 418 87 67 287 74 1715 NA
