"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
16 184 1159 383 1470 4719 27 37 489 55 106 5 523 107 2957
17 202 1247 409 1658 4785 25 25 514 33 100 2 489 113 2963
30 202 1160 430 1509 4739 31 42 536 43 115 1 497 140 3007
26 197 1253 432 1607 4764 32 29 488 57 121 8 457 113 2981
26 201 1179 398 1579 4691 30 41 573 50 93 1 538 122 2979
27 214 1176 396 1471 4779 35 39 525 40 120 2 492 132 3003
33 215 1118 429 1498 4752 35 44 517 45 132 4 451 118 2816
22 232 1174 395 1651 4850 35 40 527 41 85 NA 451 128 3178
23 214 1229 441 1615 4785 25 19 527 45 104 5 504 111 3082
20 211 1177 381 1515 4603 32 46 539 50 114 1 520 133 2932
25 228 1148 394 1464 4687 14 32 566 55 118 NA 477 137 3054
16 222 1232 390 1442 4592 29 33 524 42 119 5 454 166 3073
28 207 1082 449 1479 4876 27 39 559 53 105 NA 470 103 3089
21 201 1094 448 1505 4833 41 51 561 49 86 1 499 127 2881
30 212 1137 381 1506 4659 43 34 498 47 78 3 499 90 2870
24 246 1158 450 1392 4707 41 46 532 46 74 7 500 124 2902
25 227 1189 439 1540 4743 37 44 554 43 130 4 509 93 3017
18 192 1137 396 1533 4749 42 36 486 55 115 NA 452 129 3128
33 171 1201 399 1673 4771 40 49 538 41 96 1 517 116 3108
25 230 1167 429 1506 4697 31 45 530 49 85 7 594 95 2996
23 207 1207 396 1517 4659 32 25 525 45 96 1 461 144 3138
20 203 1181 373 1513 4813 37 36 540 53 99 3 472 124 3038
28 229 1086 450 1579 4776 26 29 535 48 97 4 497 128 3144
11 170 1144 367 1551 4769 19 35 520 55 109 NA 507 165 2938
24 212 1124 436 1609 4740 37 54 510 44 126 1 517 133 2904
20 196 1230 399 1616 4766 31 39 516 47 115 1 213 123 2985
27 210 1148 419 1572 4761 43 32 559 47 128 2 487 110 3122
24 202 1184 417 812 4910 35 33 536 48 112 4 250 120 3013
33 219 1208 412 1666 4702 41 36 513 38 108 2 535 117 3184
25 222 1193 421 1527 4670 36 50 489 42 117 7 552 117 3133
22 201 1144 471 1695 4739 36 30 530 43 109 3 506 119 2771
19 192 1169 410 1529 4652 36 52 534 49 81 NA 554 121 2749
25 201 1172 426 1532 4718 44 51 471 44 98 5 503 105 3034
26 244 1055 432 1507 4735 37 41 515 45 111 9 462 105 2991
29 190 1089 371 1564 4584 31 38 492 51 97 2 490 103 3026
26 219 1121 397 1561 4695 44 29 516 35 112 1 461 111 3084
19 197 1142 445 1667 4801 34 43 553 37 109 1 500 111 3014
21 203 1203 408 1537 4707 32 41 521 60 97 NA 429 114 3129
27 195 1180 429 1609 4571 35 17 498 41 84 NA 248 121 3196
25 184 1082 397 1455 4652 34 25 524 51 85 1 533 125 2979
28 221 1237 424 1554 4716 26 47 539 38 108 1 483 105 3023
29 208 1173 424 1419 4728 38 36 551 42 108 1 490 125 3107
25 224 1130 419 1577 5051 28 42 527 49 91 1 473 99 3028
15 205 1157 423 1500 4673 42 36 527 32 122 7 482 119 3053
28 198 1117 401 1603 4625 30 33 523 48 46 3 511 131 3085
23 225 1037 423 1573 4712 46 30 501 48 102 NA 501 139 3138
27 178 1163 434 1661 4746 36 36 551 38 95 1 484 104 2989
24 206 1075 420 1433 4854 26 27 537 44 84 2 488 98 2953
23 225 1120 414 1589 4766 36 69 546 54 119 4 530 107 3183
25 194 1136 409 1621 4763 37 42 566 52 105 1 454 132 2937
