"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
0 0 1 0 1 3 0 0 0 1 0 0 0 2 NA
0 0 1 0 1 1 0 0 0 0 0 1 0 3 NA
0 0 2 0 0 1 0 0 0 0 0 0 0 3 NA
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 1 0 0 0 0 0 0 0 3 0
0 0 2 0 3 1 0 0 0 0 0 0 0 1 0
0 0 1 0 1 2 0 0 0 0 0 0 0 2 NA
0 0 3 0 1 5 0 0 0 0 0 0 0 1 NA
2 1 1 0 1 1 0 0 0 0 0 0 0 1 0
1 0 1 1 1 2 0 0 0 0 0 0 1 3 0
2 1 0 0 1 3 0 0 0 0 0 0 0 4 0
1 0 4 1 2 3 0 0 0 1 0 1 0 1 0
0 0 1 0 0 1 0 0 0 0 0 0 0 0 NA
1 0 0 1 1 2 0 0 0 1 0 0 0 1 0
1 1 1 1 3 1 0 0 0 0 0 0 0 1 NA
0 0 2 0 0 5 0 0 0 0 0 0 0 2 0
0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
0 0 1 0 1 2 0 0 1 1 0 1 0 1 0
0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
1 1 1 1 0 1 0 0 0 0 0 0 0 1 0
0 0 1 0 0 0 0 0 0 0 0 0 0 2 0
1 1 3 2 0 0 0 0 0 0 0 0 1 2 NA
1 0 0 0 0 0 0 0 0 0 0 0 0 3 0
1 1 0 1 1 2 0 0 0 1 0 1 0 1 0
1 0 3 0 1 3 0 0 0 0 0 0 0 3 0
1 0 1 0 0 2 0 0 0 0 0 0 0 2 0
1 1 1 0 0 2 0 0 1 1 0 0 0 2 0
0 0 1 0 0 2 0 0 0 0 0 0 0 2 NA
1 0 1 0 1 1 0 0 0 0 0 0 0 2 0
0 0 0 0 0 2 0 0 0 0 0 0 0 2 0
1 0 3 0 1 3 0 0 0 1 0 0 0 1 0
1 0 2 0 0 4 0 0 0 0 0 0 0 1 NA
1 0 1 1 0 3 0 0 0 0 0 0 0 1 0
0 1 0 0 1 0 0 0 0 0 0 0 0 2 0
1 0 0 0 0 3 0 0 0 0 0 0 0 5 0
0 0 0 0 1 1 0 0 0 0 0 1 0 2 NA
3 1 4 0 1 2 0 0 0 0 0 0 0 1 0
0 0 2 0 0 3 0 0 0 1 0 0 0 0 NA
1 0 2 0 1 2 0 0 0 1 0 0 0 2 0
