"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 61 20 60 21 100 3.43
"2" "kukd" 421 0 0 1 NA 223 28 224 23 100 1.89
"3" "kuku" 1995 0 0 1 NA 1160 67 1158 63 100 1.72
"4" "pkd" 944 0 0 1 NA 488 32 486 34 100 1.93
"5" "pku" 2181 0 0 1 NA 1459 67 1458 56 100 1.49
"6" "pp" 17339 0 0 1 NA 5049 102 5044 89 100 3.43
"7" "tdkd" 84 0.07 NA 0.93 NA 58 18 56 16 100 1.45
"8" "tdku" 71 0 0 1 NA 37 11 35 11 100 1.92
"9" "tdp" 1154 0 0 1 NA 646 39 644 40 100 1.79
"10" "tdtd" 225 0.19 NA 0.81 NA 175 49 169 45 100 1.29
"11" "tukd" 103 0.47 NA 0.57 NA 100 14 101 16 100 1.03
"12" "tuku" 1 0.65 NA 0.71 NA 1 2 1 1 100 1
"13" "tup" 547 0 0 1 NA 451 35 449 24 100 1.21
"14" "tutd" 114 0.58 NA 0.46 NA 119 19 117 22 100 0.96
"15" "tutu" 3978 0 0 1 NA 2848 95 2854 99 100 1.4
