"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
41 205 889 374 1157 4060 62 40 536 109 80 4 371 87 2165
79 211 1005 416 1132 4051 33 29 516 153 79 4 331 104 2106
41 214 1010 435 1265 4148 47 31 532 138 75 4 312 77 2129
48 81 909 329 1194 4127 47 37 489 135 80 3 339 87 2210
68 201 894 428 1132 4014 29 18 592 107 86 7 350 100 2166
41 189 901 383 1182 4087 58 25 512 176 95 NA 369 80 2188
45 179 920 418 1105 4279 51 21 529 133 94 NA 398 79 2248
38 190 1003 399 1234 4120 47 53 547 95 94 NA 394 71 2261
86 185 1049 400 1185 4011 50 31 513 148 67 NA 368 96 2214
43 237 991 430 1263 4162 64 48 497 79 89 1 412 122 2234
37 211 983 442 1176 4081 64 11 447 173 91 1 404 107 2124
26 168 960 393 1159 4107 48 34 555 132 76 NA 421 86 2134
66 193 934 433 1176 4153 56 24 535 169 89 NA 369 110 2212
48 187 953 451 1097 4160 47 29 529 67 75 NA 318 82 2163
53 150 948 461 1290 4154 55 22 559 112 74 NA 372 99 2113
72 202 959 405 1183 4174 27 30 508 113 91 1 350 94 2166
61 209 943 414 1113 4115 35 29 527 86 72 1 331 55 2228
73 189 1000 467 1324 4091 37 32 472 114 65 NA 323 80 2206
23 180 892 438 1104 4094 77 47 520 81 74 2 314 108 2123
40 195 917 419 1263 4062 37 40 559 233 86 1 380 86 2158
43 202 984 405 1286 4095 24 37 558 103 89 5 422 74 2080
69 240 940 432 1175 4225 51 27 520 117 66 NA 427 105 2193
57 219 893 394 1095 4152 72 42 512 110 120 3 337 90 2080
36 189 959 352 1145 4039 38 13 507 123 76 1 382 83 2175
70 171 871 409 1124 4144 49 28 511 135 86 1 376 85 2228
44 189 925 441 1212 4009 27 27 534 181 85 NA 347 99 2418
44 204 989 416 1159 4188 39 14 532 97 89 1 357 75 2260
88 225 866 443 1042 4133 40 49 511 161 97 1 354 67 2077
58 235 978 428 1143 4111 37 41 565 129 104 1 297 104 2225
60 221 1039 383 1275 4143 35 16 575 115 83 NA 370 63 2168
62 190 913 410 1135 4163 42 20 579 163 69 NA 444 83 2150
60 211 927 402 1245 4199 69 25 495 92 93 NA 355 80 2175
58 235 1154 364 1271 4139 52 25 487 190 84 1 295 81 2222
61 196 865 400 1139 4090 32 24 586 91 90 1 359 97 2298
24 189 983 419 1206 4147 46 19 533 140 73 1 398 97 2160
53 200 975 416 1330 4315 59 26 492 154 102 1 409 109 2113
53 234 902 458 1207 4044 45 42 540 102 77 3 360 96 2231
43 168 971 394 1243 4199 43 17 485 156 99 2 155 95 2197
27 159 874 348 1097 4250 61 44 496 204 101 1 335 43 2149
45 206 890 416 1067 4151 55 37 512 171 81 1 351 84 2137
39 184 927 418 1222 4149 60 31 520 138 103 NA 318 101 2182
48 204 888 440 1175 4233 39 37 631 120 87 1 333 84 2247
33 199 884 391 1174 4138 43 24 557 112 87 2 377 117 2148
53 176 914 420 1232 4122 51 27 553 137 89 NA 376 87 2246
43 165 957 388 1191 4171 35 29 568 180 94 2 342 91 2089
73 217 987 393 1136 4033 78 30 499 136 94 1 327 93 2165
64 200 888 461 1119 4094 53 35 505 202 76 1 364 81 2197
38 210 920 414 1153 4111 66 34 527 147 69 NA 334 64 2476
40 216 914 432 1216 4290 44 28 505 158 60 1 340 89 2160
58 194 931 402 1186 4260 16 38 548 105 86 3 325 78 2110
48 222 862 454 1145 4168 39 33 576 121 92 3 315 81 2303
63 211 962 416 1256 4090 44 47 463 102 69 2 362 81 2200
43 193 916 430 1063 4269 37 30 525 150 87 NA 304 65 2179
52 93 988 441 1165 4129 47 26 522 94 79 1 377 93 2289
31 148 910 371 1122 4211 42 31 511 155 94 1 387 94 2127
61 202 958 432 1310 3984 34 25 528 119 74 1 322 85 2149
56 215 1028 351 1313 4281 98 34 530 85 94 NA 402 89 2154
41 173 951 418 1239 4153 62 37 521 87 86 NA 334 81 2381
24 228 980 434 1203 4175 69 33 584 158 70 1 370 91 2121
41 156 959 405 1224 4316 55 30 546 177 91 NA 364 96 2233
68 227 875 420 1028 4001 39 28 557 182 85 5 343 78 2247
66 213 997 416 1302 4204 53 16 526 140 94 1 371 82 2110
45 195 958 432 1241 4153 34 40 516 151 84 4 348 82 2122
62 173 1058 414 1326 4136 45 30 557 142 74 NA 302 85 2059
66 239 989 469 1163 4276 38 35 530 110 108 1 366 107 2291
40 176 921 427 1159 4171 65 37 540 83 95 NA 367 89 2275
93 300 952 455 1189 4215 50 18 546 117 68 3 350 82 2006
80 222 957 499 1210 4151 63 24 514 94 65 NA 379 100 2177
49 169 1020 391 1262 4183 36 26 561 135 81 3 336 87 2057
38 184 972 396 1259 4216 48 29 533 111 66 NA 350 78 2102
64 176 943 428 1250 4052 52 20 537 124 85 1 361 55 2153
30 157 981 373 1224 4100 41 30 454 142 99 NA 347 83 2293
36 167 1010 423 1264 4001 44 27 462 219 86 NA 348 88 2103
47 189 893 418 1153 4181 60 30 534 104 99 NA 360 103 2054
30 196 928 387 1123 4135 55 36 519 165 95 NA 365 91 2229
53 195 1048 390 1121 4180 60 35 556 133 64 1 357 101 2085
32 183 1018 422 1229 4087 44 28 593 149 73 NA 348 91 2107
54 232 986 391 1057 4081 31 33 535 150 100 NA 405 85 2171
58 198 892 415 1147 4094 28 31 488 170 88 1 337 90 2203
48 192 954 420 1402 4250 59 29 483 125 87 NA 369 74 2171
78 197 964 376 1270 4124 21 21 486 179 80 3 308 89 2184
96 247 949 426 1289 4072 75 39 552 192 88 NA 300 91 2162
28 195 978 435 1176 4133 31 28 533 171 87 3 351 81 2124
39 171 955 433 1239 4104 47 36 544 140 105 3 350 95 2166
40 206 1074 401 1251 4074 43 45 497 60 109 NA 364 94 2183
38 162 962 393 1299 4219 71 34 532 178 62 NA 314 71 2232
63 171 952 413 1213 4304 35 27 519 131 33 NA 360 78 2117
43 200 954 420 1229 4249 77 26 492 141 102 NA 360 112 2076
40 168 986 388 1149 4145 53 26 503 205 82 1 354 77 2180
90 200 913 408 1169 4131 23 20 513 124 81 1 343 82 2197
109 255 1084 501 1326 4232 50 25 518 121 90 NA 392 95 2287
128 182 1040 404 1203 4096 36 32 539 121 78 1 367 87 2222
44 214 998 387 1231 4151 40 23 497 119 69 2 358 97 2166
54 256 974 452 1179 4169 75 41 534 94 96 1 353 95 2145
65 192 887 411 1225 4037 37 33 555 274 81 2 351 94 2286
56 203 958 383 1236 4261 51 32 497 190 94 NA 353 88 2318
36 187 906 441 1238 4117 41 20 560 76 90 1 297 88 2238
39 89 919 412 1233 3963 63 37 530 135 93 NA 354 119 2126
56 149 951 411 1199 4156 46 27 540 201 81 NA 352 96 2147
39 212 971 394 1107 4068 65 20 470 91 83 1 356 97 2022
