"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
32 235 1273 554 1735 5680 73 47 799 161 126 2 570 104 3511
61 266 1416 546 1746 5829 107 43 695 173 142 3 499 147 3392
65 256 1279 570 1789 5872 62 46 692 183 126 4 543 94 3271
75 242 1310 570 1543 5627 22 31 674 217 123 1 523 85 3390
53 223 1291 593 1623 5777 78 47 783 118 116 NA 489 56 3391
50 220 1291 518 1542 5595 68 35 735 177 119 7 596 117 3394
53 223 1321 524 1658 5599 114 30 708 246 142 3 475 149 3574
38 235 1317 540 1671 5769 59 20 675 151 108 1 560 143 3463
77 276 1350 550 1683 5787 74 18 634 150 127 1 510 131 3466
54 241 1236 499 1576 5642 79 55 712 177 110 1 476 130 3259
91 272 1286 561 1780 5694 25 56 783 177 102 3 505 103 3359
46 217 1290 555 1561 5579 61 27 692 168 141 5 480 126 3632
31 233 1345 542 1849 5908 80 42 692 92 124 1 524 119 3340
77 259 1284 498 1404 5533 63 26 745 178 134 5 520 106 3273
56 205 1314 499 1806 5837 35 32 652 150 57 2 566 91 3216
45 263 1243 572 1732 6027 47 34 725 344 129 NA 566 90 3375
81 236 1346 534 1660 5661 51 51 702 173 128 6 544 108 3574
61 262 1127 548 1608 5804 47 38 737 225 63 1 526 102 3391
92 268 1289 627 1745 5813 42 54 760 137 107 NA 538 106 3489
49 219 1323 562 1617 5845 73 51 728 189 117 3 597 111 3410
45 272 1226 548 1588 5699 73 52 725 223 110 3 529 118 3529
117 246 1317 592 1721 5842 71 40 675 231 121 2 532 127 3468
57 259 1309 286 1657 5615 87 36 742 163 106 1 562 111 3431
62 245 1359 524 1586 5674 44 38 789 146 93 4 502 117 3294
53 265 1235 565 1540 5479 52 40 709 190 129 1 558 132 3411
69 287 1381 569 1658 5552 87 30 759 244 103 NA 531 94 3524
44 265 1389 530 1672 5570 37 45 721 120 116 1 555 123 3471
28 245 1293 510 1550 5718 32 42 726 186 120 1 546 102 3394
89 252 1285 571 1591 5475 54 36 643 187 123 2 524 144 3438
52 278 1273 543 1601 5808 64 28 679 181 145 1 531 109 3334
50 230 1337 513 1667 5685 61 45 717 140 115 3 573 115 3409
25 194 1392 474 1808 5528 84 37 704 229 105 9 538 124 3475
39 276 1270 595 1599 5631 50 27 675 121 121 1 544 119 3446
52 210 1255 568 1656 5828 93 39 666 260 119 NA 505 119 3548
47 247 1285 538 1561 5658 79 70 736 232 121 1 494 111 3691
86 276 1320 564 1605 5660 45 52 711 253 120 1 476 156 3490
90 274 1282 496 1585 5597 68 30 754 183 141 2 540 119 3432
71 254 1372 508 1685 5615 60 48 740 184 116 NA 520 149 3430
70 219 1353 511 1691 5751 57 55 663 143 121 NA 522 119 3644
39 210 1193 587 1591 5580 78 33 712 229 147 7 520 96 3444
47 195 1327 550 1750 5793 63 34 749 133 121 1 480 107 3570
48 269 1448 537 1636 5517 85 45 774 247 113 4 493 125 3583
