"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
24 194 1092 398 1424 4684 29 45 511 52 111 470 89 2826 NA
18 176 1016 401 1430 4740 41 38 532 30 92 503 93 3013 NA
19 170 1174 400 1532 4866 40 30 544 45 120 584 118 3103 5
26 111 1116 405 1468 4795 15 39 473 49 95 478 111 2970 NA
19 197 1122 204 1440 4718 39 36 528 40 96 484 128 2985 NA
20 194 1080 414 1575 4835 24 42 552 51 106 518 138 3108 NA
16 179 1192 412 1643 4880 16 29 499 52 101 475 120 3053 1
20 197 1162 419 1526 4744 29 38 481 46 89 542 129 3137 NA
32 176 1107 453 1482 4961 29 35 522 56 104 531 131 2908 NA
29 211 1272 429 1688 4908 34 28 538 37 107 496 76 3075 1
18 211 1125 429 1553 4708 35 27 503 47 104 495 109 3036 1
29 175 1203 366 1520 4715 34 48 550 39 94 484 145 3059 2
15 185 1052 408 1560 4767 25 36 506 52 112 509 73 2793 2
30 225 1256 432 1413 4706 26 15 504 49 94 536 59 3107 NA
33 209 1043 418 1555 4781 34 52 518 51 112 456 117 3073 3
34 241 1139 421 1568 4840 29 42 518 39 99 514 131 3194 2
24 202 1173 410 1659 4867 23 41 525 49 83 481 104 3013 1
30 229 1175 452 1485 4695 34 39 576 55 92 467 150 2856 1
23 192 1091 432 1436 4938 30 46 535 45 109 526 151 3371 NA
28 193 1092 411 1484 4724 27 44 508 48 108 535 109 3093 1
24 220 1085 428 1489 4811 33 38 555 48 112 474 75 3114 NA
30 224 1164 400 1478 4610 48 46 530 35 103 557 109 3152 1
25 216 1162 409 1477 4715 33 33 473 45 111 528 105 3244 2
31 206 1216 400 1578 4801 42 40 565 42 92 536 114 3130 NA
19 184 1079 421 1500 4900 36 43 520 35 104 561 123 3043 4
23 217 1181 443 1687 5048 34 48 521 39 128 459 104 3063 1
24 197 1161 386 1706 4953 27 52 562 43 110 508 138 2975 3
31 221 1159 378 1449 4806 16 58 487 36 100 478 94 3003 1
24 189 1110 420 1623 4795 34 40 504 28 100 497 107 2970 NA
12 186 1245 406 1474 4679 17 39 541 53 101 481 103 3070 NA
25 221 1155 446 1629 4776 27 49 545 41 102 513 108 3107 NA
20 209 1109 425 1596 4724 37 41 525 40 88 553 112 3024 1
22 182 1025 391 1612 4821 35 37 494 47 115 548 129 3228 NA
25 197 1203 377 1466 4841 35 32 518 40 105 541 127 2922 NA
28 212 1105 415 1643 4771 22 34 519 45 99 529 117 3022 4
38 192 1164 415 1590 4721 22 35 527 53 99 501 137 2994 2
20 205 1145 397 1558 4857 29 37 542 57 97 450 118 3049 NA
26 207 1107 384 1551 4733 25 41 562 56 119 483 149 2964 NA
25 193 1118 390 1494 4535 34 39 523 43 138 517 118 2981 1
26 197 1184 409 1587 4664 25 26 506 51 63 490 127 2948 2
27 200 1235 422 1649 4758 19 38 542 66 91 471 114 3125 2
19 204 1097 379 1552 4841 31 20 516 39 99 435 124 3034 1
24 221 1187 437 1563 4607 35 29 519 49 106 509 107 3170 1
20 194 1184 394 1625 4734 39 41 533 44 106 440 106 3072 NA
25 216 1038 456 1383 4735 39 33 513 51 120 483 123 2981 1
26 97 1181 401 1463 4762 31 45 546 42 82 560 112 2892 1
28 194 1133 413 1632 4723 33 31 520 47 98 572 122 3185 1
28 209 1140 406 1558 4723 31 36 530 35 111 542 128 3066 1
31 201 1165 403 1636 4705 34 32 552 36 131 469 129 2829 2
33 225 1229 397 1539 4610 39 23 506 39 96 491 107 3073 3
