"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 45 19 41 16 100 4.13
"2" "kukd" 314 0 0 1 NA 152 21 153 18 100 2.07
"3" "kuku" 1399 0 0 1 NA 735 42 728 42 100 1.9
"4" "pkd" 734 0 0 1 NA 334 24 332 24 100 2.2
"5" "pku" 1514 0 0 1 NA 912 57 913 60 100 1.66
"6" "pp" 14281 0 0 1 NA 3162 88 3158 83 100 4.52
"7" "tdkd" 73 0.04 NA 0.96 NA 42 15 42 13 100 1.74
"8" "tdku" 46 0 0 1 NA 22 6 22 6 100 2.09
"9" "tdp" 861 0 0 1 NA 384 36 385 32 100 2.24
"10" "tdtd" 168 0.04 NA 0.96 NA 94 34 89 27 100 1.79
"11" "tukd" 63 0.51 NA 0.56 NA 63 12 63 10 100 1
"12" "tuku" 1 0.57 NA 0.78 NA 1 1 1 1 100 1
"13" "tup" 316 0 0 1 NA 260 24 261 23 100 1.22
"14" "tutd" 61 0.56 NA 0.45 NA 62 14 64 13 100 0.98
"15" "tutu" 2400 0 0 1 NA 1540 63 1543 64 100 1.56
