"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
25 195 1135 405 1578 4773 46 44 497 46 114 3 452 149 3050
25 223 1191 432 1605 4744 16 41 460 53 108 2 428 108 2996
20 202 1146 426 1444 4655 29 34 517 37 94 1 576 121 3070
25 160 1018 384 1267 4661 36 35 508 38 93 6 445 110 3152
27 205 1199 388 1540 4759 33 41 531 50 85 2 456 123 2837
29 194 1107 420 1529 4881 37 33 536 54 102 NA 438 115 3071
25 194 1192 398 1675 4831 28 35 515 44 93 NA 465 129 3078
22 198 1181 411 1643 4718 38 41 581 33 122 1 489 132 3147
18 205 1253 425 1668 4713 31 16 538 44 90 1 504 99 3128
29 236 1051 430 1461 4680 16 42 539 50 91 3 521 103 3010
23 211 1064 407 1630 4846 24 44 507 44 104 1 549 118 2992
23 189 1228 386 1534 4762 33 32 510 54 111 NA 504 113 3264
24 228 1165 398 1535 4800 27 27 518 41 111 NA 478 116 3114
30 189 1169 393 1552 4715 27 34 508 45 99 2 475 108 3161
26 206 1092 415 1535 4718 23 34 528 40 111 NA 466 126 2937
28 206 1136 407 1547 4633 28 36 467 44 102 6 490 106 3228
15 165 1091 384 1574 4911 33 30 495 43 105 1 576 124 3008
26 197 1214 400 1568 4752 37 32 526 36 121 2 497 132 2772
24 209 1157 422 1508 4682 39 28 515 40 97 3 494 153 3215
28 209 1163 429 1594 4875 35 35 510 51 96 NA 503 120 3160
25 200 1107 438 1538 4871 32 37 528 46 97 1 512 124 3212
19 208 1143 370 1531 4702 29 35 537 51 123 1 509 153 3069
25 198 1143 412 1510 4610 32 35 517 50 110 2 460 102 3102
23 241 1183 397 1531 4706 30 42 534 45 90 2 563 116 3089
21 205 1080 382 1503 4679 18 40 497 52 105 1 504 124 2971
28 202 1107 366 1441 4775 38 51 518 43 86 NA 485 120 2958
26 207 1097 418 1477 4745 27 42 483 42 126 3 502 148 3211
22 208 1131 416 1560 4721 38 59 493 51 98 3 522 92 2907
32 195 1021 406 1478 4931 27 47 522 53 103 NA 453 130 3170
23 182 1106 411 1545 4840 32 47 549 43 58 NA 481 98 2975
31 230 1159 414 1568 4771 30 33 524 56 101 2 460 104 3012
28 198 1052 451 1601 4992 45 43 523 54 110 1 471 112 2997
22 233 1178 411 1536 4833 46 35 554 52 94 NA 492 120 3028
15 215 1169 404 1507 4873 29 32 512 42 91 1 466 162 2904
29 198 1135 423 1411 4721 43 48 525 48 115 NA 478 108 2929
21 181 1124 427 1498 4669 37 24 538 44 100 NA 448 147 2971
23 187 1195 425 1650 4746 37 38 550 43 83 1 517 140 3053
28 178 1117 426 1617 4949 30 41 510 37 76 NA 500 137 3186
23 217 1117 427 1542 4660 44 39 532 44 118 3 447 109 2998
22 187 1158 414 1485 4712 19 43 495 60 109 1 476 105 2950
32 203 1163 398 1518 4640 34 45 513 39 105 4 521 116 2890
32 171 1282 391 1485 4683 32 48 548 45 102 NA 439 171 2967
31 231 1131 426 1526 4786 35 37 535 41 108 3 487 141 2919
17 192 1152 435 1643 4733 29 33 537 35 84 NA 492 97 3143
27 195 1155 385 1666 4694 35 41 541 51 131 NA 500 117 2975
18 208 1162 197 1472 4617 34 40 505 41 107 NA 492 105 3172
29 233 1212 445 1645 4779 29 21 523 52 100 NA 504 75 3138
31 225 1136 376 1455 4906 30 37 515 52 107 2 503 114 2973
20 204 1171 395 1472 4693 31 18 513 36 92 4 478 127 2993
23 219 1066 430 1650 5025 32 28 529 44 114 3 526 107 2829
