"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 214 0 0 1 NA 64 22 63 19 100 3.34
"2" "kukd" 438 0 0 1 NA 242 27 243 21 100 1.81
"3" "kuku" 2103 0 0 1 NA 1250 65 1240 59 100 1.68
"4" "pkd" 981 0 0 1 NA 518 32 515 30 100 1.89
"5" "pku" 2297 0 0 1 NA 1580 84 1581 96 100 1.45
"6" "pp" 18008 0 0 1 NA 5477 106 5475 113 100 3.29
"7" "tdkd" 88 0.08 NA 0.93 NA 62 17 62 15 100 1.42
"8" "tdku" 76 0 0 1 NA 39 9 38 9 100 1.95
"9" "tdp" 1205 0 0 1 NA 697 37 696 35 100 1.73
"10" "tdtd" 231 0.14 NA 0.86 NA 185 43 180 41 100 1.25
"11" "tukd" 111 0.48 NA 0.54 NA 110 13 110 12 100 1.01
"12" "tuku" 1 0.7 NA 0.67 NA 1 2 1 1 100 1
"13" "tup" 583 0.02 NA 0.99 NA 495 34 495 37 100 1.18
"14" "tutd" 123 0.55 NA 0.48 NA 125 21 125 17 100 0.98
"15" "tutu" 4391 0 0 1 NA 3162 104 3152 122 100 1.39
