"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 54 16 53 15 100 3.87
"2" "kukd" 421 0 0 1 NA 228 25 227 22 100 1.85
"3" "kuku" 1995 0 0 1 NA 1161 58 1152 57 100 1.72
"4" "pkd" 944 0 0 1 NA 487 29 486 33 100 1.94
"5" "pku" 2181 0 0 1 NA 1455 82 1448 85 100 1.5
"6" "pp" 17339 0 0 1 NA 5042 108 5024 102 100 3.44
"7" "tdkd" 84 0.1 NA 0.9 NA 60 17 59 15 100 1.4
"8" "tdku" 71 0 0 1 NA 38 10 36 10 100 1.87
"9" "tdp" 1154 0 0 1 NA 642 37 640 36 100 1.8
"10" "tdtd" 225 0.08 NA 0.92 NA 174 43 172 46 100 1.29
"11" "tukd" 103 0.49 NA 0.56 NA 102 15 101 12 100 1.01
"12" "tuku" 1 0.58 NA 0.7 NA 1 2 1 1 100 1
"13" "tup" 547 0.02 NA 0.98 NA 456 39 452 34 100 1.2
"14" "tutd" 114 0.59 NA 0.45 NA 118 18 117 21 100 0.97
"15" "tutu" 3978 0 0 1 NA 2828 97 2832 107 100 1.41
