"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 188 0 0 1 NA 49 19 43 16 100 3.84
"2" "kukd" 350 0 0 1 NA 174 27 174 23 100 2.01
"3" "kuku" 1567 0 0 1 NA 848 45 848 44 100 1.85
"4" "pkd" 800 0 0 1 NA 382 27 381 27 100 2.09
"5" "pku" 1701 0 0 1 NA 1049 64 1049 65 100 1.62
"6" "pp" 15175 0 0 1 NA 3662 91 3656 90 100 4.14
"7" "tdkd" 74 0.05 NA 0.95 NA 46 16 44 14 100 1.61
"8" "tdku" 52 0.01 NA 0.99 NA 26 8 25 6 100 2
"9" "tdp" 949 0 0 1 NA 462 28 460 27 100 2.05
"10" "tdtd" 175 0.0600000000000001 NA 0.95 NA 116 34 118 34 100 1.51
"11" "tukd" 75 0.54 NA 0.5 NA 75 11 76 11 100 1
"12" "tuku" 1 0.49 NA 0.78 NA 1 1 0 0 100 1
"13" "tup" 375 0.02 NA 0.98 NA 313 26 314 26 100 1.2
"14" "tutd" 76 0.54 NA 0.49 NA 75 13 77 12 100 1.01
"15" "tutu" 2807 0 0 1 NA 1880 76 1878 76 100 1.49
