"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
25 218 1190 408 1622 4745 32 31 480 41 99 1 483 126 2908
20 177 1140 374 1537 4667 25 38 517 47 91 1 466 126 3054
19 209 1132 409 1554 4806 28 37 533 46 90 1 487 117 2963
15 203 1142 387 1618 4860 25 23 506 46 120 2 503 107 2933
29 218 1075 415 1476 4717 34 40 523 47 113 1 516 126 2970
19 216 1205 445 1508 4798 39 46 534 42 87 6 525 113 3102
28 184 1085 418 1458 4738 37 45 516 46 106 2 544 119 3019
23 222 1138 415 1561 4734 35 18 509 48 105 1 552 107 2984
19 226 1099 436 1479 4694 31 18 527 53 104 1 564 142 3147
19 207 1101 424 1493 4794 28 30 529 46 97 2 479 107 3177
24 208 1098 445 1396 4730 33 34 516 52 96 8 522 123 3073
27 205 1107 398 1401 4617 27 56 518 53 90 NA 472 117 3213
33 193 1080 391 1508 4787 33 30 520 47 90 1 546 106 2798
29 185 1073 415 1338 4559 23 42 524 48 112 3 502 146 2962
25 162 1195 366 1548 4672 36 41 521 50 115 1 454 105 2932
27 199 1129 424 1474 4743 35 31 512 43 129 1 564 108 3007
25 208 1109 402 1426 4624 29 44 537 46 93 1 541 152 2955
23 193 1153 400 1557 4829 28 40 550 46 108 1 493 119 2986
18 217 1161 408 1569 4629 38 35 534 56 101 5 477 73 3222
18 205 1149 381 1570 4745 38 32 546 45 104 NA 474 103 3172
27 214 1098 426 1628 4861 30 36 488 42 98 NA 468 119 3153
24 246 1198 408 1607 4817 37 49 535 44 123 3 511 123 2946
30 199 1198 411 1579 4862 30 32 546 56 94 1 473 120 3078
28 218 1250 417 1536 4909 22 43 536 49 99 NA 451 128 3086
12 200 1127 386 1493 4863 19 30 548 52 115 1 477 91 3065
25 206 1155 382 1621 4866 40 19 531 35 102 NA 423 118 3120
24 214 1112 386 1398 4783 35 37 547 40 95 NA 491 137 2976
21 188 1200 431 1563 4731 38 22 497 52 107 1 452 135 2969
15 189 1099 394 1393 4614 28 19 497 52 88 3 497 113 3048
32 202 1150 449 1501 4738 31 41 507 41 102 NA 238 135 3133
25 198 1090 397 1410 4794 37 49 567 46 112 5 511 127 2914
31 232 1203 417 1587 4639 30 43 496 53 108 1 505 141 2845
23 172 1216 426 1535 4884 18 39 523 55 115 3 460 139 3047
21 217 1050 415 1563 4717 34 26 558 35 103 NA 442 131 3085
25 198 1072 406 1421 4759 36 42 522 44 99 1 256 137 3032
24 196 1153 390 1440 4624 31 33 532 48 118 1 534 103 3171
19 197 1227 439 1689 4827 41 44 553 44 108 1 523 110 3161
22 203 1189 411 1514 4802 29 36 569 47 96 6 542 122 2978
23 210 1236 432 1655 4851 42 41 558 44 107 2 467 93 3006
22 233 1114 466 1513 4686 33 40 556 41 85 5 468 147 3067
29 197 1127 389 1509 4738 39 31 549 46 109 1 485 122 3212
24 178 1087 370 1426 4565 29 37 522 45 84 4 508 112 2974
26 216 1145 382 1507 4612 18 59 533 37 99 2 501 121 3325
27 195 1058 410 1544 4762 40 39 531 51 125 3 521 85 3030
29 226 1135 427 1545 4699 38 31 509 54 89 NA 448 152 2970
20 171 1095 393 1668 4789 29 43 529 44 80 7 516 110 3064
31 230 1037 394 1443 4671 29 30 511 40 108 NA 507 135 2953
22 190 1110 393 1554 4574 40 24 537 54 95 2 464 156 3088
19 212 1138 439 1530 4667 27 33 541 55 123 5 513 116 2891
26 212 1114 417 1437 4617 34 13 534 32 100 1 219 134 3184
