"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
24 101 1203 398 1387 4620 34 47 547 46 109 1 519 111 3108
24 172 1106 394 1586 4804 39 45 500 59 93 1 458 116 3201
31 195 1215 434 1532 4914 39 37 504 48 133 1 498 82 3126
21 188 1089 383 1488 4795 32 36 543 53 77 NA 519 120 3198
26 211 1174 398 1613 4958 27 28 556 46 87 2 464 126 2989
24 194 1161 405 1627 4875 20 45 534 48 96 3 488 96 3103
24 208 1165 424 1588 4930 35 58 531 54 114 2 477 102 3005
16 179 1196 414 1620 4865 30 23 559 33 96 1 497 93 3098
26 200 1131 395 1439 4748 28 37 514 51 112 3 521 120 2934
26 219 1007 400 1292 4458 31 27 503 46 106 1 503 141 2944
20 195 1142 446 1533 4834 30 42 506 46 94 1 529 123 3017
31 204 1189 390 1579 4727 34 55 542 43 101 NA 462 120 3095
24 193 1192 398 1608 4837 37 35 526 41 114 1 524 126 3027
30 202 1096 416 1341 4751 31 44 523 52 98 NA 448 98 2952
29 181 1296 209 1686 4723 23 34 502 39 107 NA 455 116 3062
31 215 1131 403 1455 4787 17 51 546 57 107 NA 454 120 3040
25 189 1135 390 1679 4787 42 41 535 46 114 1 506 135 3025
22 183 1145 355 1569 4810 29 46 496 41 108 3 476 61 2998
28 250 1133 388 1509 4591 26 37 543 43 94 2 490 132 2971
17 191 1096 391 1593 4756 27 30 510 46 117 1 472 123 3050
22 175 1195 373 1689 4888 30 22 486 46 107 NA 256 110 2948
24 180 1080 405 1566 4828 33 32 530 44 82 2 443 138 3112
21 215 1119 404 1521 4876 33 35 486 54 77 NA 504 121 2955
18 223 1221 420 1521 4878 30 37 509 63 85 3 478 102 3106
28 181 1128 403 1639 4657 36 49 505 48 105 2 520 115 3081
24 172 1192 418 1549 4882 28 36 517 52 113 1 437 124 3092
27 185 1146 405 1483 4626 26 31 487 41 111 NA 510 120 3190
21 195 1237 418 1601 4831 44 35 560 36 119 2 458 144 3057
15 175 1136 381 1565 4770 36 37 521 54 85 1 470 156 3112
23 200 1203 393 1543 4646 44 39 514 50 102 1 464 106 3138
31 201 1067 418 1440 4712 40 28 490 42 116 10 486 127 2799
25 162 1182 418 1606 4817 40 38 501 54 93 NA 480 100 3115
22 169 972 408 1329 4711 44 44 517 55 112 2 481 135 2984
23 184 1008 388 1420 4561 32 44 568 46 91 NA 464 100 3005
35 196 1092 384 1563 4720 22 39 521 46 103 1 493 115 3074
22 214 1103 433 1630 4967 39 27 550 40 87 1 506 94 2832
25 196 1198 373 1529 4826 34 39 546 49 118 NA 572 141 3084
23 189 1213 430 1602 4798 39 33 518 40 87 1 512 107 2920
38 230 1179 395 1507 4927 34 35 536 39 136 2 506 146 2934
24 191 1221 415 1583 4732 26 33 572 47 91 NA 463 104 2978
23 199 1202 412 1625 4808 26 29 507 46 134 NA 457 132 3099
32 202 1124 453 1554 4736 41 41 536 43 118 1 488 132 3072
14 184 1109 451 1529 4729 31 52 530 50 88 1 499 117 3035
19 212 1080 427 1523 4825 36 14 517 42 103 2 481 125 2977
22 189 1232 411 1470 4648 44 30 496 41 109 1 494 120 2947
31 197 1062 413 1569 4670 28 35 544 44 104 5 447 115 3097
24 219 1146 429 1634 4653 34 35 524 39 100 4 490 120 3288
24 209 1077 415 1401 4849 45 46 518 47 95 NA 466 140 3075
20 221 1205 443 1603 4685 35 31 469 47 102 1 497 115 2878
23 218 1174 406 1587 4720 40 65 517 53 96 NA 472 117 2871
